report_id,state_id,district_id,event_id,report_datetime,reporter_id,reporter_type,lat,lon,observation_type,damage_severity,weather_at_site,rainfall_observed_mm,visibility_m,verification_status,ai_validation_score,photo_path
1620,6,48,106,2024-07-05 21:59:21,FIELD_2566,Forest Guard,27.06074,95.10698,Damage,Moderate,Heavy Rain,17.9,127.6,Under Review,0.91,photos/FR01620.jpg
1621,7,58,,2024-12-19 21:57:36,FIELD_6726,NDMA Officer,27.42397,94.47627,Road Blocked,Minor,Clear,886.5,88.5,Archived,1.0,photos/FR01621.jpg
1622,3,29,575,2020-03-26 19:49:12,FIELD_9320,GSI Geologist,26.00146,98.59679,Crack Observed,Severe,Rain,772.3,4.9,Rejected,0.86,
1623,6,53,,2023-05-21 14:38:14,FIELD_1721,GSI Geologist,28.28097,91.29753,Landslide Observed,Minor,Heavy Rain,967.8,52.1,Archived,0.86,photos/FR01623.jpg
1624,4,34,835,2024-09-07 15:17:18,FIELD_2270,GSI Geologist,25.99393,97.46736,Flooding,None,Cloudy,133.8,22.9,Verified,0.46,photos/FR01624.jpg
1625,1,3,408,2018-02-12 20:23:04,FIELD_6048,Police,27.4464,98.79097,No Activity,None,Cloudy,229.8,156.1,Archived,0.31,photos/FR01625.jpg
1626,4,39,,2024-11-22 18:30:25,FIELD_4046,Citizen,27.20378,91.03417,Village Isolated,Moderate,Heavy Rain,879.4,200.0,Under Review,0.82,photos/FR01626.jpg
1627,1,7,248,2021-06-21 23:51:30,FIELD_7145,Forest Guard,26.52667,92.07235,Crack Observed,Minor,Heavy Rain,206.0,88.7,Under Review,0.3,
1628,5,42,117,2022-05-29 03:08:40,FIELD_7046,Citizen,21.78264,97.16379,Damage,Minor,Cloudy,310.7,181.1,Submitted,0.43,photos/FR01628.jpg
1629,3,32,323,2024-03-24 13:15:05,FIELD_4342,District Admin,25.37156,95.68411,Village Isolated,Severe,Clear,122.6,16.4,Verified,0.66,photos/FR01629.jpg
1630,4,36,711,2023-09-04 03:13:19,FIELD_2107,GSI Geologist,25.14763,90.49606,Landslide Observed,Severe,Clear,89.7,25.8,Submitted,0.65,photos/FR01630.jpg
1631,3,30,,2023-11-04 00:27:37,FIELD_8783,Citizen,25.70686,92.94595,No Activity,Severe,Rain,886.1,37.8,Archived,0.06,photos/FR01631.jpg
1632,1,12,,2020-03-27 00:34:29,FIELD_8828,Police,27.012,98.09471,Landslide Observed,Severe,Heavy Rain,43.2,36.1,Archived,0.64,
1633,2,18,420,2020-05-02 21:04:26,FIELD_3923,Police,28.95885,98.46295,Village Isolated,None,Clear,947.3,77.2,Submitted,0.63,photos/FR01633.jpg
1634,5,43,,2019-02-13 20:24:57,FIELD_1024,Forest Guard,29.71851,97.68353,Damage,Moderate,Heavy Rain,149.1,156.7,Verified,0.7,photos/FR01634.jpg
1635,4,34,1000,2023-11-21 20:50:48,FIELD_4945,District Admin,25.66338,97.78544,Damage,Minor,Rain,350.4,116.4,Rejected,0.87,
1636,1,12,670,2022-05-15 16:35:40,FIELD_6278,Forest Guard,26.54202,97.89198,Flooding,Severe,Cloudy,557.1,55.7,Verified,0.45,
1637,5,45,,2024-02-08 12:13:16,FIELD_5520,Citizen,28.66052,95.35833,Village Isolated,Severe,Rain,807.6,91.6,Submitted,0.26,photos/FR01637.jpg
1638,1,6,918,2021-05-30 05:38:22,FIELD_1293,Forest Guard,26.48433,97.22356,Landslide Observed,Moderate,Cloudy,683.5,29.3,Submitted,0.01,photos/FR01638.jpg
1639,4,39,9,2024-09-27 11:42:55,FIELD_3276,Police,27.39505,91.13453,Village Isolated,None,Rain,631.5,40.5,Archived,0.15,
1640,1,11,,2023-04-21 22:19:39,FIELD_1342,District Admin,22.75041,90.7293,Damage,Minor,Cloudy,773.6,181.0,Verified,0.23,photos/FR01640.jpg
1641,2,15,142,2021-05-02 17:13:06,FIELD_1948,Citizen,26.80895,98.85627,Road Blocked,Severe,Rain,757.4,116.8,Archived,0.27,photos/FR01641.jpg
1642,1,11,169,2019-01-30 06:38:48,FIELD_3891,Citizen,22.57077,91.24054,Flooding,Minor,Heavy Rain,754.3,197.3,Submitted,0.6,photos/FR01642.jpg
1643,1,6,,2021-05-27 19:44:08,FIELD_4224,District Admin,26.61433,97.31985,Landslide Observed,Moderate,Cloudy,446.1,150.5,Rejected,0.72,photos/FR01643.jpg
1644,1,12,,2020-07-27 00:48:06,FIELD_5216,Forest Guard,26.68578,98.16851,Road Blocked,Moderate,Heavy Rain,27.9,10.3,Rejected,0.99,photos/FR01644.jpg
1645,8,59,634,2024-07-27 08:45:01,FIELD_5165,District Admin,25.90646,92.66038,Road Blocked,Minor,Heavy Rain,200.6,43.7,Rejected,0.52,photos/FR01645.jpg
1646,5,42,,2020-04-15 05:12:37,FIELD_4642,District Admin,21.85321,97.50789,Flooding,Severe,Clear,400.2,0.9,Archived,0.25,photos/FR01646.jpg
1647,3,30,978,2022-02-09 13:58:53,FIELD_6954,Citizen,25.63163,92.74732,Village Isolated,None,Heavy Rain,955.0,145.4,Rejected,0.47,
1648,2,15,228,2023-01-07 12:30:41,FIELD_1610,District Admin,26.94912,98.61639,Road Blocked,Minor,Clear,326.5,118.8,Rejected,0.68,photos/FR01648.jpg
1649,6,49,,2024-04-12 23:38:01,FIELD_9593,NDMA Officer,29.49995,98.7652,Road Blocked,Severe,Heavy Rain,605.6,80.2,Rejected,0.54,photos/FR01649.jpg
1650,6,52,163,2024-06-01 17:56:49,FIELD_8447,GSI Geologist,28.32414,99.87401,No Activity,Severe,Heavy Rain,716.6,179.6,Under Review,0.15,
1651,7,55,851,2021-10-18 07:40:54,FIELD_6262,Police,29.24503,93.96959,Village Isolated,Minor,Heavy Rain,454.7,174.5,Under Review,0.25,
1652,7,57,733,2023-11-19 21:21:25,FIELD_9324,Citizen,23.4914,92.99546,Landslide Observed,None,Clear,701.0,97.6,Under Review,0.52,photos/FR01652.jpg
1653,5,46,241,2020-06-08 17:02:44,FIELD_3220,District Admin,22.93359,97.42452,Flooding,Severe,Clear,560.1,44.9,Submitted,0.9,photos/FR01653.jpg
1654,1,8,724,2024-11-18 07:22:14,FIELD_4210,Citizen,24.11329,98.80378,Flooding,Moderate,Clear,777.3,46.0,Submitted,0.19,
1655,2,14,,2019-11-15 15:49:52,FIELD_2791,District Admin,22.88335,92.89641,Flooding,Minor,Clear,794.7,54.1,Archived,0.63,photos/FR01655.jpg
1656,6,47,790,2021-02-07 22:53:06,FIELD_8577,District Admin,29.69787,99.22348,Road Blocked,Moderate,Cloudy,874.8,96.2,Submitted,0.62,
1657,4,34,,2022-08-04 04:11:38,FIELD_7489,District Admin,26.12891,97.65549,Damage,Severe,Clear,419.5,6.2,Under Review,0.83,photos/FR01657.jpg
1658,8,59,,2018-07-17 13:08:39,FIELD_7348,Citizen,25.33609,92.31265,Landslide Observed,Minor,Heavy Rain,479.7,93.5,Under Review,0.7,photos/FR01658.jpg
1659,6,48,895,2020-05-01 13:08:32,FIELD_2052,NDMA Officer,26.98316,94.74964,Crack Observed,Minor,Clear,42.3,68.6,Verified,0.44,photos/FR01659.jpg
1660,2,21,471,2022-04-16 04:39:33,FIELD_1761,Citizen,23.97293,99.50843,No Activity,Moderate,Rain,503.2,35.1,Verified,0.02,
1661,6,47,1000,2023-11-18 18:45:46,FIELD_7100,District Admin,29.88274,99.03212,Landslide Observed,Minor,Cloudy,487.2,191.9,Verified,0.24,photos/FR01661.jpg
1662,5,45,,2021-04-07 03:18:19,FIELD_4831,Citizen,28.60571,95.21354,Road Blocked,None,Heavy Rain,439.1,73.1,Archived,0.44,photos/FR01662.jpg
1663,3,30,,2021-06-19 17:21:32,FIELD_1435,GSI Geologist,25.7139,92.76905,Road Blocked,Minor,Heavy Rain,918.5,66.3,Under Review,0.29,photos/FR01663.jpg
1664,1,4,812,2023-07-03 08:01:42,FIELD_9748,Forest Guard,26.74684,90.17354,Damage,None,Clear,427.1,58.1,Under Review,0.79,photos/FR01664.jpg
1665,4,37,,2021-04-25 09:52:00,FIELD_1318,GSI Geologist,26.7656,94.83163,Road Blocked,Severe,Clear,85.4,2.6,Submitted,0.48,photos/FR01665.jpg
1666,4,35,,2022-05-30 15:48:05,FIELD_3563,Police,23.44906,91.895,No Activity,Moderate,Heavy Rain,639.4,14.1,Archived,0.48,photos/FR01666.jpg
1667,2,14,191,2018-10-02 19:48:48,FIELD_4258,District Admin,22.52103,93.07168,Crack Observed,Moderate,Cloudy,474.7,174.8,Rejected,0.87,
1668,5,45,992,2022-02-07 04:27:51,FIELD_3626,Forest Guard,28.60356,94.94652,Crack Observed,None,Cloudy,290.2,159.4,Under Review,0.92,
1669,2,20,,2021-10-28 02:23:50,FIELD_5273,District Admin,23.55644,93.58753,Damage,Severe,Heavy Rain,120.6,94.5,Archived,0.97,photos/FR01669.jpg
1670,2,13,88,2024-02-17 15:04:59,FIELD_4347,NDMA Officer,26.48311,99.50975,Crack Observed,None,Heavy Rain,563.7,120.0,Verified,0.5,
1671,8,61,,2020-09-08 23:44:15,FIELD_2829,GSI Geologist,26.50431,90.01541,No Activity,None,Clear,33.6,192.0,Under Review,0.17,photos/FR01671.jpg
1672,6,49,105,2021-07-26 16:36:24,FIELD_3138,Citizen,29.4975,98.6024,Damage,Minor,Rain,229.8,134.5,Archived,0.18,photos/FR01672.jpg
1673,2,17,,2021-01-07 10:28:25,FIELD_3173,NDMA Officer,24.05995,93.11408,Landslide Observed,Minor,Cloudy,186.2,112.5,Submitted,0.54,photos/FR01673.jpg
1674,5,42,,2021-05-19 11:41:42,FIELD_7863,Forest Guard,21.90098,97.46946,Damage,None,Cloudy,26.0,194.3,Under Review,0.17,photos/FR01674.jpg
1675,1,4,222,2018-09-07 16:54:02,FIELD_4491,Forest Guard,26.94923,90.30314,No Activity,Minor,Clear,303.1,130.6,Archived,0.74,photos/FR01675.jpg
1676,5,40,994,2020-10-10 21:38:37,FIELD_2118,Citizen,27.7668,97.56034,Road Blocked,Severe,Rain,991.9,149.9,Rejected,0.25,photos/FR01676.jpg
1677,1,6,269,2022-08-04 09:07:45,FIELD_5751,Police,26.21352,97.42188,Village Isolated,Moderate,Rain,54.5,175.8,Submitted,0.84,
1678,1,12,725,2022-01-12 04:22:44,FIELD_3696,District Admin,27.01817,98.13632,Damage,Minor,Heavy Rain,785.4,131.7,Rejected,0.05,photos/FR01678.jpg
1679,2,22,916,2019-05-02 05:58:05,FIELD_4025,Forest Guard,22.70192,96.12039,Road Blocked,Minor,Rain,880.3,135.5,Archived,0.81,photos/FR01679.jpg
1680,5,41,,2020-09-12 11:59:44,FIELD_9943,District Admin,23.00097,94.31946,Village Isolated,Minor,Heavy Rain,469.4,88.1,Verified,0.62,photos/FR01680.jpg
1681,3,32,578,2018-09-08 01:51:20,FIELD_7670,District Admin,25.13406,95.80158,Crack Observed,Severe,Heavy Rain,426.2,80.9,Under Review,0.62,
1682,4,39,857,2019-10-11 04:11:56,FIELD_8647,Police,27.65632,90.86857,Road Blocked,Moderate,Clear,499.5,54.8,Submitted,0.22,
1683,5,41,365,2024-02-09 05:27:51,FIELD_3986,Citizen,22.77462,94.06293,Landslide Observed,Minor,Heavy Rain,332.9,133.1,Rejected,0.75,
1684,2,20,,2024-11-14 23:31:04,FIELD_3077,Citizen,23.38472,93.59508,Road Blocked,Minor,Heavy Rain,33.9,26.8,Archived,0.23,
1685,1,5,,2022-05-07 19:24:53,FIELD_7654,District Admin,23.74166,94.93364,No Activity,Moderate,Clear,350.1,50.6,Submitted,0.47,photos/FR01685.jpg
1686,6,51,235,2022-02-21 20:14:49,FIELD_7137,Citizen,29.47797,90.9753,Road Blocked,Severe,Heavy Rain,160.5,185.9,Submitted,0.88,
1687,5,44,335,2018-08-26 09:02:44,FIELD_5111,Forest Guard,29.23923,98.95977,Flooding,None,Clear,766.5,84.4,Submitted,0.53,photos/FR01687.jpg
1688,4,39,344,2022-01-08 18:24:12,FIELD_8813,Citizen,27.44568,91.03752,Crack Observed,Severe,Heavy Rain,711.3,103.0,Submitted,0.62,
1689,1,7,981,2021-10-15 18:25:12,FIELD_5683,Police,26.50998,92.20883,Village Isolated,None,Cloudy,791.2,16.7,Under Review,0.99,photos/FR01689.jpg
1690,2,19,293,2021-12-06 20:15:40,FIELD_1382,Forest Guard,24.46103,96.611,Landslide Observed,Minor,Rain,552.1,101.5,Verified,0.31,photos/FR01690.jpg
1691,7,56,771,2019-06-02 16:59:49,FIELD_8641,Police,29.69776,97.39169,Village Isolated,Minor,Clear,974.1,14.2,Rejected,0.43,
1692,3,30,,2024-12-12 06:42:30,FIELD_7272,District Admin,25.42147,92.73426,No Activity,None,Clear,539.8,164.4,Verified,0.45,photos/FR01692.jpg
1693,1,10,,2020-01-10 22:32:04,FIELD_2670,Forest Guard,23.75746,97.48781,Flooding,Minor,Heavy Rain,39.1,195.1,Under Review,0.63,photos/FR01693.jpg
1694,2,13,245,2024-12-24 00:38:01,FIELD_9826,District Admin,26.28071,99.62857,Crack Observed,Moderate,Cloudy,226.7,17.8,Archived,0.25,
1695,7,55,,2019-05-27 08:38:06,FIELD_9219,Police,28.87432,94.27818,Road Blocked,Severe,Heavy Rain,429.6,64.4,Rejected,0.5,photos/FR01695.jpg
1696,5,45,36,2022-07-27 04:39:37,FIELD_2350,NDMA Officer,28.77384,94.78947,Landslide Observed,Severe,Cloudy,895.9,149.5,Under Review,0.41,
1697,4,36,,2024-10-09 13:43:41,FIELD_5207,GSI Geologist,25.50782,90.8303,Flooding,Severe,Heavy Rain,972.9,28.7,Under Review,0.69,photos/FR01697.jpg
1698,3,23,,2020-07-05 12:44:50,FIELD_3651,GSI Geologist,28.05116,91.69935,Landslide Observed,Severe,Cloudy,133.1,175.3,Submitted,0.36,
1699,2,13,600,2022-02-03 21:05:24,FIELD_2196,Citizen,26.57792,99.52496,No Activity,None,Heavy Rain,908.0,75.2,Rejected,0.14,photos/FR01699.jpg
1700,2,13,,2018-05-31 12:48:02,FIELD_8772,Police,26.00473,99.9233,Landslide Observed,Severe,Heavy Rain,461.0,183.6,Rejected,0.31,
1701,2,15,,2022-11-20 22:38:46,FIELD_2918,Forest Guard,26.98367,98.54225,Flooding,Minor,Clear,455.8,151.8,Verified,0.1,
1702,2,14,,2019-12-04 23:12:41,FIELD_5468,Citizen,22.84448,93.14406,No Activity,None,Cloudy,103.1,98.0,Submitted,0.64,photos/FR01702.jpg
1703,8,62,464,2021-03-25 21:37:46,FIELD_5590,Citizen,26.95786,92.1683,Flooding,None,Heavy Rain,528.3,115.5,Verified,0.92,
1704,5,46,894,2019-02-10 22:59:06,FIELD_8295,Citizen,23.44955,97.89707,No Activity,Severe,Cloudy,812.2,58.0,Archived,0.94,photos/FR01704.jpg
1705,3,27,,2023-07-30 15:17:28,FIELD_1275,NDMA Officer,25.12521,90.91478,Road Blocked,Severe,Clear,262.5,135.3,Archived,0.35,
1706,7,57,591,2018-09-18 22:12:29,FIELD_7351,GSI Geologist,23.5284,93.38346,Village Isolated,None,Clear,336.7,192.6,Rejected,0.97,
1707,5,43,103,2018-08-07 11:13:43,FIELD_1074,District Admin,29.63097,97.40829,Landslide Observed,Moderate,Heavy Rain,1.6,90.4,Verified,0.84,photos/FR01707.jpg
1708,1,2,966,2018-11-05 14:04:07,FIELD_1100,NDMA Officer,23.73795,91.18011,Village Isolated,None,Heavy Rain,608.8,70.7,Submitted,0.04,
1709,2,19,322,2020-10-25 20:18:49,FIELD_8101,Police,24.10355,96.26503,Crack Observed,None,Cloudy,182.8,123.5,Rejected,0.81,
1710,1,7,19,2022-03-27 20:26:53,FIELD_4519,Citizen,26.26781,92.42167,Flooding,Moderate,Cloudy,698.0,161.7,Under Review,0.75,photos/FR01710.jpg
1711,3,30,854,2023-07-01 10:29:56,FIELD_9068,District Admin,25.59873,92.75652,Flooding,Moderate,Rain,758.7,192.6,Verified,0.95,photos/FR01711.jpg
1712,4,37,676,2021-02-05 23:50:05,FIELD_3273,NDMA Officer,26.99831,94.43007,Village Isolated,None,Heavy Rain,23.2,61.2,Verified,0.7,photos/FR01712.jpg
1713,3,29,474,2021-01-29 12:28:09,FIELD_6617,District Admin,26.21908,99.0734,Crack Observed,Moderate,Heavy Rain,842.6,61.4,Archived,0.23,photos/FR01713.jpg
1714,3,26,166,2021-08-15 09:05:22,FIELD_4411,GSI Geologist,24.05207,90.22338,Crack Observed,Moderate,Heavy Rain,235.6,149.3,Verified,0.9,
1715,1,1,,2021-08-10 10:37:19,FIELD_8909,GSI Geologist,27.35287,90.1966,Damage,Severe,Cloudy,530.2,158.8,Rejected,0.74,photos/FR01715.jpg
1716,1,6,712,2022-03-18 21:21:25,FIELD_2722,NDMA Officer,26.28927,96.98746,Damage,Severe,Clear,276.3,54.1,Verified,0.04,photos/FR01716.jpg
1717,4,38,838,2020-01-21 00:47:12,FIELD_5164,NDMA Officer,29.81715,98.84479,Flooding,None,Clear,54.8,105.8,Under Review,0.88,photos/FR01717.jpg
1718,2,19,402,2020-07-30 22:31:33,FIELD_3547,District Admin,24.14792,96.36965,Village Isolated,Moderate,Heavy Rain,439.8,104.5,Under Review,0.34,photos/FR01718.jpg
1719,6,54,301,2019-06-29 23:16:03,FIELD_9097,Forest Guard,29.46183,91.43623,Village Isolated,Severe,Clear,603.0,29.3,Rejected,0.13,photos/FR01719.jpg
1720,3,29,287,2019-06-22 18:17:37,FIELD_2477,Forest Guard,25.77647,98.65902,No Activity,Severe,Rain,174.7,101.8,Submitted,0.98,photos/FR01720.jpg
1721,3,29,,2024-03-21 15:54:00,FIELD_4643,Police,25.86655,98.99483,Village Isolated,None,Heavy Rain,449.4,44.1,Verified,0.25,
1722,2,16,729,2024-06-01 20:34:24,FIELD_4752,NDMA Officer,23.81749,90.62061,No Activity,Minor,Rain,204.1,146.3,Verified,0.63,photos/FR01722.jpg
1723,3,30,223,2021-09-11 17:17:16,FIELD_6247,Citizen,25.40824,92.81319,Village Isolated,Moderate,Heavy Rain,882.5,86.2,Rejected,0.3,photos/FR01723.jpg
1724,6,51,991,2018-07-30 17:56:48,FIELD_6657,Police,29.82071,90.90857,Flooding,None,Cloudy,635.4,128.1,Under Review,0.75,photos/FR01724.jpg
1725,4,34,942,2023-11-26 15:56:48,FIELD_6111,Police,25.8091,97.72202,Damage,Moderate,Cloudy,408.2,93.5,Submitted,0.62,photos/FR01725.jpg
1726,1,2,81,2024-07-27 06:41:38,FIELD_6784,GSI Geologist,23.71859,91.52536,Damage,Severe,Clear,493.7,59.8,Archived,0.63,
1727,4,34,774,2018-11-21 08:41:13,FIELD_2415,GSI Geologist,26.01157,97.48648,Crack Observed,Severe,Clear,488.0,146.8,Under Review,0.83,photos/FR01727.jpg
1728,7,58,,2021-07-12 06:05:18,FIELD_9306,District Admin,26.94651,94.19267,Flooding,Severe,Rain,758.3,33.7,Rejected,0.19,
1729,3,24,71,2024-07-14 20:49:58,FIELD_8888,Forest Guard,24.32643,99.19617,Crack Observed,Severe,Rain,265.7,66.7,Verified,0.85,photos/FR01729.jpg
1730,6,51,,2024-12-21 16:08:42,FIELD_5872,Police,29.83856,90.59682,No Activity,Severe,Clear,692.4,133.2,Verified,0.5,
1731,8,61,486,2021-11-04 06:23:32,FIELD_6987,Citizen,26.87651,89.8475,Damage,Moderate,Clear,938.3,48.0,Submitted,0.81,
1732,2,20,578,2020-10-05 14:05:31,FIELD_7712,Police,23.45894,93.6346,Village Isolated,Moderate,Clear,442.9,155.0,Submitted,0.74,photos/FR01732.jpg
1733,2,18,405,2024-09-21 20:25:04,FIELD_2165,Citizen,28.66822,98.85261,Flooding,None,Heavy Rain,871.5,130.4,Archived,0.54,photos/FR01733.jpg
1734,7,55,,2020-07-06 02:00:02,FIELD_6924,Citizen,28.6915,94.12308,Road Blocked,Severe,Clear,222.3,19.0,Rejected,0.29,photos/FR01734.jpg
1735,8,62,595,2018-11-18 00:50:33,FIELD_4866,GSI Geologist,27.04858,92.14295,Flooding,Severe,Rain,278.3,1.3,Under Review,0.25,photos/FR01735.jpg
1736,1,8,857,2023-05-12 03:32:32,FIELD_5423,District Admin,24.33453,98.80808,No Activity,Severe,Cloudy,88.1,175.5,Verified,0.75,
1737,5,42,,2018-03-12 00:46:08,FIELD_8219,Citizen,22.00711,97.00115,Damage,Minor,Rain,666.4,103.6,Rejected,0.54,
1738,1,9,,2023-11-02 02:26:00,FIELD_1094,District Admin,27.71696,93.69016,Landslide Observed,Severe,Heavy Rain,757.5,174.8,Verified,0.34,photos/FR01738.jpg
1739,2,13,748,2020-04-21 23:30:24,FIELD_6748,NDMA Officer,26.48024,99.58386,Flooding,Severe,Heavy Rain,440.1,59.4,Verified,0.07,photos/FR01739.jpg
1740,7,55,571,2024-02-27 17:43:55,FIELD_5533,GSI Geologist,28.79486,94.18093,Road Blocked,None,Clear,19.4,134.0,Rejected,0.17,photos/FR01740.jpg
1741,6,47,277,2020-01-11 08:53:31,FIELD_6531,District Admin,29.43918,99.06174,Flooding,Minor,Heavy Rain,125.6,62.3,Archived,0.42,photos/FR01741.jpg
1742,4,33,667,2019-08-26 05:24:36,FIELD_3717,District Admin,23.84466,100.23955,Village Isolated,Moderate,Rain,26.3,191.4,Verified,0.45,photos/FR01742.jpg
1743,5,42,594,2020-03-02 15:00:18,FIELD_9063,NDMA Officer,21.7304,97.05893,Road Blocked,None,Clear,339.5,176.3,Under Review,0.73,
1744,1,12,870,2019-05-13 14:08:58,FIELD_1739,NDMA Officer,26.93948,98.14726,Flooding,Minor,Clear,633.9,43.0,Rejected,0.13,photos/FR01744.jpg
1745,1,4,,2023-06-14 05:48:23,FIELD_4453,Citizen,26.83064,90.3448,Village Isolated,Minor,Cloudy,358.9,6.6,Submitted,0.13,
1746,6,47,557,2022-10-24 23:40:00,FIELD_5584,Police,29.44696,99.15085,Damage,Moderate,Heavy Rain,871.4,101.6,Archived,0.92,photos/FR01746.jpg
1747,4,39,556,2023-11-26 11:52:58,FIELD_2871,District Admin,27.55914,91.03815,Flooding,Minor,Rain,801.3,145.2,Verified,0.7,photos/FR01747.jpg
1748,3,32,504,2019-05-01 04:29:09,FIELD_9873,District Admin,25.63958,95.88422,Landslide Observed,None,Clear,397.6,83.8,Verified,0.24,
1749,6,51,36,2020-03-17 12:28:00,FIELD_2841,Forest Guard,29.63753,90.61494,Crack Observed,Moderate,Rain,605.6,92.9,Submitted,0.76,photos/FR01749.jpg
1750,2,17,117,2023-09-30 13:39:34,FIELD_5270,NDMA Officer,23.56559,92.99865,Damage,None,Rain,643.0,197.5,Under Review,0.35,photos/FR01750.jpg
1751,8,60,495,2024-02-12 16:36:59,FIELD_5481,Citizen,24.81527,96.06477,Landslide Observed,None,Rain,803.4,69.7,Verified,0.51,
1752,3,24,842,2023-09-03 09:30:18,FIELD_6328,Forest Guard,24.19876,99.08652,Damage,Minor,Clear,334.7,106.4,Verified,0.7,photos/FR01752.jpg
1753,7,55,,2021-05-31 05:13:55,FIELD_1595,GSI Geologist,29.17297,94.111,Crack Observed,None,Heavy Rain,408.3,147.9,Rejected,0.67,photos/FR01753.jpg
1754,1,11,,2019-12-17 00:44:56,FIELD_5891,GSI Geologist,22.99121,91.07724,Landslide Observed,Minor,Heavy Rain,485.8,116.0,Under Review,0.58,photos/FR01754.jpg
1755,2,14,154,2023-03-27 03:17:57,FIELD_2653,GSI Geologist,22.55338,92.7308,Flooding,Moderate,Heavy Rain,955.7,150.7,Verified,0.61,photos/FR01755.jpg
1756,2,15,,2023-11-09 18:58:03,FIELD_9432,Forest Guard,27.08833,98.73818,No Activity,Minor,Rain,778.6,89.6,Under Review,0.83,photos/FR01756.jpg
1757,2,13,,2018-10-29 18:30:21,FIELD_7617,Citizen,26.26431,99.75034,Village Isolated,Minor,Clear,663.2,197.0,Under Review,0.75,photos/FR01757.jpg
1758,8,61,517,2018-06-26 16:53:00,FIELD_2866,GSI Geologist,26.83647,90.05206,Road Blocked,None,Rain,952.4,4.2,Rejected,0.08,
1759,6,52,600,2023-12-10 10:38:38,FIELD_9752,Police,28.57804,99.91048,Village Isolated,Severe,Clear,915.1,57.7,Under Review,0.08,
1760,7,58,30,2019-06-06 09:52:19,FIELD_3726,Citizen,27.07698,94.13013,Flooding,Minor,Cloudy,649.7,6.0,Submitted,0.05,
1761,3,29,230,2018-12-29 04:47:47,FIELD_1606,NDMA Officer,26.23911,98.88074,Village Isolated,Moderate,Rain,402.0,166.8,Submitted,0.89,photos/FR01761.jpg
1762,4,35,266,2024-03-05 21:57:32,FIELD_8496,District Admin,23.32321,91.64153,No Activity,Moderate,Clear,652.3,10.5,Submitted,0.01,photos/FR01762.jpg
1763,3,29,275,2024-04-09 18:31:51,FIELD_6882,Police,26.25096,99.01122,No Activity,Severe,Cloudy,322.2,134.2,Under Review,0.27,photos/FR01763.jpg
1764,4,34,,2022-04-06 02:08:59,FIELD_5585,Citizen,26.15946,97.59889,Crack Observed,None,Heavy Rain,948.0,132.6,Archived,0.72,photos/FR01764.jpg
1765,8,62,531,2019-06-30 22:51:51,FIELD_2318,District Admin,27.16518,92.15888,Road Blocked,Minor,Heavy Rain,34.9,120.5,Verified,0.76,
1766,3,26,,2021-04-30 21:40:53,FIELD_5429,Police,23.61832,90.22145,Damage,Moderate,Heavy Rain,89.2,49.2,Archived,0.8,photos/FR01766.jpg
1767,1,4,481,2019-05-18 09:10:05,FIELD_9305,GSI Geologist,26.48548,90.52445,No Activity,Minor,Rain,503.8,192.8,Submitted,0.57,
1768,1,8,,2020-01-31 14:29:46,FIELD_9397,Police,24.26951,98.56073,Village Isolated,None,Clear,122.4,161.2,Archived,0.34,photos/FR01768.jpg
1769,3,27,804,2019-12-19 02:53:53,FIELD_3246,GSI Geologist,25.17298,90.72391,Crack Observed,None,Rain,798.9,122.6,Submitted,0.23,
1770,1,5,585,2024-03-22 18:30:24,FIELD_1353,District Admin,23.78699,94.82913,Damage,None,Clear,632.4,144.3,Rejected,0.98,photos/FR01770.jpg
1771,6,54,194,2021-10-28 07:09:56,FIELD_9593,NDMA Officer,29.79381,91.67234,Flooding,Moderate,Heavy Rain,79.6,14.6,Under Review,0.32,photos/FR01771.jpg
1772,1,2,979,2019-04-01 10:20:53,FIELD_1644,GSI Geologist,23.90105,91.16515,Damage,None,Rain,302.5,75.6,Under Review,0.39,photos/FR01772.jpg
1773,6,48,401,2023-09-05 06:23:32,FIELD_2857,District Admin,26.60862,95.00972,Crack Observed,Moderate,Cloudy,884.5,42.2,Submitted,0.91,photos/FR01773.jpg
1774,1,12,,2022-11-09 04:53:55,FIELD_9994,District Admin,26.66834,98.12798,Landslide Observed,Minor,Heavy Rain,562.8,143.3,Verified,0.5,
1775,6,49,,2021-10-21 21:21:40,FIELD_4567,Police,29.27185,98.68829,No Activity,None,Rain,597.1,16.2,Archived,0.13,photos/FR01775.jpg
1776,5,40,,2019-12-30 04:03:04,FIELD_4426,Forest Guard,27.79986,97.40043,Landslide Observed,Minor,Rain,883.4,176.5,Submitted,0.66,photos/FR01776.jpg
1777,1,4,960,2023-06-07 18:49:09,FIELD_2282,NDMA Officer,26.7074,90.19582,Road Blocked,Moderate,Cloudy,196.3,196.6,Archived,0.42,
1778,2,16,152,2018-09-30 00:24:25,FIELD_4908,Citizen,23.70219,90.73218,Landslide Observed,Severe,Cloudy,939.7,112.4,Verified,0.92,photos/FR01778.jpg
1779,6,48,995,2018-08-06 23:22:43,FIELD_5901,Police,26.61084,95.00789,Landslide Observed,Minor,Heavy Rain,673.2,15.3,Rejected,0.89,photos/FR01779.jpg
1780,3,27,,2018-12-01 13:49:12,FIELD_9275,NDMA Officer,25.31107,90.55364,Flooding,Severe,Clear,398.0,191.1,Archived,0.29,photos/FR01780.jpg
