image_id,state_id,district_id,acquisition_datetime,lat_nw,lon_nw,lat_ne,lon_ne,lat_se,lon_se,lat_sw,lon_sw,sensor,image_type,resolution_m,cloud_cover_pct,processing_level,filename,incidence_angle_deg
2469,58,7,2020-05-26 18:05:32,26.72481,94.59935,26.82481,94.69935,26.82481,94.59935,26.72481,94.69935,Sentinel-2B,Optical,16.0,50.0,Analysis Ready,S2_002469.tif,3.19
2470,5,1,2024-11-04 16:07:17,23.96454,94.6088,24.06454,94.7088,24.06454,94.6088,23.96454,94.7088,RESOURCESAT-2,Optical,14.9,23.1,Analysis Ready,S2_002470.tif,3.82
2471,5,1,2021-09-22 04:08:33,23.3622,95.26859,23.4622,95.36859,23.4622,95.26859,23.3622,95.36859,Sentinel-1B,SAR,4.9,40.4,Analysis Ready,S2_002471.tif,2.1
2472,56,7,2019-02-21 14:16:28,29.58671,97.07999,29.68671,97.17999,29.68671,97.07999,29.58671,97.17999,Sentinel-2A,Optical,14.8,30.3,Preprocessed,S2_002472.tif,2.51
2473,53,6,2023-08-15 18:59:27,28.17328,90.85532,28.27328,90.95532,28.27328,90.85532,28.17328,90.95532,Landsat-8,Optical,5.8,15.4,Analysis Ready,S2_002473.tif,2.43
2474,29,3,2021-06-28 04:29:48,25.72601,98.52345,25.82601,98.62345,25.82601,98.52345,25.72601,98.62345,RESOURCESAT-2,Optical,12.7,76.4,Preprocessed,S2_002474.tif,4.23
2475,13,2,2024-04-07 11:26:20,26.74787,99.30876,26.84787,99.40876,26.84787,99.30876,26.74787,99.40876,Sentinel-1B,SAR,18.5,71.9,Preprocessed,S2_002475.tif,3.57
2476,52,6,2022-04-25 06:15:13,28.9884,100.27167,29.0884,100.37167,29.0884,100.27167,28.9884,100.37167,Landsat-9,Optical,27.3,29.8,Preprocessed,S2_002476.tif,4.44
2477,49,6,2019-11-21 08:44:02,29.35132,98.46354,29.45132,98.56354,29.45132,98.46354,29.35132,98.56354,Sentinel-1A,SAR,7.0,85.3,Analysis Ready,S2_002477.tif,0.71
2478,59,8,2024-09-11 08:55:22,25.52323,92.32732,25.62323,92.42732,25.62323,92.32732,25.52323,92.42732,Sentinel-2B,Optical,9.6,97.9,Analysis Ready,S2_002478.tif,4.09
2479,40,5,2023-04-13 04:23:36,27.97542,98.17815,28.07542,98.27815,28.07542,98.17815,27.97542,98.27815,Sentinel-2B,Optical,26.0,12.9,Preprocessed,S2_002479.tif,4.57
2480,37,4,2020-01-17 20:26:39,27.04198,94.51187,27.14198,94.61187,27.14198,94.51187,27.04198,94.61187,Landsat-9,Optical,26.0,15.5,Analysis Ready,S2_002480.tif,1.55
2481,17,2,2021-03-05 22:47:26,23.93005,92.67977,24.03005,92.77977,24.03005,92.67977,23.93005,92.77977,Sentinel-2A,Optical,4.5,81.4,Preprocessed,S2_002481.tif,1.91
2482,58,7,2022-01-05 19:22:02,27.23366,94.27695,27.33366,94.37695,27.33366,94.27695,27.23366,94.37695,Landsat-9,Optical,15.9,45.3,Raw,S2_002482.tif,2.16
2483,28,3,2023-01-18 07:01:52,29.2208,92.65537,29.3208,92.75537,29.3208,92.65537,29.2208,92.75537,Sentinel-2B,Optical,12.6,0.0,Raw,S2_002483.tif,3.57
2484,61,8,2021-11-14 10:45:32,26.54556,89.64608,26.64556,89.74608,26.64556,89.64608,26.54556,89.74608,Landsat-9,Optical,29.3,0.4,Raw,S2_002484.tif,1.08
2485,58,7,2019-10-11 23:48:00,27.61688,94.75329,27.71688,94.85329,27.71688,94.75329,27.61688,94.85329,Sentinel-2B,Optical,29.7,85.6,Raw,S2_002485.tif,4.73
2486,3,1,2020-10-09 12:15:34,26.91539,98.71323,27.01539,98.81323,27.01539,98.71323,26.91539,98.81323,Sentinel-1A,SAR,25.6,88.3,Analysis Ready,S2_002486.tif,3.07
2487,38,4,2020-04-29 23:00:02,29.71693,98.20192,29.81693,98.30192,29.81693,98.20192,29.71693,98.30192,Sentinel-1A,SAR,22.6,42.9,Preprocessed,S2_002487.tif,0.14
2488,49,6,2019-02-14 10:24:01,29.13174,98.57225,29.23174,98.67225,29.23174,98.57225,29.13174,98.67225,Sentinel-2A,Optical,10.3,91.6,Raw,S2_002488.tif,0.63
2489,40,5,2023-11-11 15:22:10,27.56848,97.92522,27.66848,98.02522,27.66848,97.92522,27.56848,98.02522,Landsat-8,Optical,28.0,47.3,Raw,S2_002489.tif,2.69
2490,53,6,2021-09-09 20:01:28,28.53178,91.01211,28.63178,91.11211,28.63178,91.01211,28.53178,91.11211,RESOURCESAT-2,Optical,29.6,0.1,Preprocessed,S2_002490.tif,4.56
2491,61,8,2019-04-18 17:49:24,27.0925,90.06487,27.1925,90.16487,27.1925,90.06487,27.0925,90.16487,RESOURCESAT-2,Optical,10.3,91.6,Preprocessed,S2_002491.tif,4.39
2492,51,6,2022-10-06 02:52:34,29.71316,91.27457,29.81316,91.37457,29.81316,91.27457,29.71316,91.37457,Landsat-9,Optical,26.4,87.4,Analysis Ready,S2_002492.tif,4.02
2493,29,3,2022-08-25 07:04:10,25.72876,98.7883,25.82876,98.8883,25.82876,98.7883,25.72876,98.8883,RESOURCESAT-2,Optical,22.9,78.6,Raw,S2_002493.tif,2.93
2494,61,8,2018-06-05 05:42:30,26.27951,89.95292,26.37951,90.05292,26.37951,89.95292,26.27951,90.05292,Landsat-9,Optical,16.3,72.9,Raw,S2_002494.tif,3.86
2495,1,1,2019-09-12 08:58:11,27.11431,90.09496,27.21431,90.19496,27.21431,90.09496,27.11431,90.19496,Landsat-9,Optical,8.6,98.5,Preprocessed,S2_002495.tif,3.43
2496,43,5,2019-07-06 20:22:32,30.13192,97.38177,30.23192,97.48177,30.23192,97.38177,30.13192,97.48177,Sentinel-1B,SAR,14.5,43.5,Preprocessed,S2_002496.tif,3.16
2497,3,1,2024-12-20 23:55:11,27.1511,98.50713,27.2511,98.60713,27.2511,98.50713,27.1511,98.60713,Sentinel-1A,SAR,29.8,79.7,Analysis Ready,S2_002497.tif,3.29
2498,27,3,2022-07-04 16:21:54,25.53664,90.35648,25.63664,90.45648,25.63664,90.35648,25.53664,90.45648,Landsat-9,Optical,8.9,33.5,Raw,S2_002498.tif,3.39
2499,51,6,2019-11-05 09:09:39,29.42964,90.60671,29.52964,90.70671,29.52964,90.60671,29.42964,90.70671,Landsat-8,Optical,20.8,29.1,Preprocessed,S2_002499.tif,4.15
2500,43,5,2021-06-23 16:34:15,29.30846,97.50157,29.40846,97.60157,29.40846,97.50157,29.30846,97.60157,Sentinel-1A,SAR,7.2,36.8,Preprocessed,S2_002500.tif,4.13
2501,51,6,2019-05-31 18:55:47,30.05057,91.24356,30.15057,91.34356,30.15057,91.24356,30.05057,91.34356,Sentinel-2B,Optical,25.2,13.3,Analysis Ready,S2_002501.tif,2.36
2502,30,3,2020-11-21 06:40:43,25.21665,92.18612,25.31665,92.28612,25.31665,92.18612,25.21665,92.28612,Sentinel-2A,Optical,3.5,51.2,Raw,S2_002502.tif,3.15
2503,7,1,2018-07-01 00:11:51,26.01165,91.93176,26.11165,92.03176,26.11165,91.93176,26.01165,92.03176,Sentinel-1A,SAR,9.3,55.3,Preprocessed,S2_002503.tif,1.68
2504,11,1,2024-02-26 06:22:52,22.34045,90.76882,22.44045,90.86882,22.44045,90.76882,22.34045,90.86882,Sentinel-1B,SAR,3.3,97.3,Preprocessed,S2_002504.tif,4.0
2505,35,4,2021-01-01 13:10:16,23.54571,92.05999,23.64571,92.15999,23.64571,92.05999,23.54571,92.15999,Landsat-8,Optical,10.2,39.6,Raw,S2_002505.tif,1.6
2506,42,5,2019-02-18 09:52:36,22.51091,96.94357,22.61091,97.04357,22.61091,96.94357,22.51091,97.04357,Landsat-9,Optical,12.1,11.6,Raw,S2_002506.tif,0.3
2507,8,1,2021-04-15 21:08:29,23.88883,98.52029,23.98883,98.62029,23.98883,98.52029,23.88883,98.62029,Sentinel-2B,Optical,5.8,70.5,Preprocessed,S2_002507.tif,4.17
2508,16,2,2019-03-03 00:40:59,23.45664,90.67459,23.55664,90.77459,23.55664,90.67459,23.45664,90.77459,Landsat-8,Optical,26.6,23.7,Preprocessed,S2_002508.tif,0.32
2509,36,4,2021-11-17 14:18:44,25.04155,90.41979,25.14155,90.51979,25.14155,90.41979,25.04155,90.51979,Landsat-8,Optical,21.5,55.9,Analysis Ready,S2_002509.tif,1.21
2510,22,2,2018-01-10 14:57:20,22.50965,96.69688,22.60965,96.79688,22.60965,96.69688,22.50965,96.79688,RESOURCESAT-2,Optical,8.3,22.2,Analysis Ready,S2_002510.tif,4.07
2511,32,3,2018-05-04 12:07:31,25.13832,95.64447,25.23832,95.74447,25.23832,95.64447,25.13832,95.74447,Sentinel-2B,Optical,19.9,62.5,Raw,S2_002511.tif,2.76
2512,48,6,2019-09-18 13:37:41,26.46774,94.55636,26.56774,94.65636,26.56774,94.55636,26.46774,94.65636,Sentinel-2B,Optical,25.4,70.2,Analysis Ready,S2_002512.tif,4.72
2513,7,1,2024-08-23 07:01:05,26.22955,91.91471,26.32955,92.01471,26.32955,91.91471,26.22955,92.01471,Sentinel-2A,Optical,10.3,18.7,Analysis Ready,S2_002513.tif,3.1
2514,35,4,2018-12-17 22:14:15,23.55482,91.90609,23.65482,92.00609,23.65482,91.90609,23.55482,92.00609,Sentinel-1B,SAR,26.3,17.2,Analysis Ready,S2_002514.tif,4.44
2515,19,2,2022-04-23 11:53:19,23.73116,96.75316,23.83116,96.85316,23.83116,96.75316,23.73116,96.85316,RESOURCESAT-2,Optical,7.0,27.4,Preprocessed,S2_002515.tif,4.63
2516,5,1,2018-09-10 14:09:45,23.45089,94.63146,23.55089,94.73146,23.55089,94.63146,23.45089,94.73146,RESOURCESAT-2,Optical,28.4,68.3,Raw,S2_002516.tif,2.15
2517,32,3,2023-02-17 02:23:23,25.22474,95.90153,25.32474,96.00153,25.32474,95.90153,25.22474,96.00153,Sentinel-2B,Optical,19.8,21.2,Raw,S2_002517.tif,4.75
2518,36,4,2018-08-10 07:58:08,25.2364,91.0548,25.3364,91.1548,25.3364,91.0548,25.2364,91.1548,Sentinel-2A,Optical,9.1,33.9,Preprocessed,S2_002518.tif,0.84
2519,19,2,2022-03-22 14:10:42,24.09119,96.31493,24.19119,96.41493,24.19119,96.31493,24.09119,96.41493,Sentinel-1A,SAR,29.8,86.7,Analysis Ready,S2_002519.tif,0.76
2520,62,8,2018-10-13 14:28:58,26.92246,92.68373,27.02246,92.78373,27.02246,92.68373,26.92246,92.78373,Sentinel-2B,Optical,11.4,55.4,Raw,S2_002520.tif,0.6
2521,46,5,2020-06-24 07:57:43,23.70478,97.19184,23.80478,97.29184,23.80478,97.19184,23.70478,97.29184,Landsat-9,Optical,10.8,56.8,Preprocessed,S2_002521.tif,0.81
2522,51,6,2021-11-03 11:50:01,30.06673,91.0603,30.16673,91.1603,30.16673,91.0603,30.06673,91.1603,Sentinel-1B,SAR,4.7,56.8,Analysis Ready,S2_002522.tif,3.26
2523,54,6,2018-01-23 17:56:16,29.80585,91.46008,29.90585,91.56008,29.90585,91.46008,29.80585,91.56008,Sentinel-2B,Optical,29.5,43.8,Raw,S2_002523.tif,4.11
2524,58,7,2021-08-19 14:02:36,27.40585,94.45,27.50585,94.55,27.50585,94.45,27.40585,94.55,RESOURCESAT-2,Optical,9.8,9.6,Preprocessed,S2_002524.tif,4.61
2525,13,2,2021-02-20 19:22:53,25.93755,99.57575,26.03755,99.67575,26.03755,99.57575,25.93755,99.67575,Landsat-8,Optical,11.5,48.8,Raw,S2_002525.tif,3.39
2526,55,7,2022-04-22 19:48:01,28.8453,94.26833,28.9453,94.36833,28.9453,94.26833,28.8453,94.36833,Sentinel-2A,Optical,23.2,94.0,Raw,S2_002526.tif,0.93
2527,57,7,2024-03-12 10:09:27,23.88222,93.33351,23.98222,93.43351,23.98222,93.33351,23.88222,93.43351,Sentinel-1A,SAR,5.2,83.7,Analysis Ready,S2_002527.tif,0.86
2528,22,2,2024-12-21 19:50:26,22.0844,95.86304,22.1844,95.96304,22.1844,95.86304,22.0844,95.96304,Sentinel-1B,SAR,27.0,47.3,Analysis Ready,S2_002528.tif,4.73
2529,48,6,2021-02-26 03:33:18,26.7193,94.47492,26.8193,94.57492,26.8193,94.47492,26.7193,94.57492,Sentinel-2A,Optical,10.4,43.5,Raw,S2_002529.tif,3.11
2530,55,7,2023-01-30 10:13:12,28.87759,94.17745,28.97759,94.27745,28.97759,94.17745,28.87759,94.27745,Sentinel-2B,Optical,4.0,40.1,Raw,S2_002530.tif,3.21
2531,47,6,2018-02-15 01:49:07,29.52171,99.48653,29.62171,99.58653,29.62171,99.48653,29.52171,99.58653,Landsat-9,Optical,18.8,51.1,Raw,S2_002531.tif,2.01
2532,2,1,2019-04-06 12:18:44,23.49972,91.60469,23.59972,91.70469,23.59972,91.60469,23.49972,91.70469,Sentinel-2B,Optical,26.0,74.1,Analysis Ready,S2_002532.tif,4.48
2533,55,7,2021-10-08 21:14:06,29.24853,94.13097,29.34853,94.23097,29.34853,94.13097,29.24853,94.23097,RESOURCESAT-2,Optical,8.2,61.7,Analysis Ready,S2_002533.tif,4.66
2534,7,1,2020-08-04 02:29:02,26.70616,92.13466,26.80616,92.23466,26.80616,92.13466,26.70616,92.23466,Sentinel-1A,SAR,4.7,11.7,Analysis Ready,S2_002534.tif,1.27
2535,47,6,2023-03-04 15:30:12,29.33607,99.07875,29.43607,99.17875,29.43607,99.07875,29.33607,99.17875,Sentinel-1B,SAR,3.4,6.1,Analysis Ready,S2_002535.tif,4.81
2536,21,2,2021-07-14 06:40:47,24.35229,98.91473,24.45229,99.01473,24.45229,98.91473,24.35229,99.01473,RESOURCESAT-2,Optical,13.5,17.4,Analysis Ready,S2_002536.tif,2.93
2537,15,2,2024-12-30 06:09:46,27.35359,98.83406,27.45359,98.93406,27.45359,98.83406,27.35359,98.93406,RESOURCESAT-2,Optical,4.3,43.1,Preprocessed,S2_002537.tif,1.88
2538,1,1,2023-08-05 13:16:27,26.64203,90.57339,26.74203,90.67339,26.74203,90.57339,26.64203,90.67339,Landsat-9,Optical,4.0,92.9,Analysis Ready,S2_002538.tif,0.98
2539,47,6,2022-04-26 18:44:58,29.31662,98.88662,29.41662,98.98662,29.41662,98.88662,29.31662,98.98662,Sentinel-2B,Optical,6.5,87.6,Raw,S2_002539.tif,0.92
2540,23,3,2019-12-06 05:01:23,27.78502,91.33482,27.88502,91.43482,27.88502,91.33482,27.78502,91.43482,Sentinel-2A,Optical,11.9,69.1,Preprocessed,S2_002540.tif,4.69
2541,28,3,2021-01-13 06:03:43,28.65802,93.13073,28.75802,93.23073,28.75802,93.13073,28.65802,93.23073,RESOURCESAT-2,Optical,15.4,52.8,Analysis Ready,S2_002541.tif,4.69
2542,30,3,2018-09-03 08:08:20,25.30742,92.51874,25.40742,92.61874,25.40742,92.51874,25.30742,92.61874,Landsat-8,Optical,10.6,54.6,Preprocessed,S2_002542.tif,3.11
2543,24,3,2020-06-27 23:31:18,24.16366,99.2303,24.26366,99.3303,24.26366,99.2303,24.16366,99.3303,Landsat-8,Optical,4.1,31.3,Preprocessed,S2_002543.tif,2.65
2544,49,6,2018-04-08 20:10:53,29.25842,98.9259,29.35842,99.0259,29.35842,98.9259,29.25842,99.0259,Sentinel-2B,Optical,8.6,51.1,Preprocessed,S2_002544.tif,4.35
2545,49,6,2019-03-22 18:49:09,29.16794,99.0881,29.26794,99.1881,29.26794,99.0881,29.16794,99.1881,Landsat-9,Optical,9.5,70.3,Preprocessed,S2_002545.tif,3.41
2546,35,4,2024-10-05 11:42:18,23.29668,91.61958,23.39668,91.71958,23.39668,91.61958,23.29668,91.71958,Sentinel-1A,SAR,6.6,6.8,Preprocessed,S2_002546.tif,3.78
2547,48,6,2023-10-12 03:46:44,27.00986,95.30704,27.10986,95.40704,27.10986,95.30704,27.00986,95.40704,Landsat-9,Optical,13.0,65.0,Preprocessed,S2_002547.tif,1.18
2548,49,6,2022-09-12 03:32:48,29.39647,98.4001,29.49647,98.5001,29.49647,98.4001,29.39647,98.5001,Sentinel-2A,Optical,18.4,54.2,Analysis Ready,S2_002548.tif,4.11
2549,25,3,2018-07-09 14:08:46,26.62704,97.32204,26.72704,97.42204,26.72704,97.32204,26.62704,97.42204,Landsat-8,Optical,17.3,16.9,Raw,S2_002549.tif,1.9
2550,12,1,2021-04-12 18:52:39,26.57249,97.7222,26.67249,97.8222,26.67249,97.7222,26.57249,97.8222,Sentinel-1B,SAR,25.2,31.7,Preprocessed,S2_002550.tif,4.32
2551,59,8,2023-02-15 07:51:25,25.904,92.21121,26.004,92.31121,26.004,92.21121,25.904,92.31121,Sentinel-1B,SAR,13.5,81.3,Preprocessed,S2_002551.tif,2.02
2552,19,2,2019-04-30 18:17:13,24.34206,96.19507,24.44206,96.29507,24.44206,96.19507,24.34206,96.29507,Sentinel-2A,Optical,7.8,41.8,Analysis Ready,S2_002552.tif,3.99
2553,12,1,2018-10-12 17:13:42,26.94617,97.77871,27.04617,97.87871,27.04617,97.77871,26.94617,97.87871,Landsat-9,Optical,23.8,88.6,Analysis Ready,S2_002553.tif,3.1
2554,50,6,2020-05-26 22:25:31,23.77938,92.60645,23.87938,92.70645,23.87938,92.60645,23.77938,92.70645,Sentinel-2B,Optical,17.7,37.3,Preprocessed,S2_002554.tif,4.71
2555,22,2,2019-09-19 23:32:16,22.70679,95.96364,22.80679,96.06364,22.80679,95.96364,22.70679,96.06364,Sentinel-1B,SAR,20.8,20.7,Raw,S2_002555.tif,0.91
2556,16,2,2022-07-19 17:28:47,23.38186,90.74958,23.48186,90.84958,23.48186,90.74958,23.38186,90.84958,Landsat-8,Optical,29.1,50.9,Preprocessed,S2_002556.tif,3.45
2557,49,6,2019-09-20 10:58:34,29.19327,98.33372,29.29327,98.43372,29.29327,98.33372,29.19327,98.43372,RESOURCESAT-2,Optical,9.2,54.6,Raw,S2_002557.tif,4.81
2558,51,6,2020-09-30 23:41:11,29.60522,91.08919,29.70522,91.18919,29.70522,91.08919,29.60522,91.18919,Sentinel-2B,Optical,17.5,13.5,Raw,S2_002558.tif,0.0
2559,12,1,2023-07-22 02:02:53,26.49117,98.46581,26.59117,98.56581,26.59117,98.46581,26.49117,98.56581,Sentinel-1B,SAR,4.2,13.4,Analysis Ready,S2_002559.tif,1.22
2560,4,1,2024-06-06 21:53:53,27.09296,90.64005,27.19296,90.74005,27.19296,90.64005,27.09296,90.74005,Sentinel-2B,Optical,3.8,57.8,Raw,S2_002560.tif,0.66
2561,21,2,2024-12-18 23:34:12,24.55748,98.94792,24.65748,99.04792,24.65748,98.94792,24.55748,99.04792,Landsat-8,Optical,23.2,61.0,Preprocessed,S2_002561.tif,1.83
2562,15,2,2020-01-02 06:54:28,26.95306,98.67196,27.05306,98.77196,27.05306,98.67196,26.95306,98.77196,Sentinel-1A,SAR,16.5,94.7,Preprocessed,S2_002562.tif,1.57
2563,13,2,2021-10-05 19:26:33,26.3735,99.79548,26.4735,99.89548,26.4735,99.79548,26.3735,99.89548,Sentinel-1B,SAR,10.8,29.4,Analysis Ready,S2_002563.tif,0.5
2564,22,2,2024-08-26 21:20:46,22.53892,96.11474,22.63892,96.21474,22.63892,96.11474,22.53892,96.21474,RESOURCESAT-2,Optical,19.3,73.7,Raw,S2_002564.tif,2.4
2565,2,1,2021-06-18 11:32:42,24.11808,91.32218,24.21808,91.42218,24.21808,91.32218,24.11808,91.42218,Sentinel-1B,SAR,17.9,23.0,Raw,S2_002565.tif,1.35
2566,9,1,2022-07-22 19:04:02,27.35094,93.15023,27.45094,93.25023,27.45094,93.15023,27.35094,93.25023,Sentinel-2B,Optical,20.8,42.0,Analysis Ready,S2_002566.tif,2.64
2567,11,1,2023-03-19 08:59:38,22.83842,90.61865,22.93842,90.71865,22.93842,90.61865,22.83842,90.71865,Sentinel-2B,Optical,28.9,95.9,Analysis Ready,S2_002567.tif,4.31
2568,14,2,2023-06-25 12:26:14,22.7206,93.38815,22.8206,93.48815,22.8206,93.38815,22.7206,93.48815,RESOURCESAT-2,Optical,20.2,29.9,Analysis Ready,S2_002568.tif,0.98
2569,37,4,2018-09-03 17:24:55,27.20131,94.49402,27.30131,94.59402,27.30131,94.49402,27.20131,94.59402,Landsat-9,Optical,16.2,63.1,Preprocessed,S2_002569.tif,4.32
2570,45,5,2021-04-04 04:24:36,29.05168,95.1975,29.15168,95.2975,29.15168,95.1975,29.05168,95.2975,Sentinel-2B,Optical,5.6,12.2,Preprocessed,S2_002570.tif,0.13
2571,40,5,2021-05-12 23:38:15,28.40452,97.7704,28.50452,97.8704,28.50452,97.7704,28.40452,97.8704,Sentinel-1B,SAR,20.0,59.2,Preprocessed,S2_002571.tif,0.44
2572,31,3,2023-11-27 14:15:08,27.5681,94.90383,27.6681,95.00383,27.6681,94.90383,27.5681,95.00383,Landsat-8,Optical,11.6,50.7,Raw,S2_002572.tif,1.64
2573,32,3,2020-12-12 16:20:54,25.29245,95.43176,25.39245,95.53176,25.39245,95.43176,25.29245,95.53176,Sentinel-2B,Optical,20.1,79.7,Preprocessed,S2_002573.tif,2.23
2574,48,6,2022-09-30 06:57:43,26.93442,94.41189,27.03442,94.51189,27.03442,94.41189,26.93442,94.51189,RESOURCESAT-2,Optical,5.7,45.1,Analysis Ready,S2_002574.tif,2.2
2575,53,6,2018-04-23 17:48:51,28.16118,91.22464,28.26118,91.32464,28.26118,91.22464,28.16118,91.32464,Landsat-8,Optical,17.9,9.5,Raw,S2_002575.tif,1.92
2576,16,2,2024-05-05 12:12:11,24.0027,90.62457,24.1027,90.72457,24.1027,90.62457,24.0027,90.72457,Sentinel-2B,Optical,11.0,77.0,Preprocessed,S2_002576.tif,4.08
2577,26,3,2024-05-02 15:08:32,24.17595,90.3022,24.27595,90.4022,24.27595,90.3022,24.17595,90.4022,Sentinel-1A,SAR,18.9,75.8,Raw,S2_002577.tif,2.97
2578,26,3,2024-07-27 22:02:09,23.60335,90.32664,23.70335,90.42664,23.70335,90.32664,23.60335,90.42664,Sentinel-1A,SAR,14.7,25.7,Analysis Ready,S2_002578.tif,3.66
2579,27,3,2019-06-16 10:00:52,25.23783,90.59536,25.33783,90.69536,25.33783,90.59536,25.23783,90.69536,Sentinel-2A,Optical,10.0,78.9,Raw,S2_002579.tif,4.13
2580,32,3,2018-02-10 12:26:58,25.65131,96.32513,25.75131,96.42513,25.75131,96.32513,25.65131,96.42513,Sentinel-2A,Optical,26.8,61.6,Preprocessed,S2_002580.tif,4.72
2581,29,3,2020-05-03 02:06:08,25.61341,98.41944,25.71341,98.51944,25.71341,98.41944,25.61341,98.51944,Sentinel-1A,SAR,7.6,8.8,Raw,S2_002581.tif,4.67
2582,4,1,2022-12-31 08:14:50,26.74133,90.06981,26.84133,90.16981,26.84133,90.06981,26.74133,90.16981,RESOURCESAT-2,Optical,23.3,44.7,Analysis Ready,S2_002582.tif,4.39
2583,37,4,2021-08-21 15:01:46,26.61479,94.69699,26.71479,94.79699,26.71479,94.69699,26.61479,94.79699,Landsat-8,Optical,17.5,17.9,Analysis Ready,S2_002583.tif,2.2
2584,54,6,2024-07-17 05:08:50,29.08663,91.72596,29.18663,91.82596,29.18663,91.72596,29.08663,91.82596,Landsat-9,Optical,19.1,32.5,Raw,S2_002584.tif,3.28
2585,10,1,2019-04-01 23:32:07,23.38524,97.34429,23.48524,97.44429,23.48524,97.34429,23.38524,97.44429,Sentinel-2A,Optical,25.2,37.9,Raw,S2_002585.tif,3.22
2586,52,6,2021-11-25 01:16:55,28.38989,99.28299,28.48989,99.38299,28.48989,99.28299,28.38989,99.38299,RESOURCESAT-2,Optical,13.3,90.4,Raw,S2_002586.tif,3.08
2587,22,2,2019-12-02 01:40:50,22.4713,96.06987,22.5713,96.16987,22.5713,96.06987,22.4713,96.16987,Landsat-9,Optical,27.5,57.9,Raw,S2_002587.tif,4.46
2588,62,8,2021-05-26 08:10:18,27.13633,92.49107,27.23633,92.59107,27.23633,92.49107,27.13633,92.59107,Sentinel-1B,SAR,16.9,75.6,Raw,S2_002588.tif,4.22
2589,57,7,2019-01-01 12:22:02,23.65956,92.92588,23.75956,93.02588,23.75956,92.92588,23.65956,93.02588,Sentinel-2B,Optical,9.1,30.8,Raw,S2_002589.tif,0.15
2590,50,6,2020-07-13 08:46:00,23.65336,92.89346,23.75336,92.99346,23.75336,92.89346,23.65336,92.99346,Sentinel-2B,Optical,25.6,37.8,Analysis Ready,S2_002590.tif,0.5
2591,10,1,2024-07-29 01:40:20,23.42032,97.40941,23.52032,97.50941,23.52032,97.40941,23.42032,97.50941,Sentinel-1B,SAR,24.8,3.0,Raw,S2_002591.tif,3.49
2592,42,5,2019-06-06 00:56:54,21.78505,97.23606,21.88505,97.33606,21.88505,97.23606,21.78505,97.33606,Sentinel-2B,Optical,20.8,36.1,Raw,S2_002592.tif,2.64
2593,48,6,2020-06-04 06:52:01,26.36778,94.62553,26.46778,94.72553,26.46778,94.62553,26.36778,94.72553,Landsat-8,Optical,29.1,23.4,Raw,S2_002593.tif,4.21
2594,62,8,2020-03-17 22:17:39,27.05942,91.8857,27.15942,91.9857,27.15942,91.8857,27.05942,91.9857,Landsat-8,Optical,17.3,66.9,Preprocessed,S2_002594.tif,3.92
2595,26,3,2024-10-17 19:13:53,24.09042,90.37668,24.19042,90.47668,24.19042,90.37668,24.09042,90.47668,RESOURCESAT-2,Optical,11.5,63.2,Raw,S2_002595.tif,1.2
2596,40,5,2023-07-01 10:26:43,27.96797,97.33147,28.06797,97.43147,28.06797,97.33147,27.96797,97.43147,Landsat-8,Optical,25.8,96.3,Analysis Ready,S2_002596.tif,2.78
2597,55,7,2022-01-13 15:48:17,28.69311,94.4558,28.79311,94.5558,28.79311,94.4558,28.69311,94.5558,Sentinel-1B,SAR,13.6,30.0,Analysis Ready,S2_002597.tif,2.2
2598,48,6,2023-07-02 05:29:54,27.13643,94.79302,27.23643,94.89302,27.23643,94.79302,27.13643,94.89302,Sentinel-2A,Optical,24.8,5.5,Raw,S2_002598.tif,4.16
2599,12,1,2024-03-13 12:32:44,27.08271,98.43305,27.18271,98.53305,27.18271,98.43305,27.08271,98.53305,Landsat-8,Optical,16.6,41.4,Preprocessed,S2_002599.tif,3.47
2600,51,6,2022-02-19 09:26:13,29.92034,90.81221,30.02034,90.91221,30.02034,90.81221,29.92034,90.91221,Landsat-8,Optical,4.0,2.1,Analysis Ready,S2_002600.tif,0.36
2601,35,4,2021-02-28 06:53:32,23.44467,91.1235,23.54467,91.2235,23.54467,91.1235,23.44467,91.2235,Landsat-8,Optical,9.7,51.4,Raw,S2_002601.tif,0.18
2602,25,3,2018-09-24 14:52:06,26.85263,97.16743,26.95263,97.26743,26.95263,97.16743,26.85263,97.26743,Sentinel-1A,SAR,29.6,45.0,Preprocessed,S2_002602.tif,3.69
2603,52,6,2023-08-09 08:26:31,28.65261,99.47252,28.75261,99.57252,28.75261,99.47252,28.65261,99.57252,Sentinel-1A,SAR,13.4,1.0,Raw,S2_002603.tif,1.55
2604,39,4,2018-10-08 01:15:02,27.39064,90.6729,27.49064,90.7729,27.49064,90.6729,27.39064,90.7729,Landsat-9,Optical,23.9,97.0,Preprocessed,S2_002604.tif,1.6
2605,52,6,2024-10-27 01:24:16,28.81424,99.62631,28.91424,99.72631,28.91424,99.62631,28.81424,99.72631,Landsat-9,Optical,11.4,48.7,Analysis Ready,S2_002605.tif,2.46
2606,33,4,2021-07-12 09:28:59,24.11484,100.40203,24.21484,100.50203,24.21484,100.40203,24.11484,100.50203,Landsat-9,Optical,22.3,98.0,Raw,S2_002606.tif,0.44
2607,3,1,2022-12-17 16:33:30,27.22561,98.91646,27.32561,99.01646,27.32561,98.91646,27.22561,99.01646,Landsat-9,Optical,6.2,47.5,Analysis Ready,S2_002607.tif,1.39
