record_id,slope_id,district_id,datetime,lat,lon,los_displacement_mm,vertical_displacement_mm,horizontal_displacement_mm,displacement_rate_mm_yr,phase_difference_rad,coherence_loss_pct,strain_rate,coherence,satellite,orbit_direction,movement_class
1720,93,29,2023-04-15 10:27:51,25.971908,99.058289,-41.46,-37.31,-12.44,6.45,2.54,7.85,0.0413,0.959,COSMO-SkyMed,Ascending,Very Active
1721,44,60,2018-09-24 04:27:04,24.815357,95.751324,2.9,2.61,0.87,9.24,0.54,18.26,0.0477,0.631,COSMO-SkyMed,Ascending,Stable
1722,299,45,2021-04-01 06:35:46,28.971276,95.15497,-30.43,-27.39,-9.13,12.61,3.66,18.71,0.0064,0.45,Sentinel-1,Ascending,Stable
1723,146,5,2023-01-19 09:00:18,23.744089,94.898135,-24.98,-22.48,-7.49,12.94,4.44,24.9,0.0054,0.516,ALOS-2,Descending,Slow Moving
1724,77,47,2018-05-27 18:37:07,29.704848,99.015124,8.31,7.48,2.49,10.48,0.49,18.31,0.0496,0.783,COSMO-SkyMed,Ascending,Slow Moving
1725,414,36,2018-12-01 00:01:17,25.544595,90.858509,-9.91,-8.92,-2.97,5.77,4.37,24.09,0.0338,0.428,Sentinel-1,Descending,Slow Moving
1726,180,62,2024-08-06 18:36:53,27.108415,92.327563,-15.11,-13.6,-4.53,12.51,0.68,18.11,0.0255,0.412,Sentinel-1,Ascending,Active
1727,197,62,2018-10-11 12:45:48,27.257606,92.212118,-36.16,-32.54,-10.85,12.59,4.27,7.45,0.0491,0.53,COSMO-SkyMed,Descending,Very Active
1728,492,16,2023-12-20 09:12:27,23.529417,90.85192,-47.95,-43.16,-14.38,8.39,3.2,2.75,0.0478,0.36,Sentinel-1,Ascending,Slow Moving
1729,320,23,2024-10-17 11:48:04,27.83514,91.587757,-3.64,-3.28,-1.09,9.97,0.58,12.45,0.0094,0.744,COSMO-SkyMed,Descending,Active
1730,94,33,2019-12-12 14:36:28,23.86091,99.8315,-32.1,-28.89,-9.63,3.61,4.22,14.5,0.0065,0.963,COSMO-SkyMed,Descending,Slow Moving
1731,344,53,2024-09-22 20:29:13,28.284646,91.301203,9.34,8.41,2.8,9.79,4.6,4.23,0.0258,0.813,COSMO-SkyMed,Ascending,Slow Moving
1732,78,21,2019-03-09 21:49:58,23.984472,99.453272,-30.28,-27.25,-9.08,8.83,0.57,4.23,0.0469,0.486,COSMO-SkyMed,Ascending,Very Active
1733,338,44,2024-07-26 04:13:36,29.414008,98.4627,-22.67,-20.4,-6.8,5.07,1.68,18.99,0.014,0.339,Sentinel-1,Ascending,Slow Moving
1734,220,47,2023-01-06 20:20:25,29.340812,99.150961,6.32,5.69,1.9,3.66,2.36,9.32,0.0095,0.321,ALOS-2,Descending,Very Active
1735,229,62,2019-12-01 23:15:39,26.748917,92.010198,-23.16,-20.84,-6.95,15.0,2.32,10.36,0.0308,0.953,Sentinel-1,Ascending,Very Active
1736,421,51,2022-09-20 09:42:02,29.422772,90.979871,-48.08,-43.27,-14.42,4.64,4.27,13.75,0.0132,0.543,Sentinel-1,Descending,Very Active
1737,395,53,2018-01-01 03:48:35,28.244319,91.096833,-2.3,-2.07,-0.69,11.26,2.21,2.53,0.0038,0.864,COSMO-SkyMed,Ascending,Active
1738,360,52,2019-08-25 19:13:27,28.487946,99.803769,-32.41,-29.17,-9.72,1.65,2.61,15.64,0.0383,0.749,COSMO-SkyMed,Ascending,Very Active
1739,389,28,2022-01-24 19:32:46,28.735163,93.051847,-2.27,-2.04,-0.68,10.96,1.69,5.67,0.0276,0.462,COSMO-SkyMed,Ascending,Slow Moving
1740,193,62,2023-02-07 12:51:06,27.274468,92.477288,-7.13,-6.42,-2.14,0.24,1.95,10.87,0.0061,0.417,COSMO-SkyMed,Descending,Very Active
1741,84,9,2024-04-24 00:48:04,27.753774,93.263759,-25.36,-22.82,-7.61,4.69,3.6,14.27,0.0277,0.498,Sentinel-1,Descending,Slow Moving
1742,105,61,2022-02-24 01:01:38,26.976719,90.006861,-22.9,-20.61,-6.87,0.18,1.61,14.49,0.0383,0.374,COSMO-SkyMed,Ascending,Very Active
1743,396,28,2018-08-23 21:54:18,28.780775,93.388249,7.03,6.33,2.11,13.55,1.61,0.54,0.0202,0.67,Sentinel-1,Ascending,Stable
1744,205,21,2019-05-10 14:30:22,24.227608,99.49276,-7.21,-6.49,-2.16,12.9,2.85,16.31,0.0126,0.4,COSMO-SkyMed,Ascending,Slow Moving
1745,86,16,2020-10-27 21:37:43,23.521359,90.625388,-36.31,-32.68,-10.89,4.23,4.53,5.27,0.0195,0.562,Sentinel-1,Descending,Slow Moving
1746,292,43,2019-06-08 09:40:14,30.045393,97.70245,-3.46,-3.11,-1.04,4.97,3.74,22.95,0.0461,0.901,Sentinel-1,Descending,Stable
1747,71,21,2023-06-03 20:39:40,23.837284,99.530981,-19.15,-17.23,-5.74,4.65,2.27,10.01,0.0085,0.632,Sentinel-1,Descending,Very Active
1748,358,52,2021-06-25 00:03:32,28.628633,99.579776,-47.96,-43.16,-14.39,0.79,0.75,10.63,0.0235,0.868,Sentinel-1,Ascending,Slow Moving
1749,41,34,2019-10-14 07:01:37,25.792681,97.629669,4.04,3.64,1.21,2.81,4.85,24.03,0.0369,0.353,ALOS-2,Descending,Slow Moving
1750,105,61,2020-02-22 23:34:11,26.976719,90.006861,-0.91,-0.82,-0.27,4.56,2.65,21.01,0.0341,0.331,ALOS-2,Ascending,Very Active
1751,400,48,2024-09-06 19:00:52,26.969184,95.065953,-26.16,-23.54,-7.85,11.29,1.46,16.92,0.0456,0.332,COSMO-SkyMed,Descending,Active
1752,498,11,2018-07-21 05:24:20,23.008526,91.087145,-40.68,-36.61,-12.2,9.74,4.83,19.81,0.03,0.567,Sentinel-1,Ascending,Slow Moving
1753,133,25,2019-12-30 10:03:10,26.178235,96.665749,-3.51,-3.16,-1.05,10.48,3.3,14.18,0.0073,0.639,ALOS-2,Descending,Active
1754,459,55,2019-08-30 02:35:16,28.697562,94.01477,-32.37,-29.13,-9.71,14.41,4.49,1.16,0.0348,0.508,ALOS-2,Ascending,Slow Moving
1755,489,48,2021-05-16 01:08:51,27.04961,94.824882,-29.21,-26.29,-8.76,4.5,2.85,6.49,0.037,0.397,Sentinel-1,Ascending,Very Active
1756,197,62,2024-08-06 04:39:51,27.257606,92.212118,-43.99,-39.59,-13.2,1.11,2.33,18.02,0.0013,0.559,ALOS-2,Descending,Slow Moving
1757,243,37,2023-05-31 14:28:30,26.722979,94.56793,-36.96,-33.26,-11.09,5.04,1.02,18.6,0.0163,0.84,COSMO-SkyMed,Ascending,Stable
1758,387,6,2019-12-17 21:33:25,26.701407,96.957964,-14.72,-13.25,-4.42,3.58,3.74,18.64,0.0189,0.967,Sentinel-1,Descending,Stable
1759,425,4,2018-10-20 20:39:28,26.702794,90.262046,-9.02,-8.12,-2.71,11.84,2.2,18.69,0.0374,0.731,Sentinel-1,Descending,Very Active
1760,420,62,2024-12-23 16:55:12,27.073901,92.443969,-19.09,-17.18,-5.73,6.49,2.5,17.29,0.0235,0.621,Sentinel-1,Ascending,Very Active
1761,61,28,2020-01-12 20:13:17,28.71357,92.975678,-38.36,-34.52,-11.51,8.09,3.78,11.71,0.0046,0.712,ALOS-2,Descending,Active
1762,167,44,2019-05-10 09:35:32,29.389764,98.979635,-14.08,-12.67,-4.22,0.77,3.09,3.68,0.0216,0.801,COSMO-SkyMed,Descending,Slow Moving
1763,358,52,2018-06-02 21:39:09,28.628633,99.579776,-19.62,-17.66,-5.89,4.53,2.16,19.75,0.0425,0.962,ALOS-2,Ascending,Slow Moving
1764,58,19,2024-04-06 09:29:54,24.476129,96.108313,-1.09,-0.98,-0.33,13.37,2.16,11.96,0.0314,0.925,Sentinel-1,Descending,Slow Moving
1765,436,18,2020-09-24 01:14:13,28.950604,98.644752,-32.73,-29.46,-9.82,6.76,0.99,6.42,0.0321,0.851,ALOS-2,Ascending,Stable
1766,286,9,2024-12-14 05:50:53,27.453683,93.617215,-2.65,-2.38,-0.79,9.21,3.62,19.94,0.0302,0.594,Sentinel-1,Descending,Slow Moving
1767,146,5,2019-03-10 20:35:26,23.744089,94.898135,-15.33,-13.8,-4.6,13.01,1.0,2.91,0.0383,0.811,COSMO-SkyMed,Ascending,Stable
1768,357,2,2023-09-16 03:18:38,23.94092,91.108742,5.2,4.68,1.56,2.88,1.03,20.24,0.0346,0.619,Sentinel-1,Ascending,Slow Moving
1769,398,46,2024-07-18 16:59:08,23.239685,97.578303,1.07,0.96,0.32,10.32,1.58,21.43,0.0237,0.317,COSMO-SkyMed,Ascending,Very Active
1770,147,29,2019-06-08 14:00:10,26.207854,98.815041,-5.27,-4.74,-1.58,12.12,4.61,22.93,0.0078,0.928,ALOS-2,Ascending,Slow Moving
1771,424,17,2020-07-04 17:49:01,24.088147,93.133601,-14.5,-13.05,-4.35,5.01,1.62,7.51,0.0373,0.306,Sentinel-1,Descending,Active
1772,30,26,2021-02-19 19:41:04,23.673004,90.151362,-35.3,-31.77,-10.59,12.69,0.84,8.97,0.041,0.693,COSMO-SkyMed,Ascending,Stable
1773,123,54,2019-05-31 19:02:00,29.724177,91.76461,-46.91,-42.22,-14.07,2.03,3.17,20.65,0.0433,0.31,ALOS-2,Descending,Slow Moving
1774,211,39,2024-12-27 11:46:25,27.62036,91.174427,-33.28,-29.95,-9.98,2.84,1.46,13.63,0.0155,0.764,COSMO-SkyMed,Descending,Very Active
1775,376,55,2022-11-21 06:54:20,29.03955,94.528524,-21.21,-19.09,-6.36,9.42,1.68,20.15,0.0031,0.564,Sentinel-1,Ascending,Stable
1776,295,50,2018-12-31 17:39:47,23.746632,92.494703,-37.35,-33.62,-11.21,8.76,4.87,5.56,0.031,0.747,COSMO-SkyMed,Ascending,Active
1777,74,43,2018-02-26 11:05:52,29.574415,97.557405,-8.0,-7.2,-2.4,8.64,0.54,19.57,0.0065,0.39,ALOS-2,Descending,Slow Moving
1778,434,13,2018-10-03 21:21:05,26.433089,99.834505,-46.65,-41.98,-13.99,4.06,4.25,8.09,0.0355,0.809,COSMO-SkyMed,Descending,Active
1779,167,44,2024-12-22 02:59:05,29.389764,98.979635,4.83,4.35,1.45,4.31,4.92,13.75,0.0391,0.645,COSMO-SkyMed,Ascending,Slow Moving
1780,439,51,2023-07-01 07:19:00,29.841729,91.02195,-40.94,-36.85,-12.28,2.17,0.59,0.87,0.0168,0.56,COSMO-SkyMed,Ascending,Very Active
1781,191,18,2022-07-18 04:00:21,28.78216,98.766597,-30.24,-27.22,-9.07,5.62,2.12,23.0,0.0385,0.833,Sentinel-1,Ascending,Active
1782,78,21,2022-08-27 02:52:43,23.984472,99.453272,-10.51,-9.46,-3.15,0.47,0.61,7.81,0.0125,0.403,Sentinel-1,Descending,Stable
1783,404,11,2018-01-15 11:18:45,22.617274,90.932111,0.36,0.32,0.11,11.4,2.19,7.79,0.009,0.39,ALOS-2,Ascending,Very Active
1784,394,62,2021-02-20 09:06:57,27.109932,92.281433,-30.26,-27.23,-9.08,11.21,1.35,11.39,0.015,0.568,COSMO-SkyMed,Ascending,Very Active
1785,349,15,2020-02-18 11:59:40,27.08332,98.484211,2.02,1.82,0.61,13.02,2.85,20.78,0.0335,0.478,ALOS-2,Descending,Stable
1786,357,2,2019-07-12 00:17:47,23.94092,91.108742,-21.63,-19.47,-6.49,0.6,2.13,24.43,0.0172,0.351,Sentinel-1,Descending,Slow Moving
1787,23,48,2022-04-28 19:14:12,26.715775,95.007264,2.3,2.07,0.69,3.68,3.31,2.71,0.0116,0.525,COSMO-SkyMed,Ascending,Active
1788,18,60,2024-01-28 14:27:42,24.981979,96.138724,-46.16,-41.54,-13.85,12.33,4.52,24.89,0.0004,0.335,COSMO-SkyMed,Ascending,Stable
1789,340,31,2021-02-12 16:49:45,27.846844,95.307341,-4.27,-3.84,-1.28,1.29,4.42,22.24,0.0019,0.616,COSMO-SkyMed,Ascending,Stable
1790,153,27,2020-10-17 04:42:03,25.329309,90.810956,-39.66,-35.69,-11.9,8.8,1.64,8.04,0.0203,0.325,COSMO-SkyMed,Descending,Very Active
1791,485,57,2019-09-28 03:36:47,23.904683,92.891887,-16.79,-15.11,-5.04,10.51,2.24,11.5,0.0146,0.785,COSMO-SkyMed,Ascending,Very Active
1792,258,27,2022-08-13 19:48:56,25.035207,90.487331,8.91,8.02,2.67,3.16,2.85,12.24,0.0041,0.882,Sentinel-1,Descending,Stable
1793,318,57,2023-03-27 16:43:28,23.750656,92.850087,-16.73,-15.06,-5.02,14.22,2.54,7.07,0.0202,0.366,ALOS-2,Descending,Slow Moving
1794,268,58,2019-02-02 20:26:36,27.091528,94.196527,-45.88,-41.29,-13.76,11.71,3.05,16.59,0.006,0.404,ALOS-2,Descending,Active
1795,317,51,2022-01-14 09:17:33,29.651687,90.978841,-0.32,-0.29,-0.1,2.95,4.92,0.95,0.0118,0.368,ALOS-2,Descending,Stable
1796,70,32,2019-03-23 02:10:23,25.473955,95.69653,-4.8,-4.32,-1.44,13.56,4.83,23.61,0.014,0.679,ALOS-2,Ascending,Very Active
1797,417,57,2021-07-04 16:34:10,23.438549,93.308675,-42.6,-38.34,-12.78,13.88,4.81,10.64,0.0153,0.632,ALOS-2,Ascending,Slow Moving
1798,115,9,2024-11-30 11:45:46,27.539125,93.695468,-20.82,-18.74,-6.25,1.27,0.95,14.45,0.0177,0.813,ALOS-2,Descending,Active
1799,498,11,2022-03-17 06:01:03,23.008526,91.087145,-27.38,-24.64,-8.21,6.65,3.11,0.88,0.0443,0.858,Sentinel-1,Ascending,Slow Moving
1800,269,36,2022-10-14 05:32:40,25.138725,90.660817,-37.9,-34.11,-11.37,1.07,1.79,17.43,0.0249,0.363,ALOS-2,Ascending,Very Active
1801,357,2,2024-01-22 08:48:53,23.94092,91.108742,-33.88,-30.49,-10.16,3.62,1.47,11.75,0.0487,0.796,Sentinel-1,Descending,Active
1802,182,2,2021-02-14 11:28:04,23.972727,91.641004,-40.18,-36.16,-12.05,5.8,2.31,14.22,0.0207,0.399,ALOS-2,Ascending,Very Active
1803,347,36,2018-01-25 01:14:35,25.251654,90.848519,-9.55,-8.6,-2.87,7.89,1.62,9.56,0.0358,0.532,Sentinel-1,Ascending,Slow Moving
1804,450,35,2022-08-05 05:54:42,23.339312,91.490571,6.48,5.83,1.94,10.88,4.29,7.6,0.0293,0.316,ALOS-2,Descending,Very Active
1805,160,34,2021-12-20 21:36:33,26.222293,97.570164,-36.87,-33.18,-11.06,13.22,3.53,13.73,0.0001,0.747,COSMO-SkyMed,Ascending,Stable
1806,348,34,2018-05-03 00:13:44,26.054011,97.329331,-11.89,-10.7,-3.57,3.59,0.93,9.79,0.0464,0.913,ALOS-2,Ascending,Slow Moving
1807,488,17,2019-09-21 11:32:26,23.704532,93.17451,-33.97,-30.57,-10.19,4.48,4.04,8.24,0.0388,0.949,COSMO-SkyMed,Descending,Slow Moving
1808,44,60,2022-10-10 07:31:54,24.815357,95.751324,2.14,1.93,0.64,5.41,3.17,23.17,0.0005,0.306,COSMO-SkyMed,Ascending,Slow Moving
1809,170,32,2018-08-13 15:37:31,25.324508,95.930953,-33.5,-30.15,-10.05,1.39,2.45,17.81,0.0419,0.563,ALOS-2,Ascending,Very Active
1810,450,35,2021-10-31 23:15:20,23.339312,91.490571,0.54,0.49,0.16,8.65,4.65,0.77,0.0243,0.583,Sentinel-1,Descending,Stable
1811,359,40,2022-09-03 09:10:06,28.281765,97.816624,-28.95,-26.05,-8.68,1.79,4.96,13.77,0.0122,0.312,COSMO-SkyMed,Descending,Slow Moving
1812,262,52,2018-08-17 07:38:58,28.615591,99.768697,-23.92,-21.53,-7.18,0.94,2.61,23.82,0.0238,0.364,COSMO-SkyMed,Descending,Slow Moving
1813,68,40,2021-08-12 09:44:23,28.17791,97.874118,-41.56,-37.4,-12.47,13.69,4.31,9.54,0.0416,0.607,ALOS-2,Ascending,Active
1814,265,14,2018-05-09 15:18:01,22.511791,92.699139,-47.74,-42.97,-14.32,0.67,1.08,3.6,0.0311,0.327,COSMO-SkyMed,Ascending,Active
1815,216,25,2022-03-20 21:45:35,26.740583,96.694397,-49.85,-44.87,-14.96,3.75,2.35,0.12,0.0044,0.944,ALOS-2,Ascending,Slow Moving
1816,197,62,2024-11-17 20:59:05,27.257606,92.212118,-41.04,-36.94,-12.31,9.47,1.08,2.22,0.0244,0.5,ALOS-2,Descending,Very Active
1817,109,47,2023-01-18 07:20:05,29.656228,99.463175,-27.0,-24.3,-8.1,6.73,3.69,15.46,0.0118,0.775,ALOS-2,Ascending,Slow Moving
1818,49,36,2019-06-17 13:48:14,25.322127,90.351057,-7.3,-6.57,-2.19,5.55,0.61,10.75,0.0494,0.939,Sentinel-1,Descending,Active
1819,265,14,2024-03-06 07:19:58,22.511791,92.699139,0.87,0.78,0.26,5.82,3.75,7.62,0.0429,0.341,ALOS-2,Descending,Active
1820,157,27,2020-05-14 23:29:45,25.096892,90.693175,-42.72,-38.45,-12.82,7.75,4.13,3.32,0.0491,0.668,Sentinel-1,Descending,Very Active
1821,182,2,2018-07-22 14:10:25,23.972727,91.641004,-27.7,-24.93,-8.31,13.74,2.05,5.74,0.0458,0.382,ALOS-2,Ascending,Active
1822,453,58,2021-09-24 00:17:57,27.170248,94.221631,0.61,0.55,0.18,0.02,4.71,9.23,0.0147,0.665,COSMO-SkyMed,Ascending,Active
1823,145,47,2018-05-19 10:46:44,29.617158,99.322526,-36.37,-32.73,-10.91,10.98,3.7,21.85,0.0389,0.548,COSMO-SkyMed,Ascending,Very Active
1824,213,8,2021-05-20 21:25:42,24.198706,98.66466,8.33,7.5,2.5,9.19,4.66,15.47,0.0173,0.583,COSMO-SkyMed,Ascending,Slow Moving
1825,274,38,2018-06-13 01:41:17,29.611745,98.454015,-13.62,-12.26,-4.09,11.11,4.96,14.57,0.0109,0.394,Sentinel-1,Ascending,Very Active
1826,112,20,2018-06-16 18:18:55,23.283767,93.789626,9.63,8.67,2.89,6.69,2.4,10.38,0.0042,0.681,ALOS-2,Ascending,Active
1827,151,43,2018-12-22 18:16:31,30.048814,97.400382,-6.94,-6.25,-2.08,8.03,1.88,23.36,0.016,0.839,COSMO-SkyMed,Descending,Stable
1828,229,62,2024-01-26 18:37:21,26.748917,92.010198,-37.34,-33.61,-11.2,0.71,1.03,18.07,0.0291,0.454,ALOS-2,Descending,Slow Moving
1829,62,43,2019-12-28 19:58:08,29.791729,97.703065,-33.59,-30.23,-10.08,14.34,3.29,19.56,0.0292,0.862,ALOS-2,Descending,Slow Moving
1830,460,49,2019-11-03 22:55:12,29.547111,98.666982,-2.12,-1.91,-0.64,12.56,3.66,6.51,0.0131,0.576,COSMO-SkyMed,Descending,Stable
1831,376,55,2023-06-12 14:48:52,29.03955,94.528524,5.0,4.5,1.5,14.25,4.39,21.79,0.0446,0.361,COSMO-SkyMed,Ascending,Slow Moving
1832,352,17,2022-01-02 04:23:51,23.729369,93.109703,-2.81,-2.53,-0.84,6.34,4.42,1.61,0.0309,0.631,Sentinel-1,Descending,Slow Moving
1833,483,39,2023-10-07 03:14:30,27.233979,91.281489,-17.93,-16.14,-5.38,8.52,2.16,13.0,0.0469,0.384,COSMO-SkyMed,Descending,Active
1834,374,13,2022-07-01 21:13:21,26.410557,99.532454,-11.85,-10.66,-3.55,4.28,0.13,17.97,0.0169,0.483,ALOS-2,Ascending,Active
1835,40,32,2018-06-10 10:00:58,25.131467,95.866286,8.06,7.25,2.42,7.25,0.48,4.56,0.0114,0.646,COSMO-SkyMed,Ascending,Slow Moving
1836,44,60,2021-09-04 19:56:41,24.815357,95.751324,-19.17,-17.25,-5.75,5.99,4.31,23.63,0.0028,0.965,Sentinel-1,Descending,Slow Moving
1837,289,31,2020-10-16 09:35:48,27.74699,95.611967,-30.45,-27.41,-9.13,0.68,0.95,12.45,0.026,0.404,Sentinel-1,Ascending,Very Active
1838,198,52,2023-11-03 18:06:38,28.515192,99.804261,-35.64,-32.08,-10.69,4.42,1.81,0.85,0.0304,0.461,Sentinel-1,Ascending,Stable
1839,270,9,2024-11-06 22:48:58,27.567541,93.507798,-22.79,-20.51,-6.84,2.15,2.14,7.93,0.0309,0.725,COSMO-SkyMed,Descending,Active
1840,273,23,2021-12-15 05:17:28,27.809745,91.436481,4.37,3.93,1.31,1.28,2.6,18.85,0.0082,0.884,Sentinel-1,Descending,Slow Moving
1841,278,33,2021-02-19 03:53:20,23.963182,100.186903,-30.12,-27.11,-9.04,8.42,4.57,0.87,0.0051,0.75,ALOS-2,Ascending,Slow Moving
1842,49,36,2020-11-14 23:12:58,25.322127,90.351057,-44.98,-40.48,-13.49,13.65,4.83,19.52,0.0198,0.307,Sentinel-1,Ascending,Very Active
1843,350,18,2018-07-13 08:27:08,29.0033,98.429622,-27.84,-25.06,-8.35,5.91,4.4,12.21,0.0236,0.925,ALOS-2,Descending,Slow Moving
1844,291,54,2024-10-30 20:14:32,29.281977,91.409919,-39.88,-35.89,-11.96,0.8,2.95,0.49,0.0225,0.615,Sentinel-1,Ascending,Slow Moving
1845,53,12,2020-10-29 09:55:44,27.111035,97.946169,-18.72,-16.85,-5.62,7.25,0.03,17.9,0.0461,0.735,COSMO-SkyMed,Descending,Slow Moving
1846,459,55,2021-03-07 10:08:49,28.697562,94.01477,-8.73,-7.86,-2.62,1.88,4.49,17.11,0.0412,0.498,COSMO-SkyMed,Descending,Very Active
1847,496,32,2019-02-01 11:16:28,25.571023,96.011676,-33.05,-29.74,-9.91,14.98,1.96,18.01,0.009,0.493,COSMO-SkyMed,Ascending,Very Active
1848,260,51,2019-10-03 18:31:20,29.718081,90.680899,-49.3,-44.37,-14.79,6.65,4.29,19.73,0.0492,0.562,ALOS-2,Ascending,Slow Moving
1849,349,15,2021-01-10 17:03:50,27.08332,98.484211,2.98,2.68,0.89,13.84,2.77,11.21,0.0182,0.658,Sentinel-1,Descending,Very Active
1850,498,11,2018-09-01 13:43:35,23.008526,91.087145,-12.35,-11.12,-3.7,1.11,1.1,10.34,0.0312,0.703,ALOS-2,Ascending,Active
1851,60,36,2022-07-05 17:47:21,25.652378,90.474413,2.6,2.34,0.78,1.02,2.62,20.72,0.0463,0.938,Sentinel-1,Descending,Slow Moving
1852,375,28,2020-12-23 13:56:41,29.262893,93.119025,-5.95,-5.36,-1.78,13.97,0.12,24.32,0.0211,0.628,COSMO-SkyMed,Ascending,Stable
1853,427,53,2021-04-29 14:17:40,28.403369,91.356338,-21.42,-19.28,-6.43,0.62,3.06,16.75,0.0353,0.498,Sentinel-1,Ascending,Stable
1854,315,31,2021-08-19 08:55:58,28.121064,95.109972,-13.94,-12.55,-4.18,10.68,1.39,11.69,0.0429,0.658,ALOS-2,Ascending,Very Active
1855,479,15,2022-07-17 22:16:13,26.846962,98.462449,-45.83,-41.25,-13.75,1.62,2.98,22.61,0.0479,0.436,ALOS-2,Descending,Very Active
1856,447,12,2018-02-05 02:17:05,26.74749,97.815539,-37.82,-34.04,-11.35,14.6,2.97,2.44,0.0326,0.573,Sentinel-1,Descending,Very Active
1857,31,57,2023-10-12 00:39:00,23.900617,93.129951,-26.92,-24.23,-8.08,0.24,4.99,6.45,0.0104,0.328,ALOS-2,Descending,Active
1858,167,44,2018-09-12 17:31:35,29.389764,98.979635,-18.82,-16.94,-5.65,8.0,3.75,17.67,0.0463,0.644,Sentinel-1,Descending,Active
1859,341,45,2021-11-12 02:25:12,28.617857,94.902505,-43.4,-39.06,-13.02,4.61,3.08,1.45,0.0136,0.453,ALOS-2,Ascending,Active
1860,258,27,2021-02-13 02:32:34,25.035207,90.487331,-32.47,-29.22,-9.74,9.1,2.37,0.58,0.0012,0.971,Sentinel-1,Ascending,Active
1861,204,25,2022-05-28 22:25:22,26.327514,96.925127,-5.05,-4.54,-1.51,2.46,2.55,12.99,0.0371,0.817,Sentinel-1,Descending,Active
1862,358,52,2021-05-05 23:41:50,28.628633,99.579776,-15.87,-14.28,-4.76,8.47,0.72,3.92,0.0275,0.828,ALOS-2,Descending,Stable
1863,277,10,2019-03-27 02:33:08,23.741253,97.56889,-12.37,-11.13,-3.71,2.47,2.8,13.47,0.0379,0.958,COSMO-SkyMed,Descending,Very Active
1864,488,17,2022-09-04 07:33:20,23.704532,93.17451,-15.79,-14.21,-4.74,0.24,0.16,18.66,0.026,0.706,ALOS-2,Descending,Slow Moving
1865,140,5,2023-02-02 06:56:30,23.883246,95.296468,-34.08,-30.67,-10.22,5.11,4.4,14.74,0.0212,0.328,COSMO-SkyMed,Descending,Active
1866,50,58,2018-10-03 14:31:54,27.242176,94.18275,-43.45,-39.11,-13.04,7.17,1.11,3.26,0.0282,0.667,Sentinel-1,Descending,Active
1867,38,62,2023-01-26 15:02:19,27.133817,92.283757,2.51,2.26,0.75,12.45,2.94,24.92,0.0259,0.371,ALOS-2,Ascending,Slow Moving
1868,94,33,2018-10-28 23:45:43,23.86091,99.8315,-20.27,-18.24,-6.08,13.82,0.93,2.78,0.0123,0.617,COSMO-SkyMed,Descending,Slow Moving
1869,460,49,2020-08-06 06:26:26,29.547111,98.666982,-2.32,-2.09,-0.7,1.81,4.19,16.95,0.007,0.951,COSMO-SkyMed,Ascending,Stable
1870,188,26,2022-12-16 15:11:37,24.012912,90.389415,6.43,5.79,1.93,2.11,0.83,15.17,0.0361,0.542,COSMO-SkyMed,Ascending,Stable
1871,175,3,2021-07-05 17:08:30,27.570483,98.76085,-46.2,-41.58,-13.86,14.41,1.34,11.31,0.034,0.857,COSMO-SkyMed,Ascending,Active
1872,470,7,2020-10-18 23:32:54,26.235987,92.225192,-23.99,-21.59,-7.2,8.78,1.25,23.49,0.049,0.967,ALOS-2,Ascending,Active
1873,308,8,2019-02-16 15:52:40,24.336646,98.974144,1.18,1.06,0.35,6.88,1.0,0.15,0.0419,0.803,ALOS-2,Descending,Active
1874,46,15,2022-07-22 15:44:17,26.852556,98.778503,-0.04,-0.04,-0.01,3.58,4.07,16.65,0.0377,0.65,ALOS-2,Ascending,Stable
1875,117,50,2018-01-07 04:11:40,24.087047,92.629185,-16.05,-14.45,-4.82,13.96,3.54,11.22,0.0035,0.933,COSMO-SkyMed,Ascending,Stable
1876,115,9,2024-05-13 14:53:38,27.539125,93.695468,-25.03,-22.53,-7.51,2.45,1.16,0.67,0.0163,0.427,COSMO-SkyMed,Descending,Stable
1877,470,7,2021-03-20 07:08:28,26.235987,92.225192,-36.53,-32.88,-10.96,0.68,1.13,3.36,0.0363,0.366,COSMO-SkyMed,Ascending,Slow Moving
1878,239,11,2021-04-04 09:08:58,22.612408,91.140713,-4.11,-3.7,-1.23,3.74,0.75,23.88,0.0378,0.565,ALOS-2,Descending,Slow Moving
1879,65,27,2024-02-23 03:29:21,25.413235,90.65512,-41.84,-37.66,-12.55,10.66,0.12,11.5,0.0208,0.388,Sentinel-1,Ascending,Very Active
1880,336,47,2022-10-02 20:30:12,29.338527,99.080022,1.17,1.05,0.35,10.36,4.05,9.31,0.0239,0.388,COSMO-SkyMed,Ascending,Active
1881,245,60,2023-02-24 19:42:52,24.568978,96.050565,-18.4,-16.56,-5.52,2.73,4.4,12.03,0.0126,0.972,COSMO-SkyMed,Descending,Stable
1882,108,42,2024-03-28 01:38:37,22.138296,97.018494,-35.54,-31.99,-10.66,13.56,3.22,4.24,0.0282,0.684,COSMO-SkyMed,Descending,Slow Moving
1883,471,58,2021-05-09 07:12:45,27.218379,94.346235,-5.88,-5.29,-1.76,7.88,1.75,9.45,0.0472,0.5,COSMO-SkyMed,Descending,Stable
1884,282,32,2019-05-11 09:16:14,25.26955,95.836337,-32.86,-29.57,-9.86,9.45,1.77,3.39,0.0118,0.316,Sentinel-1,Descending,Slow Moving
