alert_id,state_id,district_id,prediction_id,alert_type,issued_datetime,valid_from,valid_until,severity_level,population_notified,evacuations_triggered,status,dissemination_channels,language,delivery_success_rate
2460,1,8,2127,Advisory,2021-11-28 22:22:02,2019-12-27 00:27:58,2020-08-13 18:13:06,Green,231048,8398,Expired,All,Bengali,0.92
2461,8,62,3350,Drill,2022-01-13 09:18:35,2018-06-24 21:41:34,2024-12-22 21:06:35,Yellow,296007,21717,Expired,Push Notification,Khasi,0.81
2462,3,32,65,All Clear,2024-11-14 20:03:02,2024-06-16 13:31:14,2022-05-26 11:22:28,Orange,211918,41077,Superseded,Radio,Assamese,0.78
2463,1,10,4858,Drill,2019-06-03 05:26:09,2023-08-21 02:11:40,2022-07-20 13:17:24,Orange,347991,12161,Expired,All,Hindi,0.8
2464,7,58,14,All Clear,2024-06-19 15:53:22,2019-11-10 08:08:50,2019-04-25 06:38:20,Green,128796,24478,Expired,SMS,Assamese,0.93
2465,4,33,2809,Drill,2021-08-19 22:25:49,2021-08-05 08:49:21,2022-02-15 17:07:26,Orange,475444,26837,Superseded,All,English,0.73
2466,3,26,2282,Emergency,2020-10-03 11:17:47,2020-04-15 03:14:30,2024-03-30 15:55:48,Yellow,147281,37652,Cancelled,All,Assamese,0.53
2467,1,6,1893,Early Warning,2021-01-15 10:44:06,2022-01-23 18:38:27,2020-09-28 14:11:15,Yellow,470503,22584,Cancelled,All,Khasi,0.41
2468,4,33,4003,Advisory,2020-05-02 23:02:08,2018-09-28 06:06:56,2023-11-01 19:16:58,Red,33848,46252,Cancelled,All,Assamese,0.78
2469,8,60,1282,Advisory,2021-08-24 10:26:03,2024-06-21 03:24:43,2019-01-09 18:14:34,Red,439993,49033,Active,All,Manipuri,0.65
2470,2,17,2742,All Clear,2019-11-28 00:07:23,2021-06-16 04:52:43,2021-01-09 18:54:50,Orange,412783,20859,Active,Radio,Mizo,0.75
2471,2,20,915,Emergency,2023-03-15 11:35:55,2022-07-03 18:03:40,2023-02-04 13:37:24,Red,223849,15570,Active,SMS,Manipuri,0.97
2472,3,23,4132,Early Warning,2024-12-16 23:39:41,2018-12-09 13:22:42,2021-05-15 08:05:32,Yellow,411290,12561,Active,SMS,Mizo,0.82
2473,4,37,3895,Watch,2023-07-20 08:07:44,2020-05-22 08:36:46,2019-03-26 04:55:41,Yellow,66292,34362,Cancelled,All,Mizo,0.82
2474,2,20,4917,Emergency,2019-06-05 01:43:32,2021-06-28 11:27:39,2022-09-16 00:49:50,Red,25695,37206,Cancelled,Siren,Khasi,0.79
2475,8,62,679,Advisory,2024-11-04 09:12:42,2018-01-26 04:28:34,2024-10-01 17:37:52,Green,107044,12880,Cancelled,All,English,0.35
2476,7,55,2734,Drill,2019-11-12 22:45:55,2020-01-22 21:38:05,2021-03-10 05:44:28,Red,416678,34536,Superseded,Siren,Khasi,0.64
2477,8,60,2834,Advisory,2020-10-10 18:23:37,2021-07-19 01:00:47,2018-02-19 00:05:02,Orange,181005,16059,Expired,Siren,English,0.73
2478,3,28,3970,Drill,2020-04-10 13:05:01,2023-12-17 10:11:43,2019-03-05 02:04:40,Red,260027,8915,Active,Radio,Khasi,0.44
2479,8,60,2449,Early Warning,2023-04-23 20:36:22,2023-02-05 23:06:23,2023-11-17 11:17:42,Green,80398,46569,Cancelled,Siren,Assamese,0.82
2480,8,60,1258,Drill,2024-10-30 21:28:43,2018-05-13 06:31:42,2019-06-15 09:14:45,Orange,44922,23423,Cancelled,Push Notification,Manipuri,0.47
2481,1,2,4073,Advisory,2021-11-11 11:51:15,2022-09-02 18:05:17,2019-03-08 02:40:34,Orange,46940,10401,Superseded,Push Notification,Assamese,0.48
2482,8,61,4976,Emergency,2021-02-25 23:23:55,2023-06-16 14:21:11,2022-05-10 17:22:31,Red,140082,18911,Superseded,SMS,Assamese,0.69
2483,6,50,184,Early Warning,2022-02-01 20:30:04,2023-09-02 03:12:29,2024-08-24 08:12:20,Orange,468661,36869,Active,All,Manipuri,0.35
2484,3,31,3070,Watch,2021-02-24 13:27:18,2022-11-14 23:09:10,2023-10-07 04:29:15,Green,360806,18175,Cancelled,SMS,Mizo,0.51
2485,6,50,1354,Drill,2020-11-19 09:38:24,2018-11-08 15:40:28,2021-08-27 05:40:04,Yellow,481214,18061,Expired,All,Mizo,0.77
2486,2,16,4239,Drill,2024-08-22 07:30:32,2022-11-08 01:27:39,2022-01-18 11:20:41,Orange,142765,28834,Superseded,Siren,Bengali,0.57
2487,2,21,4771,Early Warning,2018-04-25 00:34:51,2021-01-28 14:11:12,2020-10-10 07:01:57,Red,158955,47532,Cancelled,Push Notification,Khasi,0.88
2488,2,15,3539,Drill,2022-07-27 12:51:46,2022-03-11 13:05:43,2018-11-13 10:22:52,Red,176410,26904,Expired,Push Notification,Khasi,0.3
2489,4,38,2177,Emergency,2024-07-13 02:29:59,2021-06-12 00:40:30,2023-11-26 23:26:21,Green,126448,19559,Active,Radio,Hindi,0.55
2490,3,30,3823,Drill,2019-01-24 07:52:56,2018-05-29 07:39:14,2018-12-08 02:31:25,Green,64623,21825,Cancelled,Siren,Assamese,0.9
2491,6,50,2358,Watch,2023-03-25 09:01:51,2023-08-23 12:41:42,2018-08-11 22:33:23,Orange,429306,43205,Cancelled,All,Assamese,0.39
2492,3,23,2993,Emergency,2021-12-25 22:51:38,2020-03-01 21:32:47,2018-11-19 16:32:29,Orange,117147,22453,Cancelled,Siren,Bengali,0.37
2493,4,35,2694,Emergency,2023-07-09 10:40:28,2019-10-27 20:44:54,2023-04-09 22:49:22,Orange,348851,20583,Expired,Push Notification,Mizo,0.4
2494,3,24,3055,Drill,2020-12-21 21:57:32,2024-05-18 18:51:33,2022-12-14 10:30:34,Green,412062,22545,Superseded,All,Bengali,0.88
2495,3,24,4109,Emergency,2018-10-31 14:36:35,2018-05-18 16:05:27,2019-04-28 18:16:01,Red,412932,34793,Cancelled,SMS,Mizo,0.44
2496,1,11,1953,Emergency,2019-10-26 00:37:35,2018-01-06 20:15:15,2020-07-22 21:05:39,Orange,9664,30475,Active,Radio,Assamese,0.86
2497,3,29,787,Drill,2020-03-01 15:48:30,2023-01-07 15:41:14,2022-02-28 16:54:20,Red,377778,45451,Expired,Radio,English,0.69
2498,5,46,2617,Early Warning,2022-11-12 20:22:29,2022-05-29 23:54:26,2024-01-24 19:17:00,Orange,113740,32723,Cancelled,Radio,Khasi,0.84
2499,1,3,1005,Watch,2021-12-04 18:24:16,2023-03-06 11:47:22,2021-04-21 10:02:33,Green,52934,1264,Active,Siren,Bengali,0.73
2500,1,2,323,Emergency,2024-06-12 22:58:23,2024-05-18 06:01:55,2018-04-20 13:36:54,Green,492992,25114,Superseded,All,Mizo,0.75
2501,4,37,274,Drill,2022-02-27 21:37:29,2023-01-31 00:03:49,2019-07-08 07:56:51,Red,495111,34668,Cancelled,Radio,Khasi,0.37
2502,7,58,1279,All Clear,2018-12-08 06:24:37,2024-11-22 21:27:56,2024-08-22 05:16:11,Orange,124015,43554,Superseded,Siren,Assamese,0.77
2503,3,23,1622,Emergency,2024-09-22 06:25:05,2020-01-17 03:05:14,2021-02-17 09:08:38,Red,461049,44158,Cancelled,All,Manipuri,0.59
2504,3,32,474,Watch,2021-11-12 22:35:20,2022-07-18 00:19:12,2022-07-31 12:51:34,Yellow,112506,17700,Active,Push Notification,Hindi,0.86
2505,6,53,873,All Clear,2024-05-29 08:44:40,2018-01-23 16:25:40,2018-08-20 04:27:39,Yellow,142761,12423,Active,All,Assamese,0.94
2506,2,20,1352,All Clear,2022-03-11 03:22:46,2019-12-06 08:47:47,2021-09-04 20:09:25,Orange,212535,44064,Expired,Radio,Assamese,0.8
2507,6,47,4652,Early Warning,2021-07-10 09:32:06,2023-11-28 17:58:40,2020-04-12 17:46:28,Red,272813,1464,Expired,SMS,Khasi,0.34
2508,3,30,1871,Drill,2024-11-04 18:46:53,2021-09-19 13:34:13,2021-02-07 06:17:05,Orange,294078,10051,Superseded,SMS,Manipuri,0.42
2509,7,55,2808,Watch,2019-07-18 19:44:14,2024-03-16 08:27:42,2022-01-02 23:01:32,Red,424656,38751,Cancelled,SMS,Hindi,0.92
2510,7,56,4286,All Clear,2021-04-27 17:52:35,2018-11-19 03:24:20,2018-10-02 20:06:15,Red,424903,8274,Expired,Push Notification,Mizo,0.86
2511,1,5,2162,Advisory,2023-05-01 20:23:47,2019-05-10 04:52:20,2024-11-06 08:54:23,Yellow,198076,5413,Active,All,Assamese,0.85
2512,4,35,4650,Advisory,2024-11-09 05:51:35,2024-11-21 14:52:13,2023-04-07 05:20:17,Yellow,453686,20062,Superseded,Radio,Assamese,0.97
2513,5,41,2236,Drill,2021-03-18 23:36:03,2019-10-30 06:25:21,2019-07-16 22:09:28,Orange,196595,44986,Cancelled,Radio,Bengali,0.95
2514,1,8,4267,Early Warning,2018-10-31 02:16:58,2019-10-27 08:15:30,2021-04-01 23:27:12,Orange,483161,29500,Expired,All,English,0.78
2515,1,10,475,Drill,2019-10-03 06:15:16,2023-01-17 17:38:15,2019-11-04 07:02:29,Green,233177,47335,Superseded,All,Bengali,0.85
2516,4,35,2290,Advisory,2022-03-24 01:17:12,2021-04-01 20:07:18,2023-09-15 23:32:34,Green,70658,10866,Active,SMS,Bengali,0.76
2517,2,16,1625,Advisory,2020-01-25 18:28:37,2018-07-05 08:56:46,2018-10-30 18:05:43,Orange,58449,12096,Superseded,Push Notification,Manipuri,0.44
2518,3,25,94,All Clear,2019-08-31 16:37:32,2022-02-05 12:54:41,2024-08-13 06:18:55,Green,207137,19076,Superseded,Siren,English,0.81
2519,1,1,3456,Emergency,2023-08-17 21:34:37,2018-12-03 19:26:23,2022-08-16 11:32:40,Red,124481,30476,Superseded,Push Notification,Khasi,0.72
2520,1,1,3959,Drill,2021-08-01 05:05:07,2018-07-24 01:29:18,2023-06-01 13:31:21,Red,218222,12159,Active,Siren,Hindi,0.33
2521,4,35,4289,All Clear,2022-05-23 14:36:03,2018-06-03 05:59:36,2023-08-03 12:22:18,Red,157283,6748,Superseded,All,Hindi,0.33
2522,7,57,1326,Drill,2021-04-17 17:57:20,2020-10-17 15:13:05,2024-10-08 14:31:28,Orange,210132,16823,Superseded,Siren,Bengali,0.38
2523,5,40,683,Advisory,2021-05-31 17:27:33,2024-02-09 12:17:47,2023-10-29 05:54:40,Green,394748,15118,Active,Siren,Mizo,0.94
2524,6,51,4663,Drill,2018-04-14 02:51:09,2018-02-18 01:12:52,2019-12-14 22:22:42,Red,156530,8564,Cancelled,SMS,Khasi,0.97
2525,3,29,435,Drill,2019-01-19 08:05:25,2021-03-07 05:50:27,2022-10-02 16:12:18,Green,300972,6543,Expired,Siren,Manipuri,0.4
2526,3,26,3806,Advisory,2018-02-03 11:24:57,2019-06-29 04:14:41,2019-01-02 04:42:11,Red,174223,16161,Active,All,Hindi,0.75
2527,3,26,1135,Watch,2024-08-23 08:30:45,2021-06-01 12:10:49,2024-10-08 17:52:58,Orange,1907,9214,Expired,SMS,Assamese,0.7
2528,8,60,206,Advisory,2022-09-07 01:01:04,2024-09-28 17:33:23,2020-05-08 13:43:56,Red,269793,685,Expired,All,Hindi,0.44
2529,3,24,4467,Watch,2019-12-19 00:58:49,2023-10-22 06:38:07,2023-04-16 02:41:37,Orange,335003,5418,Active,Siren,Bengali,0.61
2530,7,57,2673,Advisory,2018-09-20 09:52:15,2020-11-16 08:28:13,2020-02-28 06:49:13,Red,197956,37611,Expired,Radio,English,0.32
2531,1,11,668,Early Warning,2020-08-03 07:08:06,2019-04-13 17:12:42,2022-08-15 06:57:57,Green,128311,12412,Active,All,Bengali,0.56
2532,8,61,4776,All Clear,2024-01-05 02:58:17,2022-12-02 08:52:07,2018-02-07 01:53:47,Red,488595,14453,Cancelled,All,Assamese,0.37
2533,8,60,4039,Drill,2018-09-11 01:02:49,2018-03-25 08:16:09,2019-08-21 06:52:11,Red,17222,22636,Superseded,All,Assamese,0.94
2534,7,58,4696,Watch,2020-07-31 19:58:27,2020-02-28 01:27:18,2023-12-11 14:53:58,Green,200371,315,Cancelled,SMS,Assamese,0.48
2535,6,52,1900,Watch,2024-06-21 14:50:13,2020-01-13 18:11:13,2021-10-24 13:33:32,Orange,202047,36609,Cancelled,SMS,Mizo,0.69
2536,6,49,3308,Drill,2021-11-22 10:03:09,2021-09-15 07:26:12,2018-07-08 09:43:18,Red,5023,25413,Cancelled,Push Notification,Bengali,0.53
2537,8,62,4810,Drill,2024-10-18 12:35:54,2023-05-27 22:42:02,2023-09-08 07:47:38,Red,441568,15281,Active,Siren,Mizo,0.47
2538,2,15,1850,All Clear,2019-07-05 01:35:12,2024-09-24 07:30:43,2021-07-29 12:17:55,Orange,392485,47353,Superseded,Radio,Mizo,0.99
2539,7,58,2163,Early Warning,2020-11-23 05:33:10,2020-07-27 21:16:04,2022-08-14 13:28:05,Green,147375,34952,Active,All,Bengali,0.79
2540,3,29,1780,Advisory,2018-12-30 17:11:46,2021-04-17 10:03:29,2018-03-02 16:32:22,Green,449124,22341,Cancelled,Push Notification,Assamese,0.34
2541,4,39,4782,Emergency,2021-01-23 02:29:44,2021-07-08 21:00:41,2018-12-31 15:31:06,Orange,55247,7045,Active,Siren,Manipuri,0.63
2542,2,20,3683,Drill,2021-01-29 20:57:04,2024-04-27 23:29:49,2020-12-26 19:24:48,Orange,219424,22375,Superseded,Push Notification,Manipuri,0.7
2543,3,30,1243,Drill,2019-06-02 01:07:46,2022-11-27 11:32:46,2019-10-15 17:19:12,Red,155311,33220,Cancelled,Radio,Khasi,0.32
2544,2,14,4752,Drill,2018-02-02 08:42:43,2021-03-27 07:40:27,2022-06-30 18:12:12,Orange,450081,22863,Superseded,SMS,Mizo,0.6
2545,6,47,4835,Drill,2024-03-14 15:45:29,2024-02-09 05:11:20,2021-06-20 18:04:35,Yellow,35583,14318,Expired,Siren,Mizo,0.68
2546,1,3,3628,Emergency,2021-10-01 05:30:54,2023-01-27 03:40:23,2021-03-09 19:05:57,Red,245669,2679,Expired,All,Manipuri,0.93
2547,3,27,1183,Emergency,2021-03-14 23:07:22,2021-12-26 09:06:33,2023-01-05 18:22:40,Yellow,96431,48852,Superseded,SMS,Khasi,0.85
2548,1,4,3587,Advisory,2024-06-17 00:43:12,2019-01-18 18:39:35,2019-02-08 22:43:43,Yellow,290502,39129,Superseded,Push Notification,Hindi,0.76
2549,1,3,3334,Advisory,2022-08-04 14:24:52,2019-09-19 17:03:10,2019-05-25 10:00:04,Yellow,121644,12621,Expired,SMS,Mizo,0.4
2550,5,40,4829,Advisory,2019-12-15 22:01:46,2021-03-23 18:38:35,2018-03-12 02:01:16,Orange,412975,26288,Active,Siren,Manipuri,0.99
2551,2,17,1857,Emergency,2023-10-14 20:16:25,2023-03-17 07:56:41,2020-12-04 02:49:41,Green,343176,8553,Expired,Radio,Assamese,0.68
2552,3,26,2647,All Clear,2024-08-15 19:15:21,2020-08-07 05:15:54,2018-10-08 16:32:02,Yellow,71686,33151,Cancelled,Push Notification,Assamese,0.8
2553,1,4,271,Advisory,2024-09-06 08:52:44,2020-02-28 13:19:34,2022-07-08 22:53:27,Red,464504,36417,Cancelled,Radio,Manipuri,0.64
2554,8,61,2791,Early Warning,2020-02-02 11:00:59,2022-12-03 19:48:53,2023-05-17 18:46:54,Green,395121,34097,Active,Radio,Hindi,0.55
2555,8,62,2548,Advisory,2019-03-21 19:43:17,2020-02-09 04:59:54,2021-10-11 15:59:23,Green,215161,49816,Cancelled,Push Notification,Bengali,0.53
2556,1,2,3930,All Clear,2022-09-27 22:41:04,2022-07-05 18:11:51,2023-06-04 18:32:59,Red,234262,35674,Superseded,SMS,Khasi,0.43
2557,2,15,4835,Early Warning,2019-02-09 02:04:47,2020-02-13 22:43:19,2018-08-22 12:23:29,Yellow,480899,31492,Active,SMS,Manipuri,0.98
2558,7,58,2671,Emergency,2022-10-07 10:14:46,2019-10-11 20:47:59,2023-01-13 20:45:57,Red,406782,37793,Expired,All,Mizo,0.63
2559,4,34,3966,Watch,2019-05-11 11:39:28,2024-10-13 23:57:10,2023-12-14 19:00:50,Red,40097,16488,Expired,Radio,Manipuri,0.55
2560,3,27,1423,Emergency,2022-11-26 10:20:47,2023-09-02 20:18:15,2022-11-30 00:51:27,Green,205779,20297,Cancelled,SMS,Assamese,0.31
2561,2,13,1498,Emergency,2022-08-11 15:08:24,2018-01-14 22:43:49,2018-03-02 05:32:06,Green,170064,5149,Active,Push Notification,Manipuri,0.64
2562,2,22,650,Watch,2019-04-12 05:30:27,2023-10-18 02:54:56,2019-05-10 15:37:28,Green,383156,46092,Active,SMS,Khasi,0.92
2563,3,24,2438,Early Warning,2021-02-12 21:44:24,2021-05-22 15:02:33,2020-05-05 17:18:32,Orange,277882,32655,Expired,SMS,English,0.91
2564,2,18,3325,Emergency,2021-07-13 12:33:07,2020-09-19 18:28:40,2023-07-14 04:57:27,Yellow,387927,1173,Active,Radio,Hindi,0.58
2565,5,44,4679,Advisory,2021-10-21 18:20:05,2019-06-15 16:31:48,2018-06-07 19:58:51,Orange,120587,47271,Superseded,SMS,Assamese,0.67
2566,6,50,2799,Watch,2020-06-27 07:32:33,2018-02-11 14:56:22,2022-11-15 19:54:08,Yellow,195377,33271,Superseded,Push Notification,Hindi,0.78
2567,2,14,3260,Emergency,2022-07-20 21:41:03,2018-06-02 03:47:34,2024-10-07 21:47:56,Green,46197,17014,Cancelled,Siren,Manipuri,0.41
2568,1,9,3288,Advisory,2022-02-17 04:01:41,2024-04-22 20:13:54,2023-08-24 22:03:32,Green,278772,22429,Active,All,Khasi,0.62
2569,1,7,2990,All Clear,2018-05-18 14:06:53,2021-09-05 01:32:27,2022-03-23 02:38:47,Green,319550,31679,Expired,SMS,Manipuri,0.39
2570,1,5,4682,Early Warning,2019-02-11 01:23:10,2022-10-14 03:56:07,2019-04-26 18:03:27,Green,288305,47436,Cancelled,Push Notification,Hindi,0.46
2571,1,10,4630,Advisory,2021-10-29 23:41:36,2022-11-23 13:08:21,2023-07-05 13:00:50,Green,446267,12956,Superseded,All,Bengali,0.65
2572,4,38,845,Advisory,2020-12-03 17:58:02,2024-11-23 07:17:36,2019-01-24 00:41:37,Orange,40640,28138,Expired,All,Khasi,0.61
2573,2,19,4928,Emergency,2019-05-28 05:52:21,2020-11-04 11:15:06,2021-11-28 14:05:21,Green,158804,45612,Active,Radio,Hindi,0.51
2574,6,52,3832,Watch,2020-01-11 03:15:25,2021-04-12 15:23:07,2019-02-09 18:49:55,Red,181412,39406,Active,All,Manipuri,0.47
2575,1,5,1457,Drill,2020-07-22 05:53:37,2021-10-28 15:31:00,2020-01-03 02:10:36,Red,398414,42320,Superseded,Siren,Assamese,0.42
2576,6,49,2113,Drill,2020-07-11 22:55:10,2020-08-07 19:52:56,2019-09-06 18:37:01,Yellow,330225,22453,Cancelled,All,Assamese,0.66
2577,1,11,4945,Emergency,2021-03-15 09:48:11,2018-12-09 17:52:47,2020-11-14 18:10:54,Orange,474058,26614,Cancelled,Push Notification,Manipuri,0.91
2578,5,42,353,Watch,2019-05-02 19:46:47,2020-04-19 12:21:55,2022-07-17 21:31:22,Green,339458,1229,Cancelled,Push Notification,Bengali,0.63
2579,7,56,3431,Drill,2018-06-07 02:22:27,2018-06-04 20:17:14,2022-10-30 13:07:28,Green,150612,621,Active,Siren,Khasi,0.55
2580,2,15,3915,Advisory,2021-07-13 23:31:51,2019-06-06 07:31:27,2021-06-13 21:34:50,Yellow,200348,45516,Expired,Push Notification,Bengali,0.48
2581,1,10,271,All Clear,2019-11-18 01:48:49,2019-12-19 11:18:21,2018-06-14 19:47:40,Red,312278,49838,Active,Radio,Mizo,0.74
2582,1,4,822,Watch,2023-10-10 20:45:10,2021-12-21 04:13:17,2020-01-22 00:27:27,Orange,57107,46579,Active,Siren,Hindi,0.87
2583,3,26,2546,Emergency,2018-07-24 12:54:26,2020-10-16 20:45:04,2021-08-01 07:48:10,Orange,299771,835,Active,SMS,Manipuri,0.49
2584,8,59,1825,All Clear,2019-11-07 12:34:49,2022-06-27 20:22:09,2024-04-08 15:51:00,Orange,143176,29384,Cancelled,Push Notification,Hindi,0.7
2585,5,41,1986,All Clear,2024-10-02 16:06:14,2021-07-20 08:53:04,2023-10-28 07:57:29,Orange,217909,45451,Superseded,Siren,Mizo,0.95
2586,3,23,2042,Watch,2023-01-23 23:59:44,2019-06-01 06:05:33,2021-09-01 22:17:04,Green,403355,10716,Cancelled,Siren,Khasi,0.85
2587,3,26,2658,Drill,2018-02-02 22:13:38,2019-09-23 01:17:42,2019-03-22 01:27:34,Green,317353,36881,Active,All,English,0.79
2588,5,41,456,Emergency,2021-09-05 04:24:38,2021-06-17 04:44:43,2018-07-29 21:10:02,Orange,453433,42265,Cancelled,Radio,Hindi,0.62
2589,3,32,2044,Advisory,2024-04-10 11:23:27,2020-03-18 04:39:33,2023-08-09 09:09:12,Orange,492060,3440,Cancelled,Push Notification,Khasi,0.47
2590,3,26,4037,Drill,2023-02-04 01:38:12,2024-01-01 09:10:35,2024-05-18 22:27:47,Yellow,32168,48149,Superseded,Siren,Bengali,0.87
2591,2,18,4677,Advisory,2019-11-29 21:54:49,2019-12-20 07:20:50,2023-10-26 20:01:04,Yellow,301339,26230,Active,Radio,Bengali,0.9
2592,6,48,4833,Watch,2019-07-24 06:13:26,2022-05-15 00:41:50,2021-12-27 12:59:51,Orange,292619,45476,Expired,Radio,Assamese,0.44
2593,6,53,4186,Watch,2018-11-03 08:44:41,2018-03-03 04:28:39,2022-02-04 15:55:37,Yellow,121967,18168,Cancelled,Push Notification,Khasi,0.93
2594,5,44,1706,Watch,2018-06-06 19:35:11,2021-08-07 12:40:00,2020-08-21 20:08:20,Yellow,53299,11712,Expired,Radio,Mizo,0.63
2595,2,17,178,Watch,2023-05-23 08:14:37,2024-01-30 02:53:58,2024-12-19 07:58:52,Orange,240557,10307,Active,Push Notification,Hindi,0.54
2596,2,21,595,Watch,2021-05-27 00:21:00,2020-02-12 04:20:40,2024-12-27 07:26:02,Green,69342,21407,Active,SMS,Assamese,0.8
2597,3,24,2921,Early Warning,2020-10-04 11:02:21,2024-11-02 20:29:01,2023-01-01 02:27:31,Red,139965,41553,Active,Radio,Hindi,0.41
2598,5,42,2451,Advisory,2020-11-25 02:31:24,2018-08-10 05:32:08,2018-09-02 12:00:59,Red,311386,40674,Expired,Radio,Mizo,0.56
2599,1,6,1079,All Clear,2020-09-23 12:14:58,2024-10-23 22:48:40,2024-11-29 20:25:52,Yellow,18761,31871,Active,All,English,0.89
2600,6,53,2829,Drill,2018-03-08 05:50:52,2024-04-27 04:19:11,2019-11-25 12:01:37,Orange,382424,45127,Cancelled,All,Bengali,0.95
2601,1,5,3854,Drill,2018-12-08 23:48:02,2022-03-25 18:50:32,2024-06-08 05:02:07,Orange,164757,23458,Superseded,SMS,Assamese,0.6
2602,2,15,1423,Advisory,2022-05-19 20:02:43,2021-06-26 12:28:00,2020-02-04 09:25:42,Yellow,9248,28218,Active,Siren,Hindi,0.89
2603,1,5,4395,Drill,2023-08-04 15:23:50,2021-09-05 23:08:58,2020-01-08 17:17:50,Orange,165744,8612,Active,SMS,Assamese,0.61
2604,1,5,2562,Watch,2018-05-10 01:06:53,2018-06-20 01:20:03,2020-09-03 18:47:20,Orange,318402,36855,Superseded,All,Mizo,0.55
2605,5,42,3441,Emergency,2023-01-25 14:37:01,2018-08-29 07:22:15,2020-08-08 22:22:40,Red,99634,44947,Expired,Siren,English,0.94
2606,4,33,345,Early Warning,2024-05-04 03:22:24,2018-05-18 02:40:12,2018-09-02 08:21:49,Green,480589,18646,Superseded,SMS,Mizo,0.34
2607,2,14,4915,All Clear,2019-04-08 07:17:34,2022-06-18 09:27:12,2022-04-06 01:05:01,Red,292268,6433,Expired,SMS,Bengali,0.86
2608,7,58,3201,Emergency,2023-08-02 11:59:05,2020-01-26 04:50:08,2022-09-20 21:33:13,Green,274304,7463,Superseded,All,Assamese,0.8
2609,6,47,2887,Emergency,2018-10-03 06:07:15,2023-01-26 08:22:12,2018-05-23 03:03:48,Orange,183872,41137,Active,All,Assamese,0.53
2610,3,26,4562,Emergency,2022-07-25 05:38:13,2022-01-27 01:27:35,2019-07-02 02:45:34,Yellow,274829,2246,Active,Siren,Hindi,0.8
2611,1,11,15,Drill,2024-02-28 09:32:07,2023-09-09 18:41:47,2020-06-21 04:32:09,Green,234681,10114,Expired,Siren,Hindi,0.55
2612,2,19,146,Drill,2021-12-19 03:40:54,2024-02-29 17:25:15,2024-01-21 20:39:52,Yellow,409604,1886,Expired,SMS,Mizo,0.58
2613,3,29,4264,Early Warning,2024-06-19 23:14:02,2023-06-17 04:55:51,2020-03-04 04:47:22,Orange,181859,18615,Expired,Siren,Assamese,0.92
2614,2,17,3175,All Clear,2022-02-02 19:29:30,2018-04-20 17:32:44,2021-09-12 19:39:33,Orange,198762,34527,Superseded,Siren,Bengali,0.35
2615,4,36,2766,Early Warning,2024-06-28 03:04:29,2018-09-18 23:34:28,2021-08-13 09:17:44,Red,159652,23220,Superseded,SMS,Bengali,0.77
2616,6,51,2994,Watch,2024-12-25 20:11:45,2020-08-01 11:17:30,2020-02-13 10:35:41,Red,485657,49184,Active,All,English,0.94
2617,5,42,3596,Early Warning,2019-10-13 22:07:43,2024-02-15 05:08:01,2018-04-11 13:51:44,Yellow,70723,22904,Cancelled,Siren,Bengali,0.83
2618,2,14,1968,Drill,2024-07-21 22:54:31,2022-01-21 10:05:58,2022-02-06 20:47:56,Red,416700,15856,Active,Push Notification,English,0.56
2619,5,45,4565,All Clear,2022-02-03 12:17:52,2024-08-28 23:10:11,2019-05-15 20:41:57,Green,440318,27242,Active,Radio,Bengali,0.68
2620,5,44,1260,Watch,2018-02-09 04:39:36,2020-03-26 22:27:16,2023-08-28 10:03:48,Green,30286,9076,Cancelled,Radio,Bengali,0.52
2621,5,43,474,All Clear,2020-11-28 20:56:16,2018-04-08 09:40:40,2022-04-26 01:35:59,Orange,390367,47180,Active,All,Manipuri,0.94
2622,6,54,1711,Emergency,2022-10-31 19:16:27,2023-05-15 18:01:58,2021-11-24 17:25:17,Red,124304,34106,Superseded,Push Notification,Bengali,0.56
2623,3,26,1758,Advisory,2018-02-10 23:29:14,2020-02-12 18:42:02,2022-06-23 16:43:48,Yellow,115317,43991,Active,SMS,English,0.71
2624,2,19,1831,All Clear,2020-08-30 01:22:42,2020-08-12 11:29:29,2023-04-06 11:49:07,Yellow,491273,14812,Active,Siren,Khasi,0.98
2625,2,18,872,Advisory,2021-09-21 20:00:09,2020-04-23 10:15:43,2021-07-08 02:47:54,Red,395725,25394,Expired,All,Manipuri,0.65
2626,2,13,2943,Watch,2018-11-06 23:50:40,2019-03-28 08:16:31,2020-11-12 11:23:59,Red,81471,29644,Cancelled,Siren,English,0.3
2627,1,9,2047,Watch,2018-04-27 01:23:22,2020-06-10 14:01:55,2018-05-02 00:32:37,Yellow,195282,25050,Superseded,Siren,Mizo,0.89
2628,8,62,837,Early Warning,2019-07-28 01:45:10,2023-08-11 08:36:38,2021-02-20 07:50:29,Orange,272025,36953,Active,Radio,English,0.95
2629,7,55,1360,Advisory,2024-07-27 03:36:51,2018-08-04 18:32:51,2021-07-06 13:55:19,Green,211150,28269,Active,All,Mizo,0.38
2630,1,12,1782,Emergency,2022-12-05 05:55:26,2022-06-26 23:12:32,2022-09-16 02:55:19,Yellow,154194,18049,Superseded,All,English,0.71
2631,3,25,1587,Advisory,2021-07-17 08:23:58,2019-03-13 15:03:14,2022-01-11 12:48:39,Green,205048,40075,Cancelled,All,Mizo,0.87
