event_id,district_id,slope_id,state_id,event_datetime,detection_datetime,report_datetime,landslide_type,trigger,slope_angle_deg,elevation_m,area_affected_sqkm,volume_cu_m,fatalities,injuries,displaced_persons,road_blocked_km,buildings_damaged,runout_distance_km,verification_status,reported_by
931,8,345,1,2021-04-04 14:09:40,2018-04-28 17:14:03,2022-06-28 19:28:56,Mudflow,Undercutting,57.5,3554,9.74,110336.0,1,0,3818,10.3,190,1.5,Preliminary,District Admin
932,19,312,2,2024-02-26 06:26:29,2022-04-02 16:32:46,2022-09-08 14:23:04,Mudflow,Anthropogenic,52.2,813,44.6,613268.0,1,4,289,18.9,43,4.5,Preliminary,Field Team
933,3,180,1,2024-10-24 11:52:25,2022-12-03 06:37:59,2019-08-24 00:46:02,Rockfall,Anthropogenic,16.2,2710,10.44,165786.0,10,0,4126,1.0,219,3.6,Confirmed,ISRO
934,50,241,6,2023-05-08 15:50:15,2024-08-21 05:53:26,2019-03-18 11:18:35,Translational Slide,Unknown,48.7,476,1.02,11019.0,0,0,4564,9.6,73,3.0,Confirmed,ISRO
935,62,192,8,2021-04-03 10:20:01,2018-05-30 21:36:37,2024-03-05 06:36:54,Translational Slide,Snowmelt,36.5,398,32.94,1641815.0,0,0,4155,19.9,266,5.3,Confirmed,District Admin
936,25,50,3,2022-05-24 06:00:12,2024-07-04 02:18:14,2021-07-05 05:39:19,Mudflow,Earthquake,38.9,1562,39.94,1550671.0,0,0,486,0.5,354,9.7,Preliminary,GSI
937,29,291,3,2024-05-08 20:26:20,2022-01-11 03:33:38,2022-03-27 05:09:21,Rockfall,Snowmelt,23.0,4114,49.52,1052414.0,0,0,4067,13.9,206,1.0,Confirmed,ISRO
938,16,20,2,2019-06-16 07:57:18,2022-02-20 16:36:47,2018-06-28 08:06:59,Mudflow,Unknown,37.5,1139,2.04,40249.0,1,0,1511,7.2,451,9.1,Preliminary,GSI
939,27,207,3,2022-11-02 01:45:34,2021-04-18 08:31:40,2024-11-20 01:37:35,Translational Slide,Earthquake,45.1,1073,40.07,1708594.0,0,0,3996,10.5,71,5.0,Under Investigation,District Admin
940,54,283,6,2021-02-28 09:19:09,2024-01-08 17:53:25,2020-02-23 23:04:15,Translational Slide,Earthquake,63.8,2665,0.84,7429.0,20,100,4549,3.0,187,0.9,Confirmed,GSI
941,59,273,8,2018-05-10 22:09:24,2020-10-15 21:36:26,2018-01-27 12:05:01,Rotational Slide,Snowmelt,57.7,1366,33.98,1085105.0,3,6,995,12.1,447,5.3,Under Investigation,GSI
942,54,53,6,2024-07-04 19:08:46,2021-05-29 23:31:26,2024-04-13 17:42:49,Rockfall,Anthropogenic,45.3,4333,15.83,751176.0,10,50,4909,2.9,112,3.0,Preliminary,GSI
943,13,387,2,2018-10-13 16:06:07,2021-11-01 02:44:45,2020-08-06 05:20:40,Debris Flow,Snowmelt,57.7,2805,47.2,2358660.0,1,0,2556,0.2,1,3.4,Preliminary,GSI
944,33,185,4,2022-08-24 00:36:47,2023-08-24 14:33:13,2018-10-11 00:12:06,Rotational Slide,Anthropogenic,43.7,4656,13.82,46166.0,50,150,3712,2.0,139,3.5,Confirmed,ISRO
945,30,168,3,2023-04-19 19:17:50,2024-12-07 20:37:39,2023-11-22 14:00:38,Rockfall,Earthquake,23.2,1988,2.83,103455.0,0,0,3684,5.3,117,4.2,Under Investigation,District Admin
946,6,96,1,2022-07-15 09:04:00,2018-09-25 22:41:35,2018-07-06 11:31:59,Translational Slide,Earthquake,13.4,3857,41.69,76257.0,0,0,2872,4.7,41,0.8,Under Investigation,Satellite
947,26,330,3,2021-09-23 09:26:50,2021-02-24 14:18:33,2022-06-27 14:38:19,Mudflow,Snowmelt,66.5,3693,4.82,80898.0,0,0,2364,0.4,298,8.3,Under Investigation,District Admin
948,33,130,4,2023-10-18 02:29:00,2023-02-11 14:00:48,2018-10-22 14:31:48,Rockfall,Unknown,62.0,1029,44.92,587390.0,3,0,438,18.4,464,3.4,Confirmed,ISRO
949,53,479,6,2018-06-01 14:33:06,2018-05-30 08:39:01,2019-11-29 02:17:18,Rotational Slide,Rainfall,46.4,2425,5.62,249322.0,1,4,3466,16.6,171,8.6,Preliminary,Field Team
950,18,117,2,2020-08-09 07:42:42,2019-10-25 07:36:06,2023-05-21 21:01:52,Rockfall,Unknown,56.3,3728,26.0,871416.0,2,10,2805,7.5,464,0.5,Confirmed,District Admin
951,40,356,5,2024-07-26 18:11:24,2024-11-17 15:41:53,2023-02-13 07:06:29,Rockfall,Undercutting,22.0,2992,31.36,1537185.0,0,0,914,19.1,218,7.1,Confirmed,District Admin
952,33,254,4,2019-09-16 06:50:47,2020-09-24 19:09:55,2023-05-17 21:51:24,Mudflow,Snowmelt,41.5,413,40.61,1677659.0,3,9,2699,19.4,359,1.2,Confirmed,District Admin
953,37,103,4,2019-05-25 15:58:38,2019-02-19 15:55:14,2021-08-01 14:38:08,Debris Flow,Unknown,58.3,3574,19.59,919242.0,1,2,2980,11.2,173,0.7,Under Investigation,Satellite
954,36,314,4,2020-02-09 11:48:16,2019-02-21 09:42:40,2021-09-04 11:31:00,Rockfall,Undercutting,54.0,2384,19.72,406854.0,3,12,4882,9.0,338,1.8,Under Investigation,GSI
955,47,277,6,2022-06-07 12:47:37,2024-12-19 05:24:03,2018-01-30 01:42:05,Debris Flow,Unknown,46.6,1916,48.25,904382.0,0,0,448,6.6,42,8.3,Preliminary,GSI
956,27,37,3,2024-07-25 14:12:35,2018-12-26 07:00:03,2024-03-27 16:08:41,Rockfall,Undercutting,39.4,1718,12.97,173364.0,3,12,4212,1.6,497,4.1,Under Investigation,Satellite
957,4,392,1,2024-04-15 12:30:08,2023-07-16 21:56:29,2020-09-30 20:26:54,Rotational Slide,Anthropogenic,52.4,2888,9.91,462561.0,0,0,2149,10.6,310,1.8,Confirmed,Satellite
958,36,70,4,2019-07-27 00:26:13,2018-09-16 20:40:40,2020-07-03 00:09:12,Translational Slide,Anthropogenic,38.3,4178,37.56,1006127.0,20,40,995,9.6,321,4.6,Confirmed,Field Team
959,33,97,4,2021-07-21 20:39:37,2024-06-23 21:04:45,2024-05-30 23:14:42,Rockfall,Anthropogenic,18.8,2449,3.4,144613.0,1,0,1997,2.9,76,8.9,Under Investigation,Field Team
960,52,233,6,2019-02-21 05:24:56,2019-11-09 05:20:11,2024-11-23 13:48:16,Rotational Slide,Anthropogenic,24.3,4486,30.16,711585.0,0,0,4650,6.4,389,9.6,Under Investigation,Field Team
961,50,361,6,2024-01-30 13:32:07,2020-11-20 00:38:45,2023-10-30 00:20:35,Translational Slide,Snowmelt,42.8,3938,43.62,1932623.0,0,0,1808,0.9,162,7.2,Under Investigation,GSI
962,50,328,6,2022-05-11 22:56:10,2024-06-21 03:44:09,2018-03-06 22:46:17,Translational Slide,Earthquake,64.4,1533,39.02,1053606.0,10,0,1406,18.4,211,2.2,Under Investigation,Field Team
963,26,372,3,2018-04-03 06:09:12,2021-11-12 21:39:37,2024-05-14 15:29:49,Rockfall,Unknown,18.7,1738,16.27,253013.0,1,0,1435,12.4,100,6.2,Preliminary,Field Team
964,55,297,7,2021-07-17 11:04:36,2018-10-29 02:30:43,2020-06-06 12:59:29,Debris Flow,Earthquake,44.1,435,48.09,1971212.0,0,0,2207,13.6,75,9.6,Preliminary,Field Team
965,56,221,7,2019-03-03 03:10:23,2018-03-01 17:02:23,2022-06-18 07:02:47,Mudflow,Unknown,53.1,1655,47.41,724971.0,5,5,1703,0.6,321,2.9,Under Investigation,Satellite
966,9,262,1,2023-03-26 07:58:53,2018-12-07 05:40:28,2020-07-29 22:27:22,Rotational Slide,Undercutting,44.9,4745,43.24,1736915.0,0,0,4273,10.5,1,5.0,Confirmed,GSI
967,40,230,5,2018-04-03 17:18:08,2022-10-27 06:40:25,2021-08-29 02:10:39,Complex,Unknown,41.9,1156,27.28,365984.0,2,6,1312,9.8,46,7.0,Confirmed,GSI
968,62,187,8,2018-11-27 01:32:07,2019-12-10 06:44:03,2018-02-22 06:26:00,Translational Slide,Earthquake,40.2,3643,30.96,1075648.0,3,15,1055,2.6,19,2.0,Under Investigation,Satellite
969,15,2,2,2020-02-19 21:17:43,2024-06-10 03:27:49,2024-06-05 04:54:35,Debris Flow,Undercutting,45.5,1700,7.2,296240.0,0,0,2710,16.1,363,4.3,Confirmed,Field Team
970,54,461,6,2022-10-13 19:24:53,2020-11-07 11:17:58,2020-11-01 02:01:24,Debris Flow,Snowmelt,62.0,2943,27.95,1023453.0,0,0,1690,17.2,237,0.5,Under Investigation,Satellite
971,19,149,2,2021-09-18 17:01:06,2022-08-19 22:10:33,2018-01-15 18:08:18,Debris Flow,Rainfall,30.7,2772,16.53,547780.0,1,2,1169,11.6,418,0.7,Under Investigation,Field Team
972,40,294,5,2022-08-30 03:46:46,2020-09-28 22:10:08,2024-03-13 01:20:32,Mudflow,Earthquake,28.7,1033,38.66,270090.0,3,15,2714,7.4,227,6.5,Confirmed,District Admin
973,59,139,8,2018-08-23 22:54:45,2018-07-11 03:05:07,2021-09-12 05:52:20,Rotational Slide,Undercutting,63.6,3054,15.37,764778.0,0,0,1625,11.9,237,4.7,Under Investigation,Satellite
974,35,91,4,2022-07-05 01:14:05,2022-01-09 17:57:51,2023-09-10 00:45:48,Mudflow,Snowmelt,32.9,1509,49.16,714868.0,1,1,162,5.1,221,1.1,Preliminary,ISRO
975,12,312,1,2020-06-20 11:44:21,2018-07-05 10:47:50,2021-12-15 18:26:28,Rotational Slide,Snowmelt,49.6,943,47.99,1854343.0,2,4,4884,17.6,436,1.3,Under Investigation,ISRO
976,51,230,6,2024-08-23 17:14:01,2021-08-24 21:06:05,2022-05-13 00:35:36,Rotational Slide,Undercutting,44.3,1081,35.46,1353551.0,1,1,3622,17.5,408,7.7,Preliminary,ISRO
977,12,60,1,2020-04-20 06:24:45,2022-11-08 21:47:04,2019-06-17 21:32:40,Mudflow,Undercutting,36.2,1995,26.13,1020788.0,0,0,1603,5.4,116,0.6,Preliminary,District Admin
978,25,463,3,2019-03-10 23:07:47,2024-08-31 04:29:06,2021-09-06 22:25:59,Debris Flow,Earthquake,18.6,3900,12.4,521023.0,2,10,3925,11.5,248,7.6,Under Investigation,District Admin
979,57,425,7,2019-08-20 16:23:46,2019-03-06 17:49:49,2020-11-23 07:36:29,Translational Slide,Unknown,36.6,3820,32.17,1519256.0,5,20,3248,10.3,465,9.0,Confirmed,GSI
980,31,122,3,2023-07-27 18:18:39,2021-07-04 14:43:57,2020-10-31 09:17:07,Debris Flow,Snowmelt,15.5,3394,29.16,903209.0,3,15,2434,15.6,380,4.5,Preliminary,District Admin
981,19,335,2,2020-08-09 09:49:28,2020-11-27 07:21:37,2023-10-13 06:58:39,Mudflow,Anthropogenic,22.8,3426,41.53,2063302.0,0,0,253,18.7,363,8.7,Under Investigation,GSI
982,30,416,3,2024-10-18 22:50:36,2023-07-29 10:26:42,2024-03-11 02:24:30,Mudflow,Anthropogenic,38.6,3422,48.31,909670.0,5,15,4156,15.1,156,6.9,Preliminary,ISRO
983,4,227,1,2019-02-05 21:53:29,2018-04-15 20:40:00,2023-07-08 16:34:13,Translational Slide,Undercutting,33.0,1200,23.34,466999.0,5,25,1583,6.3,101,7.3,Under Investigation,District Admin
984,19,7,2,2020-08-25 06:26:37,2020-07-07 02:48:08,2022-05-28 10:12:10,Translational Slide,Earthquake,62.6,1444,29.43,519831.0,10,20,354,14.6,363,3.6,Confirmed,District Admin
985,40,231,5,2019-10-01 08:38:44,2021-04-11 13:50:39,2021-09-12 01:37:15,Complex,Anthropogenic,59.0,1020,2.78,21804.0,0,0,3949,9.7,355,4.8,Confirmed,ISRO
986,3,21,1,2022-08-11 03:30:16,2023-04-10 12:07:49,2019-10-18 03:35:36,Rockfall,Unknown,32.5,555,3.77,81005.0,0,0,4617,5.5,75,5.0,Under Investigation,GSI
987,54,215,6,2021-08-23 00:28:47,2018-04-19 11:24:18,2021-03-06 13:35:44,Rotational Slide,Earthquake,19.5,3579,20.32,922532.0,0,0,4432,13.0,189,4.0,Preliminary,Satellite
988,22,27,2,2019-06-01 13:13:45,2021-06-30 06:14:41,2019-07-15 15:26:54,Rockfall,Undercutting,36.1,972,16.71,22128.0,1,4,4962,16.0,134,6.9,Preliminary,GSI
989,2,267,1,2019-12-30 22:47:52,2024-04-24 00:11:43,2020-01-23 04:03:36,Translational Slide,Anthropogenic,61.9,1186,12.29,352879.0,2,2,3474,17.8,11,4.3,Preliminary,Satellite
990,3,222,1,2023-03-09 00:58:46,2020-05-05 08:19:39,2018-05-16 14:27:38,Translational Slide,Earthquake,63.2,3379,3.45,61056.0,0,0,457,4.1,93,7.4,Under Investigation,ISRO
991,44,122,5,2020-08-05 18:47:40,2024-11-01 04:07:00,2021-10-13 07:01:30,Debris Flow,Earthquake,13.2,3457,42.77,194853.0,1,4,3095,15.7,21,8.7,Under Investigation,ISRO
992,57,75,7,2023-09-24 07:41:29,2024-04-11 10:31:47,2024-01-27 17:56:28,Rockfall,Undercutting,54.1,1302,22.28,327665.0,1,0,2585,5.7,204,2.3,Confirmed,Satellite
993,54,356,6,2018-04-16 02:10:26,2022-02-06 16:37:20,2019-07-17 23:56:17,Translational Slide,Snowmelt,13.4,2942,48.8,1372105.0,5,10,3407,14.1,213,8.3,Confirmed,Field Team
994,57,426,7,2020-12-22 14:09:44,2023-01-30 17:29:44,2020-10-23 15:31:35,Mudflow,Anthropogenic,20.3,1466,31.42,1442931.0,50,50,2963,9.2,414,7.1,Under Investigation,District Admin
995,27,163,3,2023-05-15 14:29:49,2023-02-02 04:34:19,2019-09-28 12:33:03,Mudflow,Earthquake,42.0,397,43.39,2156759.0,0,0,4210,10.0,457,4.3,Under Investigation,GSI
996,46,330,5,2022-03-27 08:07:28,2018-05-17 10:24:46,2022-06-18 17:32:00,Rockfall,Rainfall,65.7,3695,1.44,25543.0,5,0,4226,18.8,205,4.1,Preliminary,Satellite
997,54,189,6,2018-09-20 04:29:37,2022-01-18 07:23:43,2021-01-11 02:53:25,Debris Flow,Rainfall,52.0,3603,26.23,1179846.0,5,10,1093,11.1,500,6.4,Under Investigation,District Admin
998,36,11,4,2023-11-10 14:00:59,2019-02-25 11:10:02,2023-05-19 14:41:06,Complex,Rainfall,49.7,1935,35.15,846861.0,2,10,3279,9.7,29,3.2,Confirmed,Field Team
999,36,297,4,2022-03-08 23:28:38,2018-08-08 10:04:05,2018-05-24 18:59:00,Debris Flow,Unknown,41.7,354,19.03,671188.0,2,4,3377,1.7,254,5.8,Preliminary,GSI
1000,47,91,6,2018-02-18 11:03:09,2024-12-05 05:02:05,2018-02-18 21:11:39,Translational Slide,Anthropogenic,40.7,1524,17.47,264914.0,1,5,1881,14.1,242,3.1,Preliminary,District Admin
