change_id,image_before_id,image_after_id,state_id,district_id,lat,lon,area_changed_sqkm,change_type,confidence_score,detection_datetime,ndvi_change,ndwi_change,backscatter_change_db,landslide_indicator,validation_status
1711,1889,2252,57,7,23.70782,92.83451,6.13,Flooding,0.612,2019-04-05 15:52:38,-0.8205,-0.2619,0.4002,1,Unvalidated
1712,1922,18,51,6,29.31248,91.26571,0.319,Flooding,0.576,2024-02-25 02:21:31,0.4393,0.1658,0.2975,1,Unvalidated
1713,1123,2081,61,8,26.54411,90.21398,3.844,Debris Flow,0.726,2021-12-31 20:04:03,0.7558,-0.0371,0.3469,1,False Positive
1714,952,181,20,2,22.88403,93.68287,3.568,Vegetation Loss,0.591,2019-09-18 10:34:13,0.1388,-0.6002,0.18,1,Unvalidated
1715,1595,1634,18,2,28.52564,98.32798,3.918,Flooding,0.924,2019-05-11 11:12:23,0.3661,0.5195,0.0084,1,Validated
1716,2006,2468,21,2,23.77693,99.66424,8.755,Landslide,0.851,2019-09-16 23:52:36,0.4817,0.2595,0.4147,1,Validated
1717,591,1784,57,7,23.2463,93.15337,9.165,Debris Flow,0.504,2020-10-10 04:03:27,0.102,0.3169,0.0014,1,Validated
1718,2198,2438,59,8,25.58958,92.0868,8.571,Debris Flow,0.521,2019-11-07 23:38:08,-0.0147,0.7752,0.198,1,Unvalidated
1719,1920,2152,62,8,26.74029,92.04958,6.376,Erosion,0.636,2018-09-05 18:42:47,-0.9723,-0.4346,0.4133,1,False Positive
1720,2483,2055,28,3,29.2208,92.65537,3.887,Construction,0.71,2021-07-16 00:46:36,0.3521,-0.6847,0.2173,1,Unvalidated
1721,2542,655,30,3,25.30742,92.51874,9.741,Flooding,0.645,2021-11-26 05:16:09,-0.1833,0.7625,0.0299,1,Unvalidated
1722,1926,2405,57,7,23.16362,93.58544,3.733,Vegetation Loss,0.527,2024-06-28 10:21:17,0.0844,-0.2463,0.2742,1,Validated
1723,240,754,23,3,27.92286,91.34018,0.782,Construction,0.792,2024-09-18 17:02:44,-0.9139,0.2138,0.0773,1,False Positive
1724,1403,1956,52,6,28.99108,99.94639,7.292,Debris Flow,0.583,2021-12-03 11:27:41,-0.6356,-0.8774,0.053,1,False Positive
1725,515,408,59,8,25.56695,92.65706,7.508,Construction,0.718,2020-01-27 21:49:03,-0.9641,0.9807,0.0341,1,False Positive
1726,1171,2392,38,4,29.39606,98.31497,5.772,Erosion,0.932,2022-12-03 12:31:03,0.1707,-0.3836,0.4749,1,Validated
1727,573,1033,61,8,26.71665,89.86283,8.089,Erosion,0.534,2022-07-10 01:13:40,0.5734,0.4925,0.0081,1,Unvalidated
1728,2270,2591,31,3,27.94934,95.49002,6.324,No Change,0.817,2019-09-07 07:54:38,-0.0329,0.1104,0.3858,0,Unvalidated
1729,930,2342,28,3,29.35216,92.79829,2.529,Landslide,0.634,2020-10-07 03:23:30,-0.1593,-0.9337,0.2624,1,False Positive
1730,337,2804,19,2,24.12271,96.68248,1.518,Landslide,0.949,2020-11-07 13:10:31,-0.2783,0.6822,0.3575,1,Unvalidated
1731,2592,793,42,5,21.78505,97.23606,5.595,Erosion,0.669,2019-11-08 02:37:41,0.8929,0.823,0.0067,1,Validated
1732,845,1824,5,1,23.96826,94.97959,4.002,No Change,0.54,2022-09-13 12:04:54,-0.8497,0.7504,0.0142,0,False Positive
1733,66,989,58,7,27.29445,94.33961,0.099,No Change,0.739,2018-11-20 08:01:34,-0.3045,0.268,0.0179,0,False Positive
1734,796,1423,9,1,27.80386,93.04977,7.707,Vegetation Loss,0.722,2019-01-14 09:51:53,-0.4139,-0.8998,0.3097,1,False Positive
1735,1526,807,32,3,25.45863,96.26358,7.284,Erosion,0.616,2023-01-15 03:18:30,0.0273,-0.1602,0.0859,1,Unvalidated
1736,2051,1149,45,5,28.78807,95.08775,0.337,No Change,0.748,2021-07-19 23:25:56,0.2824,0.6611,0.0095,0,Unvalidated
1737,321,2453,26,3,24.26243,90.0913,8.412,Construction,0.951,2019-03-24 16:41:10,0.6859,0.8806,0.0956,1,Validated
1738,1253,747,21,2,24.32363,98.88953,1.145,Construction,0.634,2020-01-03 14:53:16,-0.2672,0.6106,0.2216,1,Validated
1739,2359,1410,4,1,26.28051,90.61898,3.497,Construction,0.734,2018-04-29 10:52:59,-0.9054,-0.731,0.0611,1,Unvalidated
1740,1248,1337,50,6,23.82801,92.51454,0.831,No Change,0.656,2021-10-11 23:30:01,-0.5188,-0.6808,0.3424,0,Unvalidated
1741,1135,1513,10,1,23.28782,97.19614,3.693,Flooding,0.926,2024-11-24 08:01:06,0.6631,0.5258,0.2593,1,False Positive
1742,1139,2867,61,8,26.65789,90.48374,1.159,Landslide,0.757,2022-05-24 02:14:51,0.2837,0.1773,0.1142,1,False Positive
1743,2337,1571,17,2,24.0529,93.25237,5.646,Vegetation Loss,0.535,2020-05-23 20:14:43,0.0307,-0.6105,0.0191,1,False Positive
1744,2737,1284,48,6,26.48537,95.27645,7.834,Erosion,0.933,2018-04-21 12:36:22,0.508,0.29,0.2202,1,Unvalidated
1745,1262,2723,2,1,23.95921,91.62481,5.809,Construction,0.739,2018-10-03 20:49:01,-0.1636,0.1486,0.3939,1,Validated
1746,184,989,33,4,23.87231,100.35535,6.182,Erosion,0.799,2024-09-02 00:13:43,0.9676,-0.4839,0.3553,1,Unvalidated
1747,292,2445,18,2,28.78669,98.70949,3.811,Debris Flow,0.625,2023-06-19 03:50:34,0.0147,-0.7741,0.4599,1,Validated
1748,1879,2074,38,4,29.59447,98.93923,4.516,Debris Flow,0.79,2019-12-05 02:30:28,-0.6313,0.6866,0.1718,1,Validated
1749,610,2428,14,2,22.24633,92.4636,0.678,Erosion,0.769,2018-10-03 05:01:18,-0.6922,0.4185,0.1803,1,Validated
1750,2819,2324,12,1,26.43661,98.14272,5.346,Debris Flow,0.577,2021-11-01 05:22:44,0.1176,-0.5277,0.4536,1,Unvalidated
1751,254,186,10,1,23.30607,97.9331,5.674,Construction,0.61,2024-02-19 10:32:07,0.1679,-0.4153,0.2736,1,Unvalidated
1752,259,2877,20,2,23.28994,94.02175,2.601,Landslide,0.674,2018-09-11 23:09:29,-0.0867,-0.6475,0.354,1,Validated
1753,75,2345,18,2,29.0094,98.60159,3.531,Flooding,0.629,2020-04-22 19:04:21,-0.0053,0.3528,0.185,1,False Positive
1754,1897,1036,22,2,22.75703,96.28343,7.29,Debris Flow,0.881,2020-12-31 13:28:02,0.4202,-0.984,0.4709,1,Unvalidated
1755,1107,2248,29,3,25.56155,99.21775,7.555,Erosion,0.574,2019-10-07 01:38:59,0.1338,0.6647,0.0976,1,Validated
1756,553,1723,20,2,22.87071,93.89212,7.124,Vegetation Loss,0.887,2019-05-14 23:40:45,-0.0973,0.5533,0.4692,1,False Positive
1757,2888,2304,24,3,24.08796,99.72935,1.008,Erosion,0.642,2022-10-28 12:31:25,-0.1119,0.3215,0.2177,1,Unvalidated
1758,1553,1195,28,3,28.7071,93.47508,1.649,Erosion,0.865,2021-05-12 18:41:16,0.7831,-0.4968,0.1628,1,False Positive
1759,2431,1762,55,7,28.88338,94.26552,7.454,Landslide,0.742,2020-05-10 01:18:10,-0.2412,-0.0302,0.3509,1,Validated
1760,1168,774,46,5,23.31891,97.80223,3.827,Flooding,0.951,2022-10-04 16:23:12,-0.2231,0.8269,0.3981,1,False Positive
1761,1224,558,57,7,23.22098,92.87823,2.254,No Change,0.68,2018-03-19 20:31:50,-0.8715,0.0167,0.3045,0,False Positive
1762,1001,393,56,7,29.36739,98.00562,3.38,Construction,0.528,2022-11-17 16:50:36,0.5338,0.5933,0.309,1,Unvalidated
1763,2393,2451,29,3,25.57116,98.76013,7.632,Flooding,0.656,2020-08-08 15:31:30,-0.2724,0.0688,0.2984,1,False Positive
1764,1282,1676,23,3,28.29839,92.12885,3.644,Landslide,0.859,2018-10-31 01:35:15,-0.773,-0.1324,0.3818,1,Unvalidated
1765,1926,2443,57,7,23.16362,93.58544,4.084,Debris Flow,0.513,2020-04-01 18:01:47,0.8792,0.808,0.1549,1,False Positive
1766,620,81,38,4,29.29567,98.96373,1.416,Landslide,0.75,2021-05-31 09:18:53,-0.4968,0.3257,0.3066,1,False Positive
1767,1653,2335,53,6,28.21065,90.8617,8.325,Landslide,0.56,2020-12-21 08:35:54,-0.9604,-0.2224,0.2171,1,Unvalidated
1768,2415,431,43,5,29.66595,97.62043,9.439,Construction,0.943,2021-05-21 07:56:52,0.4169,0.8973,0.2116,1,Validated
1769,1551,2014,61,8,26.29793,89.6941,8.51,Debris Flow,0.892,2022-07-04 11:39:57,0.0508,0.8265,0.0019,1,Unvalidated
1770,1825,2766,14,2,22.16911,93.0421,3.496,Vegetation Loss,0.799,2024-04-11 14:46:28,0.2489,0.2906,0.0975,1,False Positive
1771,2361,472,18,2,28.35805,98.28391,9.67,Construction,0.656,2018-01-06 23:44:27,-0.7195,0.1376,0.2919,1,Validated
1772,2503,161,7,1,26.01165,91.93176,4.757,No Change,0.709,2023-01-01 13:31:58,-0.2561,0.4136,0.2299,0,Unvalidated
1773,2081,2995,27,3,24.81905,90.62671,4.233,Vegetation Loss,0.737,2023-10-20 02:42:53,-0.6771,-0.9146,0.1403,1,False Positive
1774,800,2559,25,3,26.73966,96.56424,4.673,Erosion,0.795,2021-04-03 18:53:19,0.7282,0.4489,0.3203,1,Validated
1775,1923,2097,43,5,29.80831,98.07379,9.132,Debris Flow,0.626,2019-06-21 02:38:02,-0.8232,-0.0188,0.2776,1,False Positive
1776,1417,1191,52,6,28.12783,99.41446,4.544,Vegetation Loss,0.718,2022-08-03 20:38:08,0.1649,-0.4437,0.226,1,Unvalidated
1777,1974,187,52,6,28.64905,99.71958,0.204,Flooding,0.88,2023-01-06 20:45:36,0.9757,-0.7592,0.3113,1,Unvalidated
1778,2621,742,46,5,22.76137,97.84584,2.69,Debris Flow,0.728,2023-08-26 15:23:06,0.3901,0.8607,0.0202,1,Validated
1779,1340,2342,9,1,27.08949,93.06292,2.384,No Change,0.981,2021-06-17 08:56:57,-0.0576,0.3178,0.1936,0,False Positive
1780,1513,1252,14,2,22.87531,92.77848,4.915,Debris Flow,0.851,2020-08-03 02:54:22,-0.7092,0.2722,0.389,1,False Positive
1781,150,2657,56,7,29.10247,97.72944,4.562,Landslide,0.596,2024-02-06 06:14:37,0.6646,-0.4843,0.3328,1,Validated
1782,1472,826,56,7,29.5031,97.09899,6.751,No Change,0.922,2019-08-08 21:41:07,0.288,0.7906,0.1583,0,Validated
1783,1368,1731,60,8,24.84552,96.36911,2.89,No Change,0.504,2023-01-22 18:44:12,-0.9825,-0.3314,0.2076,0,Validated
1784,108,2125,14,2,22.66291,92.60833,5.786,Vegetation Loss,0.736,2024-06-25 15:33:49,-0.5636,0.5231,0.3443,1,False Positive
1785,1951,6,27,3,25.42416,90.50734,2.529,Landslide,0.815,2018-01-29 05:14:35,-0.7847,0.2542,0.0211,1,False Positive
1786,1191,453,35,4,23.06954,91.56279,6.173,Erosion,0.878,2024-05-12 08:21:58,-0.7093,-0.2996,0.3521,1,Unvalidated
1787,734,2080,38,4,29.31449,99.04924,0.068,Debris Flow,0.722,2022-02-26 04:27:01,0.6676,-0.9166,0.0818,1,False Positive
1788,1377,1708,51,6,30.034,91.10445,8.927,Vegetation Loss,0.504,2024-07-19 03:59:37,-0.0575,-0.3605,0.1635,1,Unvalidated
1789,2526,1463,55,7,28.8453,94.26833,3.111,Construction,0.551,2019-02-05 13:04:01,-0.9425,-0.5111,0.1256,1,False Positive
1790,1421,2508,25,3,26.45138,97.29758,3.249,Debris Flow,0.915,2023-02-26 15:46:35,-0.3606,0.3236,0.1736,1,Unvalidated
1791,2088,312,58,7,26.85762,94.58232,9.477,Debris Flow,0.728,2021-08-04 09:40:06,0.3747,-0.9541,0.3821,1,Validated
1792,2717,355,29,3,25.84721,98.37017,3.664,Construction,0.735,2020-05-14 01:36:32,-0.1707,0.5742,0.4025,1,False Positive
1793,671,15,19,2,24.61604,96.28723,5.774,Landslide,0.598,2020-01-10 23:36:41,0.9571,-0.8787,0.0778,1,False Positive
1794,2750,1738,62,8,26.97414,92.74597,9.977,No Change,0.904,2023-11-21 06:01:14,-0.6264,-0.7266,0.3248,0,Unvalidated
1795,456,1803,36,4,25.34536,90.99434,7.493,Vegetation Loss,0.52,2024-04-18 13:59:15,-0.0072,-0.1668,0.0613,1,Unvalidated
1796,574,766,16,2,23.66842,90.94786,0.341,Construction,0.899,2019-03-12 14:31:35,-0.6661,-0.3406,0.4385,1,Validated
1797,429,146,40,5,28.46492,97.39698,0.165,No Change,0.652,2024-11-02 06:45:36,-0.4671,0.1498,0.2418,0,False Positive
1798,269,2889,35,4,23.04246,91.9157,5.004,Debris Flow,0.613,2022-02-22 13:57:17,-0.3944,-0.4937,0.4129,1,False Positive
1799,501,2090,5,1,23.32252,95.40366,9.648,Flooding,0.636,2021-12-10 04:58:29,0.5829,-0.5827,0.3223,1,False Positive
1800,1385,1319,56,7,29.28915,97.93761,0.965,Flooding,0.536,2022-02-05 02:49:05,-0.5435,0.3359,0.449,1,False Positive
1801,2749,1566,46,5,23.56033,97.53471,7.926,Landslide,0.58,2024-09-20 11:58:06,0.0324,-0.9674,0.0419,1,Unvalidated
1802,850,740,13,2,25.94504,100.03098,2.393,Landslide,0.694,2021-11-04 16:04:17,0.5555,0.6483,0.0593,1,Validated
1803,1473,1541,38,4,29.59133,98.46492,9.988,Erosion,0.847,2019-09-03 05:49:50,0.5143,-0.4069,0.4193,1,Validated
1804,5,157,54,6,29.2711,91.27081,5.369,Debris Flow,0.805,2023-04-04 13:45:20,0.0156,-0.2952,0.2875,1,False Positive
1805,1866,2464,7,1,26.01067,92.56314,1.368,Debris Flow,0.776,2021-09-18 04:14:12,0.2253,-0.9167,0.2502,1,Validated
1806,897,1652,36,4,25.03202,90.2537,2.062,Construction,0.725,2022-06-26 06:46:19,0.0627,0.623,0.2079,1,False Positive
1807,1229,2533,56,7,29.39638,97.89902,8.983,Construction,0.527,2023-04-26 06:17:59,-0.939,-0.745,0.0833,1,Unvalidated
1808,212,1691,52,6,28.72824,100.04894,9.688,No Change,0.729,2020-11-30 03:05:56,-0.9464,0.8228,0.1187,0,Unvalidated
1809,2992,2797,52,6,28.85983,99.59984,2.273,No Change,0.769,2020-02-26 17:48:01,-0.1152,0.6675,0.1231,0,False Positive
1810,2060,1429,61,8,26.66481,89.80678,0.895,Debris Flow,0.942,2022-11-23 14:28:29,0.8715,0.5075,0.2737,1,Unvalidated
1811,2906,2186,20,2,23.54978,93.12259,2.504,No Change,0.533,2024-09-23 00:30:40,-0.3192,-0.5754,0.1713,0,Unvalidated
1812,2748,1541,53,6,27.77555,91.74499,9.926,Erosion,0.752,2024-06-26 01:41:11,0.616,-0.2467,0.1477,1,Validated
1813,1290,2644,39,4,27.23952,91.08887,2.298,No Change,0.982,2018-05-04 02:49:46,-0.6079,0.0409,0.1179,0,Validated
1814,1448,967,26,3,23.81774,90.77962,6.071,Flooding,0.645,2018-08-10 09:52:03,-0.0428,0.9454,0.3302,1,Validated
1815,1662,1217,5,1,23.64366,94.58252,3.607,Erosion,0.906,2020-12-05 17:31:58,-0.3953,-0.965,0.176,1,Validated
1816,1063,1622,36,4,25.44781,90.40018,9.213,No Change,0.893,2021-04-21 17:56:58,-0.0485,0.6821,0.1764,0,Validated
1817,47,1182,45,5,28.97689,94.88371,4.516,Construction,0.84,2023-12-18 07:40:50,-0.496,0.8155,0.0023,1,False Positive
1818,559,2783,26,3,23.74992,90.3726,1.512,Erosion,0.658,2021-02-22 00:37:38,-0.8854,-0.1608,0.4738,1,Unvalidated
1819,366,1515,51,6,29.63021,90.95093,2.164,No Change,0.976,2018-03-06 18:46:03,-0.7004,0.4116,0.0138,0,Unvalidated
1820,182,2623,36,4,24.9045,90.77781,5.129,Construction,0.644,2019-04-14 10:50:28,0.8819,-0.6545,0.2226,1,False Positive
1821,2016,2121,51,6,29.10351,91.3181,5.242,Erosion,0.695,2024-06-04 13:32:41,0.7184,0.8414,0.1497,1,False Positive
1822,895,2869,42,5,22.42162,97.31463,8.882,Vegetation Loss,0.71,2021-01-23 13:21:07,-0.6227,-0.7323,0.0138,1,Validated
1823,622,2178,5,1,23.42685,94.62444,5.477,Debris Flow,0.912,2022-12-02 19:13:16,0.6317,-0.2612,0.2839,1,Unvalidated
1824,181,1269,37,4,26.52328,94.29788,6.4,Construction,0.976,2019-08-18 11:49:55,0.8592,-0.1116,0.2831,1,Unvalidated
1825,84,104,55,7,29.40154,93.90126,5.939,Construction,0.959,2023-04-17 16:00:36,0.0097,0.5859,0.0746,1,False Positive
1826,1726,204,17,2,23.60496,92.62838,5.528,No Change,0.744,2024-03-07 14:55:40,-0.174,0.2196,0.2644,0,Unvalidated
1827,2084,1032,41,5,22.55415,93.98445,7.133,Debris Flow,0.709,2022-11-24 22:29:54,-0.1253,0.4559,0.1296,1,False Positive
1828,2389,958,44,5,28.82733,98.81238,1.161,No Change,0.567,2020-08-01 08:59:16,-0.2756,0.1292,0.2771,0,Unvalidated
1829,393,312,37,4,27.15878,94.86488,1.564,Flooding,0.856,2019-04-15 21:32:48,0.7536,-0.0773,0.1854,1,False Positive
1830,1681,204,39,4,27.75691,91.06739,5.788,No Change,0.758,2021-04-06 06:36:59,-0.533,0.8263,0.4894,0,False Positive
1831,1095,2321,19,2,23.97299,96.45748,7.657,Erosion,0.932,2021-10-19 03:05:04,-0.5473,-0.8223,0.3624,1,Validated
1832,1582,2324,44,5,29.47054,98.82765,5.155,Erosion,0.539,2024-01-05 19:30:23,-0.6896,-0.7968,0.3336,1,Unvalidated
1833,287,1301,62,8,27.22564,92.20234,9.125,Erosion,0.634,2024-02-03 20:20:07,-0.9139,0.0317,0.0071,1,False Positive
1834,1975,1446,30,3,25.21725,92.31405,9.315,Landslide,0.786,2022-06-25 15:42:19,0.5128,-0.4878,0.2572,1,Unvalidated
1835,1827,2522,1,1,26.85091,90.73019,7.386,Flooding,0.755,2020-03-22 21:06:52,-0.1107,0.2619,0.3442,1,Unvalidated
1836,2578,2944,26,3,23.60335,90.32664,6.735,Landslide,0.662,2021-11-12 21:34:11,-0.1039,-0.1287,0.2029,1,False Positive
1837,84,860,55,7,29.40154,93.90126,1.443,No Change,0.946,2018-09-17 13:00:18,0.9196,0.032,0.3071,0,Validated
1838,1896,2951,62,8,26.79628,92.40097,9.789,Vegetation Loss,0.58,2024-11-19 06:27:24,0.0835,0.3239,0.3184,1,Unvalidated
1839,1873,272,4,1,26.46627,90.5707,3.676,Vegetation Loss,0.513,2021-06-26 03:01:40,-0.9355,0.9088,0.3929,1,Unvalidated
1840,2149,2711,44,5,28.83873,98.70686,7.929,Landslide,0.789,2024-03-09 00:17:17,-0.5455,0.8384,0.3909,1,Unvalidated
1841,102,2116,16,2,23.99893,90.96774,5.677,Vegetation Loss,0.755,2019-05-26 04:00:20,-0.8455,-0.1287,0.2539,1,Unvalidated
1842,2153,1049,8,1,23.77738,98.63939,3.07,Flooding,0.613,2021-09-09 14:32:48,-0.9253,0.6497,0.1723,1,False Positive
1843,96,2520,29,3,26.43525,98.84097,9.548,Flooding,0.531,2018-09-26 21:19:31,0.5656,0.6529,0.29,1,False Positive
1844,1266,2183,12,1,27.05907,98.03444,7.777,Construction,0.759,2021-06-21 16:45:47,-0.6703,-0.1234,0.1099,1,Validated
1845,418,2445,42,5,22.21379,97.24417,3.621,Construction,0.715,2023-10-21 08:11:14,-0.3845,-0.6186,0.2368,1,Validated
1846,453,2861,3,1,27.58731,99.30279,2.122,Construction,0.86,2021-08-12 09:04:48,0.2968,-0.7491,0.19,1,Unvalidated
1847,902,1328,54,6,29.60166,91.85798,8.713,Vegetation Loss,0.743,2018-11-26 18:50:47,-0.0495,-0.1036,0.2451,1,Unvalidated
1848,100,1180,31,3,27.53253,95.07464,7.082,Vegetation Loss,0.632,2022-04-03 22:34:04,-0.7478,0.6052,0.2785,1,Unvalidated
1849,376,2912,14,2,22.79215,93.27108,4.058,Construction,0.982,2020-03-09 08:51:37,0.1343,0.8636,0.4912,1,Unvalidated
1850,972,2740,29,3,26.12408,99.11373,3.003,No Change,0.979,2024-12-15 01:36:40,0.7775,0.1929,0.2829,0,False Positive
1851,1685,1445,58,7,26.76056,94.12261,8.07,Construction,0.926,2023-06-21 04:30:57,-0.6419,-0.3096,0.1773,1,False Positive
1852,2870,80,60,8,24.89613,96.37204,5.806,Landslide,0.853,2020-02-13 20:37:24,0.8785,-0.6863,0.2064,1,False Positive
1853,1839,1723,48,6,26.72977,95.24975,4.423,Debris Flow,0.994,2020-02-29 05:28:57,-0.2169,-0.5762,0.1651,1,Unvalidated
1854,657,175,3,1,27.84979,99.38639,1.732,Erosion,0.775,2020-05-09 08:29:37,-0.9223,0.0631,0.3089,1,Validated
1855,1284,97,58,7,27.36865,94.09468,3.056,Vegetation Loss,0.899,2020-09-19 13:08:52,0.213,-0.3241,0.4217,1,False Positive
1856,1087,1326,36,4,25.80368,90.14127,9.69,No Change,0.53,2023-01-03 17:42:02,-0.4224,-0.4523,0.3533,0,False Positive
1857,2893,218,50,6,24.05535,92.36057,0.291,Flooding,0.83,2020-11-04 05:40:25,0.7549,-0.6858,0.1592,1,Validated
1858,2924,546,41,5,22.96991,93.94238,9.227,Flooding,0.728,2018-11-23 19:21:06,0.5164,0.6069,0.0188,1,False Positive
1859,2863,2000,10,1,23.69479,97.49696,2.48,Landslide,0.968,2021-11-03 21:32:28,0.7417,-0.966,0.3112,1,False Positive
1860,589,1729,1,1,26.86708,90.33374,2.707,Construction,0.537,2019-01-28 04:16:54,-0.8187,0.7596,0.451,1,Unvalidated
1861,2429,2610,37,4,26.87366,94.38413,9.659,Flooding,0.721,2024-02-03 19:57:49,0.1426,-0.3593,0.3577,1,False Positive
1862,1256,947,16,2,23.72426,90.37785,5.149,Erosion,0.855,2018-07-02 18:09:54,-0.9886,0.527,0.3102,1,Unvalidated
1863,34,2349,1,1,26.94896,90.6184,4.507,Erosion,0.875,2018-05-08 07:03:58,0.8533,0.9563,0.4419,1,Unvalidated
1864,1335,2083,39,4,27.2139,91.46156,0.843,Flooding,0.821,2021-03-15 05:15:21,0.1181,-0.2783,0.2806,1,Unvalidated
1865,858,659,9,1,27.12605,93.67126,0.597,Erosion,0.566,2023-04-08 10:02:28,0.541,0.8329,0.2841,1,False Positive
1866,157,769,38,4,29.54197,98.71025,1.137,Flooding,0.807,2023-07-09 10:41:22,0.9047,0.9678,0.087,1,Validated
1867,654,151,16,2,23.95147,90.44386,7.384,Landslide,0.976,2018-07-24 00:10:43,0.6029,-0.8484,0.0056,1,Unvalidated
1868,2008,1127,2,1,24.45105,91.39466,6.399,Landslide,0.676,2024-11-06 15:35:16,-0.7305,-0.3073,0.477,1,Validated
1869,2862,1888,4,1,27.06348,90.66503,9.697,Construction,0.591,2021-01-19 03:46:46,0.3367,0.5735,0.2321,1,Validated
1870,2139,2279,6,1,26.38709,96.69877,5.81,Flooding,0.573,2021-12-24 17:49:40,-0.429,0.7454,0.1939,1,Validated
1871,2023,1487,59,8,25.12737,92.43473,0.634,Landslide,0.75,2020-10-15 21:01:07,0.1613,0.7834,0.1849,1,Unvalidated
1872,1684,2493,50,6,24.27671,92.14592,5.406,Debris Flow,0.675,2023-01-05 12:57:31,-0.7352,-0.7194,0.4119,1,Unvalidated
1873,678,654,40,5,28.09825,97.99449,2.148,Flooding,0.55,2020-11-15 09:28:44,-0.3891,0.2738,0.2621,1,Validated
1874,2927,1709,3,1,27.84067,98.58742,5.047,Landslide,0.814,2023-08-28 10:03:40,-0.8015,0.5439,0.378,1,Unvalidated
1875,555,980,43,5,29.97932,97.16143,5.049,Vegetation Loss,0.951,2021-03-06 06:19:15,-0.3879,-0.9602,0.1662,1,False Positive
1876,2718,569,36,4,25.18986,90.67258,0.534,Debris Flow,0.645,2022-09-24 23:59:07,-0.429,0.7248,0.4929,1,False Positive
1877,1406,2912,18,2,28.67604,98.82982,5.762,Erosion,0.584,2022-07-15 17:30:31,-0.8387,-0.8133,0.0631,1,Validated
1878,287,2433,62,8,27.22564,92.20234,1.174,Landslide,0.86,2022-05-14 15:29:15,-0.5026,0.9692,0.1849,1,False Positive
1879,367,827,14,2,22.48149,93.06284,7.463,No Change,0.971,2024-05-12 16:46:40,-0.9153,-0.4832,0.3953,0,False Positive
1880,2773,2331,24,3,24.55135,99.19566,7.724,Landslide,0.549,2024-01-12 15:44:52,-0.6682,0.6552,0.2869,1,Unvalidated
1881,295,1448,25,3,26.14655,96.51343,4.779,Construction,0.634,2019-04-22 23:27:46,0.6939,0.2187,0.2404,1,Unvalidated
1882,1325,2678,20,2,23.79734,93.83437,4.96,Debris Flow,0.954,2024-08-04 07:14:36,-0.2913,-0.7257,0.0274,1,Unvalidated
1883,2645,983,12,1,27.11557,98.0614,1.217,Flooding,0.588,2023-11-26 18:22:06,-0.0747,-0.3253,0.1893,1,Validated
1884,2949,21,6,1,26.58869,97.4373,7.353,Landslide,0.945,2018-08-28 04:45:54,0.5494,-0.3056,0.1241,1,Validated
1885,980,681,9,1,27.61808,93.18032,2.32,Flooding,0.642,2022-03-20 19:10:03,0.6748,0.0398,0.0088,1,Validated
1886,846,1874,36,4,25.63503,91.05981,3.731,Landslide,0.983,2018-12-03 23:28:49,0.7995,0.1164,0.3697,1,False Positive
1887,201,1796,56,7,29.55843,97.83366,7.837,Erosion,0.725,2022-06-01 13:30:09,-0.7416,-0.4976,0.1861,1,Validated
1888,1148,210,1,1,26.79452,90.74237,5.142,Construction,0.961,2023-08-13 01:42:39,0.692,0.7494,0.4584,1,False Positive
1889,310,639,16,2,23.93284,90.98814,1.501,Flooding,0.694,2021-08-23 14:28:25,0.2713,-0.6933,0.1013,1,Unvalidated
1890,785,548,30,3,25.44091,92.6781,0.306,Construction,0.883,2020-11-24 12:37:45,-0.7002,0.7752,0.2375,1,Validated
1891,2467,2342,37,4,26.60492,94.74914,9.079,Debris Flow,0.824,2023-10-13 02:50:43,-0.808,0.4884,0.2,1,Validated
1892,2401,1769,55,7,29.26221,93.98626,7.824,No Change,0.605,2024-12-10 16:17:38,0.1917,0.2885,0.4586,0,Validated
1893,1219,976,43,5,29.50044,97.62229,6.67,Erosion,0.693,2023-10-18 09:49:25,-0.2608,0.9643,0.0727,1,Validated
1894,420,2502,47,6,29.71159,99.17715,9.84,Landslide,0.804,2024-08-11 17:29:49,0.8282,0.1529,0.3487,1,False Positive
1895,2958,2887,16,2,23.61841,90.65982,9.129,Landslide,0.57,2023-07-04 14:08:14,0.2709,-0.4264,0.0062,1,Unvalidated
1896,143,1752,10,1,23.8694,98.00232,5.079,Debris Flow,0.592,2023-11-04 09:25:25,0.4884,0.2057,0.075,1,Unvalidated
1897,2519,1078,19,2,24.09119,96.31493,1.408,Vegetation Loss,0.913,2020-11-14 00:03:28,0.856,0.8128,0.3775,1,Unvalidated
1898,839,378,10,1,23.9063,97.13917,4.41,Construction,0.593,2018-09-19 18:23:09,-0.2616,0.7511,0.4404,1,False Positive
1899,1644,1262,40,5,28.19958,97.62762,1.255,Landslide,0.861,2020-05-12 05:39:13,-0.3822,-0.9732,0.036,1,Unvalidated
1900,2078,842,17,2,24.07655,93.18235,0.414,Landslide,0.745,2018-04-25 09:49:00,-0.139,0.2369,0.2787,1,Validated
1901,1478,1683,18,2,28.44771,98.96029,3.186,Vegetation Loss,0.82,2022-08-07 02:59:52,0.5054,-0.8371,0.0847,1,Validated
1902,368,536,9,1,27.26934,93.16666,5.834,Vegetation Loss,0.611,2023-10-06 01:10:34,0.3156,-0.7039,0.0971,1,Unvalidated
1903,2163,1788,39,4,27.19281,90.8943,2.359,Debris Flow,0.701,2024-10-12 17:25:59,0.1046,-0.8074,0.1352,1,Unvalidated
