anomaly_id,sensor_id,slope_id,state_id,district_id,anomaly_type,detected_datetime,anomaly_score,severity,magnitude,duration_minutes,status,investigation_start,resolution_datetime,detection_method
1707,227,215,2,16,Pore Pressure Spike,2019-03-29 19:46:44,0.792,High,405.8,4607.6,Open,2024-01-15 13:35:08,2019-02-19 09:24:31,Rule-Based
1708,167,358,2,22,Seismic Signal,2022-05-23 22:10:36,0.572,Low,203.34,1310.1,Resolved,2021-10-07 06:09:45,2019-05-02 11:10:12,LSTM Autoencoder
1709,235,119,2,17,Slope Deformation,2020-10-30 08:38:59,0.895,High,197.0,4063.0,Resolved,2020-05-09 06:04:21,2023-05-28 14:53:49,Isolation Forest
1710,100,42,1,5,Vegetation Loss,2020-11-22 17:57:27,0.641,Medium,113.0,3331.9,False Alarm,2023-11-21 15:54:03,2023-01-30 13:27:11,Rule-Based
1711,275,453,3,25,Pore Pressure Spike,2022-12-23 10:42:04,0.639,Low,305.0,1576.7,Investigating,2023-11-22 15:51:20,2020-12-02 07:45:02,Statistical
1712,61,71,5,46,Ground Cracking,2018-04-03 02:47:49,0.843,Low,298.41,2453.8,False Alarm,2024-04-18 10:33:47,2024-12-16 03:40:50,LSTM Autoencoder
1713,135,170,6,49,Vegetation Loss,2018-12-25 03:14:19,0.532,Low,27.8,1409.7,Resolved,2019-01-09 03:34:40,2023-04-22 19:01:34,Rule-Based
1714,18,370,1,6,Rainfall Anomaly,2020-01-14 08:01:14,0.718,Low,164.23,2537.9,Open,2018-10-16 20:04:11,2024-04-17 21:59:55,Statistical
1715,153,220,3,27,Pore Pressure Spike,2023-11-12 22:07:41,0.634,Low,193.53,263.1,Investigating,2022-08-01 03:01:29,2019-06-07 01:01:00,Statistical
1716,72,414,1,5,Slope Deformation,2022-12-15 04:41:37,0.591,Medium,51.72,56.6,False Alarm,2023-06-08 05:38:49,2024-07-30 14:26:47,Rule-Based
1717,132,31,1,8,Rainfall Anomaly,2020-07-20 12:50:51,0.791,Low,108.22,1105.8,Open,2019-09-19 11:11:20,2019-01-21 16:49:57,LSTM Autoencoder
1718,242,432,2,17,Seismic Signal,2018-01-23 07:33:13,0.972,Low,125.17,289.9,Open,2021-12-22 09:25:37,2024-05-12 13:55:48,LSTM Autoencoder
1719,146,161,1,8,Seismic Signal,2018-10-10 19:33:22,0.852,High,181.64,4939.7,Investigating,2021-09-27 16:46:04,2024-09-16 18:45:49,LSTM Autoencoder
1720,15,343,5,40,Vegetation Loss,2024-10-15 02:12:24,0.504,Low,89.27,3378.0,Investigating,2023-11-16 23:57:49,2021-06-15 21:19:42,Rule-Based
1721,186,183,5,40,Pore Pressure Spike,2022-07-16 10:36:20,0.627,Critical,269.95,3810.4,Open,2021-06-29 17:59:26,2023-08-13 05:27:18,Statistical
1722,245,391,6,50,Pore Pressure Spike,2020-03-03 00:46:24,0.728,Medium,457.79,4662.5,Open,2021-08-11 10:39:30,2019-05-09 20:58:50,Statistical
1723,184,40,5,46,Sudden Displacement,2021-10-07 02:28:47,0.9,High,9.42,4299.8,Resolved,2019-11-16 12:51:33,2023-08-23 06:08:30,Statistical
1724,178,262,1,11,Rainfall Anomaly,2021-12-17 16:42:15,0.89,High,266.15,3984.6,Open,2019-08-13 18:48:11,2019-12-02 13:48:19,LSTM Autoencoder
1725,243,103,7,56,Seismic Signal,2021-10-18 20:07:45,0.754,Critical,288.92,2316.6,Resolved,2020-04-20 06:22:15,2021-05-18 00:57:15,Isolation Forest
1726,227,215,2,16,Seismic Signal,2019-08-12 02:14:15,0.597,Critical,466.2,1956.7,Investigating,2018-08-24 10:22:59,2023-04-23 15:34:16,Rule-Based
1727,216,309,2,13,Sensor Outlier,2023-01-04 00:03:12,0.721,High,216.78,3658.9,Investigating,2024-07-09 04:51:02,2024-10-08 07:45:14,Isolation Forest
1728,8,253,6,50,Vegetation Loss,2021-01-12 15:55:13,0.716,High,435.99,4909.3,False Alarm,2019-09-08 15:16:44,2023-07-28 05:50:48,Isolation Forest
1729,98,440,1,4,Pore Pressure Spike,2022-12-17 12:50:19,0.853,High,319.2,4835.6,Resolved,2023-07-29 18:22:57,2021-03-08 01:52:23,Isolation Forest
1730,1,242,6,54,Sensor Outlier,2018-12-27 00:42:52,0.563,Low,457.43,727.1,False Alarm,2020-12-08 02:52:46,2024-10-26 03:12:05,Isolation Forest
1731,189,164,6,51,Rainfall Anomaly,2021-07-09 22:13:40,0.604,Low,490.63,4733.9,False Alarm,2021-11-16 10:04:25,2020-07-11 13:26:27,Isolation Forest
1732,167,358,2,22,Pore Pressure Spike,2024-04-11 20:53:13,0.521,High,204.95,1436.1,Resolved,2024-07-24 00:18:45,2024-05-05 19:43:45,LSTM Autoencoder
1733,262,401,6,51,Sensor Outlier,2021-02-11 15:47:22,0.999,Medium,201.58,406.7,Investigating,2022-05-31 15:05:33,2019-11-20 10:57:05,LSTM Autoencoder
1734,119,276,1,3,Rainfall Anomaly,2020-12-17 04:56:44,0.913,Low,384.62,1457.3,Resolved,2019-03-09 15:08:41,2024-10-15 19:57:56,Statistical
1735,65,307,3,32,Slope Deformation,2018-04-20 06:39:28,0.55,Medium,346.71,1581.4,False Alarm,2018-10-24 04:29:28,2023-07-31 19:04:17,Isolation Forest
1736,60,207,1,11,Sensor Outlier,2018-05-08 02:58:24,0.874,High,241.58,2597.9,Resolved,2020-04-16 18:37:00,2022-05-28 10:17:14,Rule-Based
1737,236,133,4,35,Vegetation Loss,2019-12-01 21:45:55,0.619,Low,143.61,2176.0,Investigating,2019-06-14 12:56:58,2021-12-30 14:07:25,Rule-Based
1738,82,201,3,30,Sensor Outlier,2022-09-07 00:52:48,0.824,Medium,494.91,1595.1,Investigating,2021-08-30 04:29:26,2022-08-10 11:04:13,Isolation Forest
1739,25,363,1,9,Sensor Outlier,2024-02-15 08:09:27,0.554,Critical,141.51,204.6,Resolved,2021-02-13 01:17:59,2019-11-19 03:04:44,Isolation Forest
1740,245,391,6,50,Slope Deformation,2022-11-20 22:33:47,0.893,Low,219.46,1889.4,Open,2024-12-22 10:00:52,2019-02-06 15:27:45,LSTM Autoencoder
1741,97,237,2,21,Pore Pressure Spike,2019-03-17 12:17:00,0.723,Critical,447.47,2836.4,Resolved,2019-08-13 07:28:05,2020-08-13 21:09:11,Rule-Based
1742,108,218,5,46,Slope Deformation,2019-07-31 18:42:22,0.812,Low,379.41,3521.9,False Alarm,2018-05-09 23:39:20,2021-04-18 13:32:20,Isolation Forest
1743,128,79,3,23,Rainfall Anomaly,2019-10-07 14:52:32,0.911,Medium,129.78,4213.8,Resolved,2024-01-16 07:08:42,2020-10-08 05:28:58,Rule-Based
1744,222,73,6,50,Vegetation Loss,2021-09-07 23:29:36,0.646,Low,320.12,537.1,False Alarm,2021-12-03 14:59:54,2023-07-11 05:43:22,Isolation Forest
1745,8,253,6,50,Sensor Outlier,2024-06-27 19:13:23,0.95,Critical,454.73,4158.9,Investigating,2018-03-01 06:01:13,2024-06-18 02:03:45,Isolation Forest
1746,259,162,8,59,Vegetation Loss,2024-11-28 16:24:20,0.712,Critical,269.07,712.9,False Alarm,2023-08-14 02:21:11,2019-05-20 07:46:09,LSTM Autoencoder
1747,185,138,5,46,Sudden Displacement,2023-06-19 15:48:59,0.777,Low,416.54,184.8,Open,2024-07-17 17:54:07,2019-12-05 04:11:50,Rule-Based
1748,83,421,1,12,Rainfall Anomaly,2024-01-31 23:22:29,0.519,Critical,319.06,2494.8,Resolved,2021-10-18 06:47:13,2020-08-03 13:16:07,LSTM Autoencoder
1749,141,77,3,23,Seismic Signal,2018-11-16 15:29:00,0.715,High,471.86,4131.9,Investigating,2023-07-22 15:19:04,2019-12-02 11:22:57,LSTM Autoencoder
1750,260,53,3,26,Seismic Signal,2018-08-09 22:40:08,0.839,Critical,127.94,3579.1,Open,2021-05-24 03:37:38,2024-03-14 07:46:22,Rule-Based
1751,262,401,6,51,Rainfall Anomaly,2018-04-07 21:18:00,0.667,Low,474.9,1223.7,Resolved,2022-02-17 20:40:15,2024-09-23 08:42:56,Rule-Based
1752,172,47,2,16,Sudden Displacement,2020-03-09 10:16:01,0.711,Medium,273.32,3763.1,Investigating,2023-01-23 21:15:19,2019-12-17 09:14:02,LSTM Autoencoder
1753,278,468,3,28,Slope Deformation,2020-10-30 12:12:28,0.754,Critical,348.74,4171.9,Open,2019-04-06 14:28:31,2022-01-03 23:26:37,LSTM Autoencoder
1754,132,31,1,8,Rainfall Anomaly,2023-07-07 01:15:26,0.605,Low,120.09,1361.5,Open,2022-09-08 05:58:08,2024-05-02 11:54:39,LSTM Autoencoder
1755,238,362,4,39,Sudden Displacement,2019-02-23 04:13:25,0.923,Critical,200.84,4108.2,Open,2021-08-13 14:24:10,2018-05-15 18:19:52,Rule-Based
1756,231,83,6,47,Sensor Outlier,2018-03-22 12:09:46,0.66,Medium,1.67,718.7,Investigating,2018-11-25 10:59:21,2022-04-21 09:12:03,Statistical
1757,251,133,7,56,Sudden Displacement,2021-03-10 22:42:58,0.627,Medium,298.94,1560.0,Open,2019-11-25 12:56:47,2019-10-06 20:13:16,Isolation Forest
1758,104,448,2,18,Sudden Displacement,2021-05-02 11:00:42,0.747,Critical,168.03,2713.2,False Alarm,2024-09-13 10:22:25,2019-10-09 22:04:42,Isolation Forest
1759,186,183,5,40,Pore Pressure Spike,2024-06-10 08:46:25,0.762,Critical,409.77,1749.8,False Alarm,2023-02-25 03:01:39,2023-03-19 15:40:17,LSTM Autoencoder
1760,126,299,3,23,Seismic Signal,2024-03-20 00:42:54,0.84,Medium,408.83,621.6,Investigating,2024-06-29 12:53:30,2024-09-01 18:15:23,Rule-Based
1761,245,391,6,50,Ground Cracking,2022-05-04 11:05:28,0.898,Low,300.7,1014.4,Investigating,2024-02-09 17:06:25,2020-01-18 12:49:10,Rule-Based
1762,193,186,6,54,Sudden Displacement,2018-06-09 22:04:43,0.568,High,488.07,1984.2,Resolved,2020-10-11 03:00:41,2024-08-27 13:31:37,Rule-Based
1763,55,443,4,36,Ground Cracking,2024-02-25 22:26:42,0.869,Critical,55.16,4415.1,False Alarm,2023-03-23 06:10:27,2018-03-28 21:01:31,Isolation Forest
1764,177,75,3,26,Vegetation Loss,2018-08-03 23:51:18,0.67,High,308.33,2093.2,Resolved,2023-03-04 02:17:27,2023-04-04 11:06:50,Isolation Forest
1765,43,483,5,46,Sudden Displacement,2022-07-21 20:46:44,0.806,Low,326.37,2190.8,False Alarm,2018-06-18 17:27:51,2022-04-25 19:26:58,Statistical
1766,265,356,5,43,Vegetation Loss,2019-10-21 00:33:13,0.681,Low,211.24,174.3,Open,2022-10-22 07:42:48,2022-05-24 18:45:30,Statistical
1767,233,348,8,62,Vegetation Loss,2018-03-29 11:30:56,0.838,Critical,376.41,73.4,False Alarm,2022-10-03 16:42:18,2024-07-29 00:42:37,Rule-Based
1768,28,410,7,56,Seismic Signal,2024-03-01 01:57:03,0.821,Medium,417.43,4788.1,Investigating,2019-11-23 13:53:24,2023-12-27 15:09:13,Rule-Based
1769,189,164,6,51,Pore Pressure Spike,2019-04-14 01:24:13,0.528,Critical,106.92,4303.5,False Alarm,2018-05-27 00:24:31,2018-07-10 21:18:08,Rule-Based
1770,170,181,8,59,Pore Pressure Spike,2019-03-12 05:54:59,0.816,Medium,486.37,2672.5,Resolved,2021-05-12 04:14:11,2021-09-28 06:42:48,Isolation Forest
1771,281,435,8,59,Slope Deformation,2024-04-16 06:01:30,0.989,Low,84.58,577.1,Investigating,2024-07-27 14:12:16,2018-04-29 07:58:04,Isolation Forest
1772,152,301,5,43,Seismic Signal,2021-11-18 15:03:46,0.721,High,197.61,2371.0,False Alarm,2020-01-21 17:47:55,2024-08-21 10:56:36,Isolation Forest
1773,194,232,4,34,Rainfall Anomaly,2022-01-20 10:31:58,0.87,Low,194.66,4591.0,Investigating,2024-03-06 22:15:41,2023-04-10 05:26:18,LSTM Autoencoder
1774,267,412,1,3,Rainfall Anomaly,2019-01-18 08:51:38,0.91,High,379.72,2758.6,False Alarm,2018-01-22 04:11:22,2023-11-07 22:32:20,Statistical
1775,91,161,7,55,Slope Deformation,2024-02-25 03:08:53,0.603,Critical,427.11,1548.2,False Alarm,2021-06-16 05:31:10,2018-11-08 20:20:26,Rule-Based
1776,177,75,3,26,Sudden Displacement,2018-05-02 23:44:03,0.767,Critical,267.82,1299.4,Open,2022-11-02 08:27:24,2019-05-21 08:13:30,Isolation Forest
1777,123,323,7,56,Sensor Outlier,2018-03-31 03:41:24,0.618,Low,157.75,2124.3,False Alarm,2018-06-28 21:41:59,2020-07-27 14:04:28,Statistical
1778,150,261,3,32,Sensor Outlier,2018-06-15 14:55:36,0.923,Medium,404.19,401.5,Resolved,2018-07-26 15:32:18,2020-07-02 08:03:47,Isolation Forest
1779,250,373,6,51,Slope Deformation,2021-04-04 04:51:49,0.907,Low,337.32,4085.9,Open,2019-08-31 09:24:57,2022-07-15 07:06:31,Isolation Forest
1780,2,46,6,49,Slope Deformation,2023-01-12 10:58:39,0.543,Critical,52.89,4200.4,Investigating,2019-03-23 14:52:26,2019-08-23 13:09:19,Rule-Based
1781,35,123,4,39,Sudden Displacement,2021-01-01 13:44:02,0.787,Medium,306.92,3606.2,False Alarm,2024-08-10 09:48:45,2023-03-23 09:53:12,LSTM Autoencoder
1782,250,373,6,51,Seismic Signal,2021-03-12 23:31:41,0.901,Critical,175.48,3965.1,False Alarm,2022-08-24 11:20:17,2022-08-10 04:58:58,Statistical
1783,143,33,3,24,Seismic Signal,2022-04-24 07:27:56,0.797,Low,366.85,3969.0,Resolved,2021-10-19 14:51:40,2020-02-21 13:31:53,Rule-Based
1784,132,31,1,8,Seismic Signal,2021-12-08 08:41:42,0.711,Critical,257.7,1841.8,Open,2019-07-21 09:56:45,2022-11-09 03:02:31,Rule-Based
1785,117,121,5,40,Slope Deformation,2023-08-28 02:27:23,0.875,High,414.46,534.6,Resolved,2020-11-09 08:17:48,2024-12-16 08:24:08,Rule-Based
1786,14,405,5,46,Seismic Signal,2023-11-30 00:28:54,0.55,Low,48.56,791.3,Investigating,2024-11-16 05:25:19,2023-09-25 22:55:05,Isolation Forest
1787,204,380,3,31,Ground Cracking,2020-05-25 08:13:23,0.572,High,41.91,381.5,Open,2023-04-13 03:27:10,2020-12-09 22:12:51,Isolation Forest
1788,146,161,1,8,Seismic Signal,2022-09-04 08:04:56,0.871,Medium,88.26,2883.3,Open,2023-02-07 08:47:44,2023-09-01 19:45:00,LSTM Autoencoder
1789,82,201,3,30,Sensor Outlier,2024-09-17 12:45:42,0.973,High,83.17,3673.7,Open,2019-12-15 08:16:04,2024-12-01 04:15:49,Rule-Based
1790,137,66,2,17,Slope Deformation,2024-11-04 06:53:47,0.71,High,187.99,2459.6,False Alarm,2022-11-21 16:32:03,2020-06-03 17:56:46,LSTM Autoencoder
1791,141,77,3,23,Ground Cracking,2019-03-17 21:03:41,0.703,High,283.61,98.8,Resolved,2018-03-06 20:02:13,2024-11-23 11:15:46,Rule-Based
1792,100,42,1,5,Sudden Displacement,2023-08-21 15:23:50,0.511,High,220.1,1917.7,Open,2023-03-05 16:15:22,2020-08-14 00:04:16,Isolation Forest
1793,174,411,1,6,Ground Cracking,2018-06-27 13:00:48,0.845,Critical,107.36,2336.8,Open,2024-12-03 06:12:58,2020-06-14 00:41:03,Statistical
1794,253,358,7,56,Ground Cracking,2018-02-21 02:38:03,0.696,High,180.39,890.9,Investigating,2022-02-05 00:43:27,2018-12-21 01:15:29,Isolation Forest
1795,102,305,5,43,Ground Cracking,2021-08-08 01:40:26,0.885,Medium,174.46,2027.6,Open,2022-03-15 08:52:31,2022-02-16 01:52:20,LSTM Autoencoder
1796,171,142,8,61,Rainfall Anomaly,2022-01-27 02:56:02,0.86,Low,261.14,1009.5,False Alarm,2024-05-23 10:49:20,2021-12-20 18:22:08,Rule-Based
1797,273,164,2,22,Seismic Signal,2018-04-13 00:20:32,0.77,Medium,479.81,166.1,Resolved,2021-07-14 22:28:51,2022-02-13 23:48:42,LSTM Autoencoder
1798,180,204,3,25,Rainfall Anomaly,2022-11-08 05:50:45,0.983,Low,405.2,400.6,Investigating,2020-02-10 03:47:45,2022-10-23 12:03:10,Statistical
1799,97,237,2,21,Vegetation Loss,2023-10-03 15:56:03,0.977,Low,498.2,1435.1,Resolved,2023-11-27 11:08:43,2021-08-18 08:09:44,Statistical
1800,34,350,4,35,Sensor Outlier,2018-12-25 05:54:17,0.567,Low,255.71,678.4,Resolved,2018-11-26 23:10:08,2023-10-07 07:11:55,Isolation Forest
1801,157,445,4,39,Slope Deformation,2022-11-26 03:36:02,0.748,Low,41.56,1491.1,False Alarm,2024-08-05 19:36:20,2020-04-17 11:54:22,Statistical
1802,166,70,4,36,Sensor Outlier,2021-02-22 00:54:57,0.599,Low,368.9,2364.5,Investigating,2020-05-24 14:31:12,2020-09-03 19:03:59,Rule-Based
1803,28,410,7,56,Seismic Signal,2021-09-07 11:30:08,0.79,Low,323.56,1503.3,False Alarm,2022-08-23 14:06:18,2019-05-04 21:32:37,Statistical
1804,8,253,6,50,Vegetation Loss,2024-12-07 18:44:04,0.884,Low,316.51,1429.4,Open,2020-10-22 19:29:41,2018-09-17 14:32:24,Rule-Based
1805,288,45,2,14,Sensor Outlier,2019-02-09 06:33:06,0.744,Critical,18.72,1792.6,False Alarm,2021-12-24 14:50:47,2019-01-04 19:28:38,Rule-Based
1806,131,244,2,20,Slope Deformation,2021-01-31 02:42:28,0.893,Critical,27.26,4622.9,False Alarm,2018-04-16 11:31:11,2020-09-21 19:08:15,LSTM Autoencoder
1807,225,266,7,57,Slope Deformation,2021-01-12 04:58:19,0.953,Low,357.98,660.7,Investigating,2021-09-18 05:31:01,2022-04-24 08:58:49,Isolation Forest
1808,126,299,3,23,Seismic Signal,2024-09-19 16:07:41,0.788,Low,64.94,2392.5,False Alarm,2021-12-05 06:34:47,2021-08-25 16:22:47,LSTM Autoencoder
1809,264,191,3,31,Sudden Displacement,2023-05-12 01:53:29,0.597,Low,410.7,951.8,Investigating,2023-07-24 12:06:04,2024-06-14 07:21:17,Isolation Forest
1810,215,306,2,22,Slope Deformation,2021-11-08 18:31:56,0.941,Critical,33.72,4115.9,Resolved,2022-07-21 11:13:52,2023-07-19 16:12:28,Statistical
1811,56,415,6,50,Sudden Displacement,2021-08-09 03:34:11,0.985,Medium,295.18,411.3,Open,2020-11-22 21:10:18,2020-04-28 03:29:29,Rule-Based
1812,209,478,5,42,Pore Pressure Spike,2020-01-19 12:08:28,0.791,High,212.89,339.3,Investigating,2018-04-03 16:58:21,2020-06-26 23:50:35,Isolation Forest
1813,90,14,6,51,Sudden Displacement,2021-09-21 11:39:03,0.634,Critical,13.67,2033.8,False Alarm,2021-05-07 20:24:08,2018-12-10 03:53:15,Rule-Based
1814,12,106,5,40,Ground Cracking,2021-04-12 07:15:18,0.64,Low,491.14,1776.0,False Alarm,2020-08-29 21:31:20,2018-11-20 21:47:54,Rule-Based
1815,48,202,3,30,Slope Deformation,2019-07-04 12:34:46,0.79,High,448.33,1182.2,Investigating,2024-06-18 03:53:36,2018-01-06 10:29:07,Rule-Based
1816,202,12,1,3,Seismic Signal,2018-12-08 16:04:26,0.866,Critical,305.26,3416.8,Open,2018-07-10 20:43:33,2023-03-19 16:00:13,LSTM Autoencoder
1817,195,72,1,8,Sudden Displacement,2023-01-30 01:11:38,0.799,Critical,263.99,1035.8,Investigating,2023-02-13 05:32:41,2022-12-28 02:27:40,Rule-Based
1818,51,383,3,24,Pore Pressure Spike,2021-02-05 22:44:37,0.574,High,172.71,1175.7,Investigating,2020-11-18 03:34:21,2024-06-21 15:22:45,Rule-Based
1819,165,72,6,51,Sudden Displacement,2024-06-29 14:42:10,0.979,Critical,362.32,250.9,Open,2023-12-15 01:50:49,2020-08-24 02:08:24,Rule-Based
1820,109,323,6,50,Seismic Signal,2020-10-10 05:55:31,0.803,High,72.33,4345.2,Investigating,2023-11-14 21:53:41,2023-03-03 01:54:54,Rule-Based
1821,234,450,4,33,Sudden Displacement,2023-12-19 19:02:43,0.736,Medium,109.0,1202.4,False Alarm,2018-11-22 05:37:39,2020-03-09 11:22:48,Statistical
1822,114,274,3,30,Slope Deformation,2021-05-05 18:44:01,0.604,High,430.39,2459.0,Open,2023-03-16 07:05:18,2022-05-16 21:32:41,LSTM Autoencoder
1823,107,409,7,56,Seismic Signal,2021-04-22 05:01:29,0.636,Medium,109.33,2872.3,Resolved,2020-12-01 17:09:39,2020-08-30 14:09:27,Statistical
1824,187,85,3,28,Seismic Signal,2024-04-11 21:58:52,0.534,High,480.47,2278.0,Investigating,2020-07-01 13:52:39,2023-07-10 19:24:57,Isolation Forest
1825,14,405,5,46,Sensor Outlier,2022-02-17 03:17:00,0.81,High,319.42,3640.1,False Alarm,2019-08-23 13:23:09,2018-02-11 23:56:19,Rule-Based
1826,288,45,2,14,Pore Pressure Spike,2022-09-08 17:48:37,0.811,Low,474.91,2563.1,Open,2023-08-27 19:42:23,2021-01-10 08:33:44,Statistical
1827,256,147,5,41,Ground Cracking,2023-10-28 02:38:57,0.802,Medium,443.44,2338.7,False Alarm,2018-07-13 12:15:29,2018-01-08 19:52:12,Rule-Based
1828,122,327,5,46,Sensor Outlier,2019-12-14 16:44:38,0.847,Medium,132.1,2050.4,False Alarm,2023-11-10 12:48:15,2021-10-24 11:23:03,Isolation Forest
1829,46,477,2,17,Rainfall Anomaly,2024-12-29 14:35:49,0.794,Medium,140.75,1669.4,Resolved,2020-11-25 21:50:12,2022-06-10 12:16:43,Rule-Based
1830,52,103,3,32,Seismic Signal,2018-05-07 19:55:40,0.945,Medium,45.83,852.4,Resolved,2020-09-03 20:44:49,2024-09-08 14:09:41,Statistical
1831,102,305,5,43,Seismic Signal,2019-04-12 19:36:17,0.548,Low,412.89,1681.2,False Alarm,2018-01-15 23:45:51,2019-02-13 14:54:59,Rule-Based
1832,43,483,5,46,Slope Deformation,2018-08-08 15:21:20,0.504,Critical,33.03,1821.4,False Alarm,2022-06-20 08:18:29,2023-12-03 01:49:43,LSTM Autoencoder
1833,24,189,1,5,Vegetation Loss,2024-10-18 22:08:54,0.897,Low,91.97,1983.8,Resolved,2020-01-26 01:36:47,2019-04-20 11:59:38,Isolation Forest
1834,136,86,4,33,Sudden Displacement,2020-08-30 11:24:43,0.564,High,320.11,2646.8,Open,2018-02-04 13:21:33,2022-04-07 06:25:15,Rule-Based
1835,215,306,2,22,Slope Deformation,2019-02-19 11:01:40,0.882,Medium,173.54,1101.6,Open,2021-12-24 05:50:00,2020-05-05 14:35:56,Rule-Based
1836,169,494,3,29,Sensor Outlier,2020-01-23 13:32:34,0.583,Medium,124.64,844.9,False Alarm,2024-09-15 11:54:22,2018-08-22 13:44:05,LSTM Autoencoder
1837,270,131,4,39,Ground Cracking,2024-10-19 17:08:49,0.743,High,92.85,2040.2,Investigating,2023-09-22 15:22:12,2019-03-18 14:26:49,Statistical
1838,231,83,6,47,Slope Deformation,2021-05-20 12:26:13,0.619,Critical,463.24,1370.2,Resolved,2023-06-26 20:17:46,2021-08-16 13:56:38,Statistical
1839,48,202,3,30,Vegetation Loss,2024-03-24 05:00:01,0.545,Medium,429.89,4665.0,Resolved,2019-06-29 07:53:12,2019-07-20 09:26:34,Rule-Based
1840,90,14,6,51,Rainfall Anomaly,2022-01-03 06:20:54,0.651,High,284.68,1370.1,Open,2018-02-18 14:25:22,2020-03-04 06:35:14,LSTM Autoencoder
1841,25,363,1,9,Seismic Signal,2023-03-21 18:06:29,0.554,Low,277.84,166.4,Investigating,2021-07-17 00:34:47,2022-12-27 19:28:31,Isolation Forest
1842,280,453,1,11,Pore Pressure Spike,2021-10-10 02:04:51,0.665,Low,183.68,4404.6,Investigating,2022-09-30 16:28:34,2021-04-03 01:45:38,Rule-Based
1843,75,134,1,8,Sudden Displacement,2023-09-04 21:07:42,0.631,Critical,71.02,4341.3,Investigating,2021-06-26 05:45:21,2021-08-04 04:55:34,Rule-Based
1844,86,90,6,50,Slope Deformation,2021-07-12 11:06:22,0.679,Critical,65.08,4987.5,False Alarm,2021-10-03 08:25:47,2022-04-09 02:00:21,LSTM Autoencoder
1845,53,467,4,34,Seismic Signal,2019-02-01 23:51:24,0.888,Medium,9.23,3508.1,Investigating,2018-05-17 23:19:20,2024-08-18 21:52:08,Statistical
1846,171,142,8,61,Sudden Displacement,2022-04-08 01:48:50,0.502,High,119.78,1477.3,False Alarm,2024-07-14 08:41:19,2019-05-31 00:13:13,Rule-Based
1847,254,154,2,16,Seismic Signal,2018-01-18 17:40:10,0.578,High,305.74,1535.0,Open,2021-10-28 15:40:51,2021-09-02 08:02:09,Statistical
1848,156,18,6,51,Sudden Displacement,2021-10-23 18:14:56,0.978,Medium,369.51,2888.4,False Alarm,2019-05-23 15:05:35,2019-08-25 09:56:44,Statistical
1849,50,278,2,20,Ground Cracking,2022-02-26 00:12:00,0.892,Critical,441.82,1974.6,False Alarm,2018-03-02 19:21:44,2023-09-22 04:17:28,Rule-Based
1850,154,195,1,8,Seismic Signal,2020-11-19 05:18:58,0.536,High,475.17,2606.1,False Alarm,2019-08-16 10:18:11,2019-11-12 07:30:52,Isolation Forest
1851,262,401,6,51,Vegetation Loss,2023-05-09 09:43:54,0.558,Low,377.49,3086.2,False Alarm,2024-06-17 05:40:59,2021-09-26 12:59:16,Rule-Based
1852,166,70,4,36,Vegetation Loss,2020-05-03 21:19:57,0.899,Critical,301.17,1446.9,Investigating,2024-12-09 08:24:38,2024-10-16 03:54:44,Statistical
1853,295,340,2,16,Vegetation Loss,2022-07-20 01:46:53,0.646,Low,171.01,2873.1,Resolved,2019-01-10 00:51:34,2022-09-12 10:25:08,LSTM Autoencoder
1854,17,292,7,56,Ground Cracking,2022-04-07 07:27:55,0.842,High,495.5,1439.0,Investigating,2024-06-26 13:31:39,2024-10-11 20:42:34,LSTM Autoencoder
1855,273,164,2,22,Seismic Signal,2018-01-31 23:40:06,0.624,Low,257.41,3983.7,Investigating,2019-01-10 05:04:46,2019-05-05 05:07:29,Statistical
1856,300,18,6,52,Sudden Displacement,2022-05-24 10:13:44,0.767,Medium,80.06,3301.3,Resolved,2020-08-24 20:10:05,2018-08-25 06:41:02,Statistical
1857,191,352,3,25,Vegetation Loss,2020-06-12 11:28:49,0.834,High,29.67,2241.0,Investigating,2021-09-22 08:59:06,2020-04-22 06:41:06,Statistical
1858,217,436,2,15,Sudden Displacement,2024-02-14 05:36:27,0.59,High,325.39,204.9,Resolved,2024-08-07 17:52:20,2021-05-10 22:39:25,Statistical
1859,218,313,3,29,Slope Deformation,2021-02-19 18:41:24,0.568,Low,132.69,4000.6,False Alarm,2023-03-13 11:42:09,2018-02-26 15:40:33,Rule-Based
1860,246,262,1,5,Seismic Signal,2023-10-10 11:07:48,0.788,High,293.6,341.2,False Alarm,2019-05-11 15:20:57,2022-08-23 19:38:26,LSTM Autoencoder
