record_id,district_id,state_id,station_id,datetime,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_7d_mm,rainfall_30d_mm,antecedent_rainfall_mm,rainfall_intensity_percentile,threshold_exceeded,source
7399,26,3,STN049,2024-11-15 17:54:16,6.9,17.2,36.0,87.5,198.1,1386.7,429.4,6.3,0,AWS
7400,32,3,STN004,2020-04-01 00:34:17,3.5,3.7,7.9,19.1,183.2,570.9,316.7,3.3,0,IMD
7401,37,4,STN012,2022-05-13 23:14:47,5.7,20.6,49.2,192.1,1649.5,19655.5,146.6,1.0,1,AWS
7402,47,6,STN037,2020-06-28 11:19:57,13.6,19.6,33.5,72.8,304.5,2201.7,331.1,3.3,0,Radar_Derived
7403,45,5,STN034,2021-02-10 16:53:32,3.3,9.8,21.7,34.3,210.3,998.2,379.0,3.4,0,Radar_Derived
7404,31,3,STN025,2024-01-16 18:09:20,3.1,8.4,14.4,47.5,269.2,4020.4,46.7,1.2,0,Manual
7405,26,3,STN024,2021-01-30 04:19:28,2.6,3.0,3.7,13.8,58.3,507.5,247.0,2.7,0,AWS
7406,48,6,STN023,2022-08-05 12:35:05,6.4,6.5,14.1,39.6,342.9,3366.2,261.8,1.2,0,Manual
7407,22,2,STN025,2020-02-10 23:55:35,12.5,23.9,43.0,138.3,300.4,3188.3,320.8,4.3,1,Manual
7408,49,6,STN019,2020-11-17 22:58:36,8.7,11.5,24.9,76.0,686.4,4102.5,363.8,1.9,0,IMD
7409,40,5,STN008,2021-01-24 13:44:21,5.5,17.9,31.5,74.3,420.1,5061.7,294.9,1.5,0,IMD
7410,30,3,STN002,2021-11-02 01:04:57,8.2,9.6,13.6,18.9,125.7,694.8,216.7,2.7,0,Radar_Derived
7411,44,5,STN023,2021-10-30 23:22:24,6.4,8.7,21.5,60.3,196.8,1123.0,70.2,5.4,0,Manual
7412,33,4,STN041,2018-09-10 09:10:55,12.8,17.3,30.6,89.7,673.7,4307.0,110.9,2.1,0,Manual
7413,29,3,STN043,2022-12-08 08:57:25,2.6,7.8,21.5,57.1,447.1,2491.4,14.2,2.3,0,Manual
7414,53,6,STN049,2021-08-08 08:59:28,3.1,6.6,19.0,31.1,298.7,1464.9,150.9,2.1,0,IMD
7415,35,4,STN012,2018-03-21 21:56:13,8.3,19.7,53.5,192.3,414.9,4674.9,442.5,4.1,1,Manual
7416,61,8,STN017,2020-02-11 11:57:54,1.8,5.5,12.3,17.7,151.6,1485.9,180.9,1.2,0,AWS
7417,12,1,STN018,2021-03-16 23:31:22,25.0,95.0,276.7,635.9,5616.4,56251.0,488.3,1.1,1,AWS
7418,35,4,STN031,2023-09-06 09:12:09,1.5,3.0,4.6,6.4,18.3,260.6,401.7,2.5,0,AWS
7419,42,5,STN037,2020-07-10 16:28:47,0.6,1.1,2.9,6.7,48.0,258.2,489.2,2.6,0,Radar_Derived
7420,41,5,STN014,2018-11-17 09:11:52,0.5,2.0,2.5,5.3,44.8,462.5,260.1,1.1,0,Radar_Derived
7421,40,5,STN001,2018-05-23 13:34:09,19.4,55.8,62.4,133.2,928.5,11721.2,100.2,1.1,1,Radar_Derived
7422,39,4,STN035,2018-02-05 19:00:32,13.9,24.7,57.8,126.2,1007.4,14718.0,396.8,0.9,1,Manual
7423,53,6,STN027,2019-04-11 05:05:45,4.5,7.0,16.5,42.5,183.4,1216.2,134.1,3.5,0,IMD
7424,13,2,STN007,2022-01-28 12:02:39,1.1,3.5,5.0,6.2,21.0,143.6,457.4,4.3,0,IMD
7425,6,1,STN003,2020-02-26 09:39:39,7.2,15.2,41.3,113.8,873.6,3400.8,253.9,3.3,1,IMD
7426,25,3,STN002,2023-09-10 15:38:57,39.7,110.3,325.4,1014.8,9742.0,120099.8,1.5,0.8,1,AWS
7427,20,2,STN023,2019-11-06 12:39:33,7.4,10.7,12.2,45.9,442.7,4551.1,314.6,1.0,0,AWS
7428,29,3,STN030,2020-04-07 05:54:38,5.7,21.2,56.9,118.9,593.4,2148.9,109.3,5.5,1,AWS
7429,30,3,STN015,2019-03-22 11:48:34,8.0,17.9,53.3,154.8,1105.8,10944.1,142.5,1.4,1,AWS
7430,16,2,STN042,2022-07-22 11:25:30,6.1,7.8,20.9,51.0,219.8,1925.5,110.6,2.6,0,Radar_Derived
7431,15,2,STN022,2023-03-25 04:00:37,10.6,20.1,51.3,91.4,605.3,3867.3,321.1,2.4,0,AWS
7432,25,3,STN042,2018-11-19 12:41:06,15.5,54.3,63.7,106.8,549.9,6441.2,123.7,1.7,1,IMD
7433,13,2,STN046,2020-12-10 18:43:02,17.0,31.2,32.6,96.9,335.8,1765.1,69.1,5.5,0,AWS
7434,9,1,STN035,2018-04-02 23:33:52,4.5,8.7,14.2,48.6,134.4,1191.7,48.9,4.1,0,Radar_Derived
7435,57,7,STN041,2020-02-09 19:21:21,0.9,2.1,3.1,10.7,71.0,810.2,373.9,1.3,0,AWS
7436,25,3,STN038,2021-09-16 11:42:49,2.1,5.6,15.9,60.7,195.6,2353.3,115.0,2.6,0,Radar_Derived
7437,36,4,STN043,2018-04-13 17:15:23,3.3,3.6,7.5,27.0,187.5,2075.9,121.1,1.3,0,AWS
7438,61,8,STN028,2024-02-29 10:20:24,16.3,62.8,99.2,149.6,1260.8,7308.4,119.5,2.0,1,IMD
7439,36,4,STN049,2022-06-16 16:13:37,2.8,7.4,19.2,53.5,346.1,4531.6,162.3,1.2,0,Manual
7440,43,5,STN022,2022-01-04 00:40:01,2.3,7.0,9.7,28.3,90.1,1305.4,109.6,2.2,0,Manual
7441,38,4,STN028,2024-02-08 11:20:45,5.9,8.2,24.4,79.0,297.4,3775.2,359.3,2.1,0,Manual
7442,2,1,STN016,2020-06-16 08:14:06,3.7,13.8,30.5,97.1,529.7,5499.9,303.5,1.8,0,Radar_Derived
7443,13,2,STN017,2021-07-17 04:27:09,2.0,5.8,13.5,15.2,121.3,494.5,424.5,3.1,0,Manual
7444,43,5,STN024,2021-05-14 16:30:27,20.5,44.9,69.1,133.2,992.2,8447.5,423.8,1.6,1,Radar_Derived
7445,50,6,STN019,2022-12-19 11:24:31,1.5,3.3,9.6,25.2,168.7,628.5,133.5,4.0,0,AWS
7446,51,6,STN043,2023-06-08 08:36:47,11.3,18.2,38.4,74.0,265.7,3887.4,373.3,1.9,0,IMD
7447,13,2,STN005,2024-05-20 20:45:31,6.2,10.9,17.1,30.0,226.7,1765.4,396.0,1.7,0,IMD
7448,15,2,STN029,2019-08-21 15:23:46,38.1,72.9,180.8,704.6,6805.1,43889.5,445.5,1.6,1,IMD
7449,18,2,STN026,2022-09-10 00:55:47,21.6,43.6,53.3,209.6,617.0,4549.6,304.1,4.6,1,Radar_Derived
7450,8,1,STN004,2020-06-05 23:50:50,11.5,25.6,56.8,131.6,994.7,9676.0,197.0,1.4,1,Manual
7451,42,5,STN046,2021-11-10 06:11:50,13.8,39.1,51.1,111.0,428.6,5908.6,120.8,1.9,1,Manual
7452,16,2,STN050,2022-09-03 06:54:33,4.2,14.5,22.3,35.2,309.2,3918.7,47.7,0.9,0,AWS
7453,57,7,STN032,2018-06-23 15:47:53,3.7,7.2,14.9,23.9,112.6,1063.1,336.5,2.2,0,IMD
7454,21,2,STN023,2019-12-31 09:02:27,14.6,39.5,55.2,160.5,435.2,1648.2,207.6,9.7,1,Radar_Derived
7455,21,2,STN018,2021-07-15 00:20:11,1.5,3.8,7.6,9.8,47.2,283.3,137.3,3.5,0,IMD
7456,59,8,STN013,2023-12-03 01:03:21,1.2,2.3,6.2,20.2,75.7,508.1,342.2,4.0,0,Manual
7457,59,8,STN031,2019-06-10 09:09:50,34.5,36.1,42.3,101.1,267.5,1910.0,296.9,5.3,1,Radar_Derived
7458,60,8,STN048,2023-09-07 13:05:16,0.0,0.0,0.0,0.0,0.0,0.0,182.1,0.0,0,AWS
7459,45,5,STN049,2021-02-24 19:19:49,0.7,0.8,1.9,3.8,23.9,314.2,211.8,1.2,0,Manual
7460,52,6,STN024,2019-12-28 18:10:26,2.1,6.6,7.7,16.4,67.3,935.4,375.4,1.8,0,Manual
7461,40,5,STN028,2020-04-05 22:36:03,4.7,10.6,13.4,14.8,131.9,1025.2,348.9,1.4,0,Radar_Derived
7462,31,3,STN010,2024-03-13 07:13:34,0.8,1.6,4.4,14.9,136.1,798.9,137.5,1.9,0,AWS
7463,57,7,STN028,2020-10-10 01:02:35,1.9,7.0,15.4,30.7,86.3,970.1,94.9,3.2,0,Radar_Derived
7464,21,2,STN001,2021-04-27 00:44:29,2.2,2.8,3.4,12.0,117.7,654.5,367.0,1.8,0,Radar_Derived
7465,7,1,STN024,2024-01-15 19:08:45,15.4,35.5,37.8,148.8,979.2,14184.5,28.1,1.0,1,AWS
7466,16,2,STN032,2020-04-09 20:34:21,6.3,18.9,52.5,160.2,1445.8,17813.9,89.4,0.9,1,IMD
7467,12,1,STN020,2022-04-22 07:38:34,20.4,51.6,85.0,211.1,1869.4,10282.0,414.1,2.1,1,AWS
7468,15,2,STN032,2023-11-09 01:42:44,1.3,2.8,5.9,8.1,25.0,283.4,42.1,2.9,0,IMD
7469,22,2,STN041,2022-10-02 15:48:19,13.8,15.5,25.7,51.1,390.8,3520.2,439.1,1.5,0,IMD
7470,61,8,STN018,2022-09-13 06:25:20,1.2,1.5,3.2,11.7,59.8,706.0,235.2,1.7,0,Manual
7471,60,8,STN050,2018-01-04 07:53:27,3.6,12.6,34.7,64.2,588.9,1862.5,201.1,3.4,0,Radar_Derived
7472,55,7,STN034,2019-05-02 00:13:04,14.9,26.4,56.9,153.5,1357.2,12590.5,173.0,1.2,1,Radar_Derived
7473,30,3,STN049,2018-09-07 01:17:55,19.7,29.3,70.8,115.1,824.1,7681.0,114.4,1.5,1,IMD
7474,53,6,STN019,2020-04-12 18:10:04,6.7,17.7,52.3,103.8,503.5,4402.7,202.5,2.4,1,AWS
7475,6,1,STN016,2020-02-21 16:13:09,4.7,6.2,11.4,42.0,317.5,2809.4,96.7,1.5,0,AWS
7476,24,3,STN005,2019-05-12 11:26:12,3.0,7.5,11.6,36.1,223.6,2713.5,307.9,1.3,0,IMD
7477,42,5,STN017,2018-05-16 23:09:44,0.3,1.1,2.1,8.2,26.3,241.2,124.4,3.4,0,Manual
7478,47,6,STN019,2023-12-06 17:44:15,6.6,13.5,35.7,118.8,1033.6,7002.9,441.6,1.7,1,Radar_Derived
7479,30,3,STN041,2023-04-03 08:18:07,15.5,22.5,46.5,163.9,1046.8,13100.7,331.4,1.3,1,IMD
7480,17,2,STN032,2021-04-28 14:07:50,11.1,21.4,44.7,70.1,644.9,4148.1,172.7,1.7,0,IMD
7481,6,1,STN038,2021-11-19 06:20:30,10.9,11.0,12.7,14.3,89.3,436.3,224.6,3.3,0,Manual
7482,19,2,STN049,2020-12-07 04:04:23,11.9,42.4,59.0,114.2,1049.5,5949.9,173.1,1.9,1,AWS
7483,20,2,STN037,2024-10-19 20:45:54,5.1,5.3,8.9,19.2,50.3,166.2,462.0,11.6,0,Radar_Derived
7484,39,4,STN030,2022-08-09 05:38:49,10.3,23.1,66.6,191.5,906.1,9109.3,182.1,2.1,1,AWS
7485,50,6,STN017,2021-04-21 11:27:09,7.1,17.3,35.3,75.5,302.5,2058.2,378.6,3.7,0,AWS
7486,51,6,STN023,2021-06-25 23:58:44,3.1,7.6,18.0,21.0,82.3,1181.8,201.7,1.8,0,AWS
7487,39,4,STN037,2023-10-24 23:40:07,7.8,25.9,66.4,199.9,1373.2,19567.6,13.8,1.0,1,AWS
7488,38,4,STN006,2023-05-18 06:04:55,20.5,67.7,122.0,395.1,959.4,7047.8,426.3,5.6,1,Radar_Derived
7489,42,5,STN039,2019-12-26 18:22:08,7.0,26.7,48.9,100.3,790.5,11059.5,107.2,0.9,1,Manual
7490,17,2,STN030,2022-10-05 20:49:01,11.4,29.6,80.6,88.1,412.9,4870.2,217.2,1.8,0,Manual
7491,13,2,STN016,2018-12-27 02:45:37,0.8,2.2,4.6,15.4,110.9,388.5,51.3,4.0,0,IMD
7492,16,2,STN006,2021-12-23 06:38:24,4.0,10.6,23.1,90.4,183.4,1168.2,34.3,7.7,0,IMD
7493,56,7,STN001,2019-05-13 22:17:05,5.6,22.0,23.2,72.1,326.5,4573.5,371.0,1.6,0,Radar_Derived
7494,61,8,STN040,2018-04-16 11:38:31,35.6,109.7,246.8,296.7,1181.9,4216.0,414.6,7.0,1,IMD
7495,54,6,STN015,2024-10-25 21:48:24,2.8,6.3,18.0,19.7,167.2,956.6,368.6,2.1,0,IMD
7496,25,3,STN028,2023-06-21 10:42:22,17.3,66.3,96.4,383.0,3052.5,40785.4,111.2,0.9,1,Radar_Derived
7497,59,8,STN007,2024-03-03 10:27:27,1.8,5.7,11.3,23.6,161.4,876.2,401.0,2.7,0,Radar_Derived
7498,42,5,STN014,2019-12-23 06:34:22,0.2,0.7,1.8,6.0,40.6,521.6,75.1,1.2,0,IMD
7499,35,4,STN042,2022-03-01 06:07:24,9.1,34.5,65.2,100.9,963.1,11091.9,121.8,0.9,1,AWS
7500,36,4,STN006,2022-06-08 16:03:33,32.7,65.4,106.4,316.8,2481.6,9066.0,41.1,3.5,1,Radar_Derived
7501,15,2,STN036,2021-12-14 04:00:13,7.0,12.9,25.2,100.5,921.8,12419.4,277.4,0.8,1,IMD
7502,56,7,STN010,2023-07-07 17:47:00,9.8,22.7,47.3,80.6,594.2,7226.5,362.9,1.1,0,Radar_Derived
7503,24,3,STN047,2023-03-30 15:55:09,2.7,5.6,13.4,26.9,235.2,2923.9,420.8,0.9,0,Radar_Derived
7504,28,3,STN017,2023-11-21 19:26:01,0.9,2.9,8.0,25.8,55.8,801.8,484.1,3.2,0,AWS
7505,25,3,STN002,2021-04-08 13:05:45,1.3,1.4,1.8,6.8,37.8,539.3,154.6,1.3,0,Manual
7506,40,5,STN049,2023-07-19 19:56:23,9.6,28.0,63.4,190.0,863.8,4475.4,106.7,4.2,1,AWS
7507,16,2,STN021,2019-10-30 10:04:05,15.0,49.7,79.2,236.4,1952.5,29171.2,3.3,0.8,1,AWS
7508,38,4,STN033,2022-02-12 21:33:10,3.6,9.2,16.4,17.1,43.7,610.7,271.4,2.8,0,Manual
7509,47,6,STN036,2023-07-10 02:20:28,0.1,0.3,0.7,2.4,6.3,84.0,108.8,2.9,0,AWS
7510,4,1,STN035,2019-06-19 14:48:28,18.1,26.0,63.9,110.2,324.0,4305.8,368.6,2.6,1,Manual
7511,29,3,STN013,2020-01-24 09:26:49,8.8,19.2,42.6,105.2,832.7,4587.7,152.5,2.3,1,IMD
7512,60,8,STN043,2018-08-08 08:07:41,32.1,115.3,208.4,741.3,4334.7,16210.2,2.6,4.6,1,IMD
7513,48,6,STN008,2022-03-24 01:55:38,2.8,10.5,12.7,25.6,151.4,1307.6,466.1,2.0,0,Manual
7514,13,2,STN039,2019-04-13 09:35:32,10.1,23.1,64.0,158.2,1119.0,4182.6,392.6,3.8,1,AWS
7515,10,1,STN003,2024-12-20 23:24:22,2.2,3.7,7.0,13.5,66.0,819.2,362.8,1.6,0,AWS
7516,34,4,STN020,2019-10-04 14:35:29,9.9,31.5,59.7,122.1,622.5,6682.3,266.3,1.8,1,IMD
7517,20,2,STN027,2018-12-04 14:00:19,8.0,15.7,22.4,88.9,655.1,8505.4,47.9,1.0,0,Manual
7518,34,4,STN031,2024-10-03 03:47:57,18.6,25.9,42.2,62.4,447.9,2811.2,492.7,2.2,0,Manual
7519,35,4,STN018,2022-01-31 04:06:43,3.5,8.5,16.9,23.7,204.3,1107.6,75.4,2.1,0,Radar_Derived
7520,56,7,STN006,2024-12-24 18:30:00,0.9,3.4,5.6,10.1,26.9,379.3,217.7,2.7,0,AWS
7521,30,3,STN013,2019-04-02 03:16:48,8.0,8.5,12.3,46.1,117.0,823.4,186.7,5.6,0,AWS
7522,37,4,STN031,2024-07-25 11:19:21,4.6,13.9,41.4,154.8,888.2,6383.1,460.2,2.4,1,AWS
7523,56,7,STN029,2022-05-11 06:00:35,22.5,65.9,154.6,172.9,1234.6,17212.6,258.1,1.0,1,Manual
7524,57,7,STN013,2019-05-18 08:21:54,3.6,6.9,16.6,61.5,141.1,1204.8,71.3,5.1,0,Radar_Derived
7525,49,6,STN040,2020-10-19 17:50:35,10.0,28.3,34.1,50.8,190.2,1600.3,95.3,3.2,0,Radar_Derived
7526,62,8,STN044,2018-05-19 07:43:28,9.3,21.2,32.1,50.4,364.7,2319.7,293.1,2.2,0,IMD
7527,27,3,STN028,2024-01-13 21:01:27,30.2,64.3,131.2,173.2,1154.3,3803.2,271.9,4.6,1,Manual
7528,7,1,STN023,2021-12-05 06:28:43,3.1,3.4,7.7,16.9,121.0,1177.3,106.2,1.4,0,IMD
7529,14,2,STN042,2022-08-05 21:42:13,18.0,54.2,117.2,375.2,1185.5,11577.8,467.3,3.2,1,Radar_Derived
7530,39,4,STN043,2021-01-25 02:33:59,17.8,27.2,63.1,84.1,229.0,3220.6,258.0,2.6,0,IMD
7531,19,2,STN012,2021-05-20 07:59:34,15.0,52.3,82.5,159.8,798.7,9640.5,392.2,1.7,1,Radar_Derived
7532,36,4,STN026,2020-04-13 06:03:14,6.0,9.1,10.5,14.4,57.0,293.9,99.8,4.9,0,Radar_Derived
7533,5,1,STN020,2019-08-26 17:28:49,5.9,11.0,22.4,57.4,500.6,3781.5,27.0,1.5,0,IMD
7534,10,1,STN043,2023-03-07 21:14:36,8.6,17.2,42.9,137.3,570.0,2271.3,330.0,6.0,1,IMD
7535,7,1,STN028,2019-03-08 13:32:41,6.9,15.0,36.1,135.0,782.4,4575.6,36.3,3.0,1,Manual
7536,40,5,STN019,2021-08-04 13:35:36,19.7,72.8,156.7,404.7,3983.5,53979.8,463.9,0.7,1,Radar_Derived
7537,42,5,STN040,2024-12-09 10:47:17,30.7,53.6,70.1,176.0,1254.1,4125.5,438.3,4.3,1,AWS
7538,10,1,STN020,2021-09-17 21:34:10,21.0,45.9,69.5,258.8,521.1,3320.0,121.1,7.8,1,IMD
7539,22,2,STN004,2019-05-08 23:07:50,12.3,18.4,53.3,154.4,492.0,2544.8,40.8,6.1,1,Manual
7540,6,1,STN032,2019-12-20 16:12:46,28.9,59.5,123.4,408.2,1415.2,19902.0,267.1,2.1,1,IMD
7541,23,3,STN042,2019-02-11 13:46:48,16.4,40.7,65.1,172.9,1128.1,3942.5,88.4,4.4,1,IMD
7542,21,2,STN026,2020-03-28 12:09:26,3.9,13.6,34.8,47.9,321.4,4419.1,50.5,1.1,0,Radar_Derived
7543,22,2,STN040,2018-07-13 09:40:33,3.5,12.7,30.7,81.0,549.5,3792.4,446.2,2.1,0,Manual
7544,25,3,STN006,2023-12-21 01:40:54,6.4,14.9,24.1,72.5,473.7,3177.7,32.2,2.3,0,Radar_Derived
7545,19,2,STN029,2020-01-31 12:37:02,30.2,78.5,215.1,297.4,2973.3,31762.8,90.6,0.9,1,IMD
7546,13,2,STN029,2018-08-25 05:40:38,6.5,17.0,45.9,90.5,263.7,3357.9,213.5,2.7,0,Radar_Derived
7547,10,1,STN003,2021-03-17 16:10:08,7.8,29.6,59.1,162.0,1249.2,6731.1,57.1,2.4,1,Radar_Derived
7548,30,3,STN038,2019-03-23 18:56:38,3.4,5.9,9.9,11.7,71.4,608.2,102.3,1.9,0,AWS
7549,8,1,STN002,2023-11-01 22:32:29,0.3,0.6,1.5,1.9,4.5,38.6,54.1,4.9,0,Radar_Derived
7550,13,2,STN020,2023-06-13 12:51:08,2.8,10.9,26.6,81.6,592.2,3898.5,301.7,2.1,0,AWS
7551,55,7,STN044,2024-03-01 19:17:03,4.0,11.7,20.7,54.3,505.3,2800.7,338.6,1.9,0,Radar_Derived
7552,41,5,STN026,2022-08-15 05:34:48,29.3,78.1,92.6,125.5,914.1,7072.3,476.1,1.8,1,Radar_Derived
7553,44,5,STN025,2018-12-23 13:34:44,13.0,28.9,78.4,125.1,1179.2,3868.1,420.6,3.2,1,Manual
7554,54,6,STN009,2020-07-09 06:12:24,39.9,159.3,271.6,646.7,3799.4,27035.7,114.6,2.4,1,AWS
7555,55,7,STN041,2024-08-02 01:57:55,6.7,10.8,28.5,58.5,193.5,1576.6,459.1,3.7,0,Manual
7556,59,8,STN047,2019-07-08 14:29:36,15.8,34.0,88.7,161.7,868.0,5345.6,127.4,3.0,1,Manual
7557,13,2,STN009,2020-05-19 22:31:59,9.7,14.6,34.6,72.7,304.6,1876.2,66.5,3.9,0,AWS
7558,43,5,STN045,2022-06-28 03:18:16,11.3,29.2,50.4,156.3,1077.6,14189.1,115.3,1.1,1,Radar_Derived
7559,62,8,STN046,2021-12-19 08:41:08,23.0,56.7,112.7,123.5,906.7,11520.3,445.6,1.1,1,Radar_Derived
7560,43,5,STN012,2021-01-24 20:55:15,9.5,29.0,57.7,142.6,1013.2,8766.7,361.5,1.6,1,AWS
7561,38,4,STN008,2019-12-07 14:08:41,8.4,21.5,60.9,102.0,525.5,3590.4,230.4,2.8,1,AWS
7562,43,5,STN049,2024-10-01 14:35:31,26.1,60.3,72.6,146.7,340.4,1106.5,309.5,13.3,1,AWS
7563,21,2,STN026,2018-12-22 05:33:08,9.4,18.6,21.0,27.7,248.4,2501.6,455.4,1.1,0,IMD
7564,42,5,STN049,2022-07-26 14:15:28,1.1,2.6,7.4,13.7,102.2,1062.8,486.4,1.3,0,Radar_Derived
7565,2,1,STN039,2020-09-12 17:51:10,0.6,0.8,2.0,2.6,16.7,78.7,118.7,3.3,0,Manual
7566,23,3,STN036,2024-09-01 18:51:16,21.5,52.8,118.1,288.0,2195.8,17849.8,255.1,1.6,1,Manual
7567,25,3,STN001,2018-03-29 20:57:49,5.2,18.1,18.1,21.7,89.6,1099.3,191.7,2.0,0,Radar_Derived
7568,53,6,STN039,2024-07-10 03:48:43,4.7,14.5,25.4,51.0,481.4,6363.0,49.8,0.8,0,IMD
7569,26,3,STN033,2021-05-03 02:01:14,2.2,8.6,23.2,25.8,107.3,1475.2,30.7,1.7,0,Radar_Derived
7570,61,8,STN026,2020-12-30 17:11:10,0.3,0.7,0.9,2.1,13.0,44.9,58.7,4.7,0,Radar_Derived
7571,33,4,STN038,2022-06-12 10:32:45,7.4,23.6,30.7,42.5,210.8,2274.3,459.3,1.9,0,Radar_Derived
7572,53,6,STN038,2018-06-15 19:02:20,8.6,11.8,32.6,36.4,259.0,3206.8,292.3,1.1,0,Radar_Derived
7573,1,1,STN045,2020-11-02 13:21:41,2.5,6.0,8.8,15.7,68.9,652.7,39.4,2.4,0,IMD
7574,27,3,STN032,2021-08-23 10:13:56,7.5,12.4,19.9,47.4,470.4,2644.6,30.6,1.8,0,IMD
7575,21,2,STN044,2022-08-13 09:00:03,16.9,26.2,51.9,71.6,403.9,5302.9,428.6,1.4,0,IMD
7576,6,1,STN047,2024-12-22 05:37:57,16.1,38.7,68.2,147.8,673.0,8883.6,119.1,1.7,1,Manual
7577,4,1,STN013,2023-11-12 08:11:46,4.2,15.8,34.3,71.1,560.6,7893.0,232.8,0.9,0,IMD
7578,15,2,STN011,2024-02-09 15:56:31,12.3,28.9,63.4,215.0,1840.8,14941.9,216.9,1.4,1,IMD
7579,18,2,STN022,2018-06-11 19:47:26,11.1,35.2,65.0,208.4,1559.9,21624.1,355.6,1.0,1,Radar_Derived
7580,23,3,STN007,2024-03-29 13:56:44,2.4,3.2,6.3,10.6,22.5,124.8,199.9,8.5,0,AWS
7581,32,3,STN039,2020-12-20 08:13:55,6.4,14.7,26.1,93.2,633.1,5317.9,86.1,1.8,0,Radar_Derived
7582,21,2,STN002,2021-01-27 16:34:20,8.1,21.5,37.9,54.5,430.5,2214.5,97.3,2.5,0,Manual
7583,4,1,STN017,2021-12-27 08:19:22,3.0,7.4,12.0,38.2,306.3,2843.3,442.1,1.3,0,AWS
7584,51,6,STN028,2024-01-15 09:41:12,29.7,69.8,92.4,247.1,647.4,8881.6,291.7,2.8,1,Manual
7585,58,7,STN002,2019-12-08 08:48:05,33.1,79.1,113.5,215.5,1430.7,19493.8,270.3,1.1,1,Radar_Derived
7586,43,5,STN034,2019-10-04 17:02:22,3.1,8.7,10.9,42.0,313.8,1511.6,340.6,2.8,0,AWS
7587,8,1,STN018,2024-01-08 21:52:56,10.8,14.6,16.0,62.7,440.1,2573.2,478.2,2.4,0,AWS
7588,36,4,STN044,2023-07-13 10:13:06,7.0,27.8,80.6,285.7,1769.4,26422.2,407.6,1.1,1,Radar_Derived
7589,5,1,STN041,2021-12-19 09:35:53,0.8,2.5,6.1,11.9,101.2,973.0,347.2,1.2,0,IMD
7590,43,5,STN005,2020-12-02 04:21:07,4.6,17.2,22.5,41.2,363.1,3833.5,219.2,1.1,0,AWS
7591,24,3,STN026,2024-09-21 04:27:39,48.9,146.2,290.1,367.9,2260.6,7382.8,254.3,5.0,1,IMD
7592,52,6,STN050,2024-08-23 20:53:42,2.8,8.1,21.0,38.9,145.4,1593.1,349.9,2.4,0,AWS
7593,24,3,STN026,2022-01-14 06:58:56,5.1,10.3,27.8,92.1,776.1,4313.1,234.1,2.1,0,AWS
7594,54,6,STN022,2022-07-10 23:24:07,13.2,15.2,37.6,136.6,359.9,3382.6,170.9,4.0,1,IMD
7595,12,1,STN028,2024-09-05 21:20:56,11.5,19.6,47.1,136.0,577.7,7413.1,355.6,1.8,1,Manual
7596,3,1,STN034,2020-05-23 01:32:42,0.9,1.1,1.3,4.2,37.8,243.8,384.1,1.7,0,IMD
7597,42,5,STN007,2024-11-01 09:36:17,15.7,44.3,104.5,243.2,1132.9,11201.4,317.7,2.2,1,AWS
7598,2,1,STN042,2021-10-24 02:40:44,1.1,2.5,6.3,16.6,41.9,208.4,447.8,8.0,0,AWS
7599,57,7,STN046,2021-12-12 12:49:57,1.0,3.1,8.6,11.0,78.8,1069.1,284.7,1.0,0,Radar_Derived
7600,39,4,STN019,2019-09-22 03:00:59,8.7,31.5,54.3,169.9,1262.4,8315.8,420.5,2.0,1,IMD
7601,50,6,STN012,2018-12-27 22:39:51,3.2,7.8,18.2,52.2,268.4,1207.7,171.9,4.3,0,Manual
7602,51,6,STN001,2023-08-13 00:16:04,2.2,4.6,11.3,35.5,144.8,759.7,114.8,4.7,0,IMD
7603,41,5,STN007,2020-11-17 22:12:10,3.4,11.7,34.4,55.3,253.3,3431.9,138.8,1.6,0,Manual
7604,49,6,STN005,2021-11-21 06:01:42,6.5,24.1,64.3,255.5,2329.3,12510.0,415.2,2.0,1,AWS
7605,7,1,STN024,2023-04-29 18:48:05,16.9,17.2,24.3,54.7,416.3,2125.3,375.4,2.6,0,AWS
7606,26,3,STN028,2019-04-30 09:41:07,18.1,19.3,51.9,105.9,265.0,1102.0,345.3,9.6,1,AWS
7607,50,6,STN016,2024-12-12 02:17:24,20.8,61.4,67.6,264.9,742.5,5554.1,472.6,4.8,1,Radar_Derived
7608,17,2,STN037,2020-11-06 03:29:59,43.7,119.3,301.5,383.9,1891.4,12073.1,224.6,3.2,1,Radar_Derived
7609,5,1,STN022,2021-07-02 08:38:13,2.6,2.7,5.8,9.2,68.5,830.1,219.5,1.1,0,IMD
7610,50,6,STN049,2023-05-11 11:11:18,16.9,18.7,20.5,59.9,190.3,1558.0,388.1,3.8,0,Manual
7611,49,6,STN017,2024-09-06 00:03:27,4.3,10.1,12.3,18.3,146.1,1987.2,10.0,0.9,0,Manual
7612,49,6,STN050,2021-01-22 12:01:21,3.3,4.7,8.8,13.0,81.0,888.7,448.7,1.5,0,Manual
7613,32,3,STN029,2023-08-30 05:26:32,8.4,20.6,24.6,36.7,177.2,2278.1,321.2,1.6,0,IMD
7614,10,1,STN008,2020-06-20 19:21:36,24.7,86.5,189.4,221.7,1891.1,23949.7,225.1,0.9,1,Radar_Derived
