building_id,state_id,district_id,lat,lon,use_type,construction_type,num_floors,construction_year,occupancy,footprint_sqm,structural_condition,landslide_exposure,replacement_value_inr
2479,7,1,26.20378,92.1321,Institutional,Masonry,1,2014,16,354.1,Fair,Medium,790023.0
2480,2,1,23.99212,91.53921,Industrial,Timber,3,1957,47,48.0,Poor,Low,876885.0
2481,30,3,25.50758,92.80471,Institutional,Reinforced Concrete,5,1988,25,126.4,Poor,Negligible,818621.0
2482,20,2,23.2081,93.59629,Commercial,Masonry,5,1959,49,399.7,Fair,High,4048819.0
2483,38,4,29.92852,98.6185,Residential,Masonry,1,2000,48,422.3,Dilapidated,Medium,3583769.0
2484,49,6,29.36467,98.9847,Residential,Timber,4,1980,14,187.9,Good,Negligible,791692.0
2485,29,3,25.82865,98.73361,Mixed,Timber,1,1959,33,116.5,Dilapidated,High,3747812.0
2486,33,4,23.69878,99.8307,Commercial,Timber,3,1953,11,471.1,Poor,High,1564843.0
2487,25,3,26.55589,96.84985,Commercial,Kutcha,5,1974,30,288.3,Fair,High,149344.0
2488,49,6,29.39514,98.82003,Residential,Reinforced Concrete,3,1969,13,244.3,Dilapidated,Medium,2648636.0
2489,23,3,27.72635,91.81888,Industrial,Masonry,4,2018,40,238.2,Good,Negligible,4859480.0
2490,20,2,23.40018,93.61327,Commercial,Steel,6,1965,5,216.2,Fair,Medium,2190887.0
2491,54,6,29.63774,91.84939,Institutional,Reinforced Concrete,3,1975,46,48.2,Poor,High,3906818.0
2492,9,1,27.45846,93.41588,Commercial,Timber,3,1980,35,314.2,Poor,Low,893227.0
2493,18,2,28.69278,98.77774,Institutional,Reinforced Concrete,6,2002,33,170.0,Good,Negligible,1390383.0
2494,60,8,24.5913,96.05263,Mixed,Steel,5,1996,19,346.7,Fair,Negligible,4779676.0
2495,21,2,24.11036,99.31397,Commercial,Masonry,1,1993,21,178.9,Good,Low,1222573.0
2496,1,1,27.31021,90.37365,Mixed,Timber,2,2011,7,190.0,Dilapidated,Low,342282.0
2497,14,2,22.63586,93.04205,Industrial,Timber,4,1977,1,203.3,Poor,Negligible,927412.0
2498,57,7,23.58412,93.11575,Residential,Steel,4,1967,15,339.8,Fair,Negligible,3017302.0
2499,22,2,22.4261,96.48743,Mixed,Steel,2,1961,47,221.0,Dilapidated,Low,4009299.0
2500,12,1,26.67483,98.03853,Industrial,Masonry,5,1963,47,205.4,Dilapidated,Low,1522715.0
2501,3,1,27.32483,98.76327,Industrial,Masonry,4,1964,13,349.4,Good,High,2372127.0
2502,6,1,26.57305,97.266,Commercial,Kutcha,4,1978,25,459.0,Good,Low,2440051.0
2503,8,1,24.18071,98.57154,Residential,Masonry,5,2020,18,427.6,Good,Low,2463613.0
2504,17,2,23.75549,92.94155,Commercial,Timber,5,1969,39,297.4,Good,Negligible,2248108.0
2505,4,1,26.57997,90.25314,Industrial,Kutcha,4,1998,15,465.6,Good,Negligible,1363891.0
2506,16,2,23.49458,90.70587,Commercial,Timber,1,2018,5,446.4,Fair,High,4220700.0
2507,50,6,23.73876,92.46428,Mixed,Steel,2,1968,31,331.3,Dilapidated,Negligible,4730678.0
2508,7,1,26.31565,92.29008,Industrial,Timber,2,1978,27,402.5,Fair,Negligible,2426626.0
2509,8,1,24.2449,98.82536,Commercial,Reinforced Concrete,5,2009,24,232.6,Poor,High,1543851.0
2510,51,6,29.71485,90.87657,Mixed,Reinforced Concrete,5,1992,36,498.2,Poor,High,3278460.0
2511,40,5,28.04317,97.72538,Residential,Timber,1,2006,25,354.1,Good,Negligible,1952982.0
2512,41,5,22.70965,94.17629,Institutional,Masonry,5,1964,12,79.9,Good,Negligible,962562.0
2513,50,6,23.72639,92.5843,Commercial,Steel,5,1990,19,33.5,Fair,High,2683638.0
2514,19,2,24.39854,96.20926,Residential,Steel,2,1982,14,72.6,Dilapidated,Low,1022234.0
2515,6,1,26.47358,97.10365,Residential,Reinforced Concrete,3,2023,38,36.8,Poor,Low,998763.0
2516,35,4,23.41786,91.53995,Residential,Timber,5,1960,13,267.0,Good,Negligible,4024203.0
2517,60,8,24.52685,95.92014,Residential,Reinforced Concrete,1,1981,39,395.5,Good,Low,2011103.0
2518,59,8,25.60381,92.56199,Institutional,Steel,6,1988,13,38.6,Poor,Low,56054.0
2519,20,2,23.41759,93.43112,Industrial,Steel,3,2000,2,294.0,Good,Negligible,3686208.0
2520,36,4,25.46989,90.51703,Residential,Timber,1,2018,49,360.0,Good,Low,1156214.0
2521,45,5,28.59933,95.08367,Residential,Steel,3,1993,19,238.0,Poor,Low,2718016.0
2522,11,1,22.63734,90.92275,Industrial,Kutcha,4,1965,12,438.2,Fair,Medium,3256077.0
2523,9,1,27.41169,93.23705,Residential,Steel,2,2005,43,197.1,Dilapidated,High,27965.0
2524,51,6,29.60254,90.9621,Mixed,Kutcha,1,2002,26,455.6,Dilapidated,Negligible,4902296.0
2525,55,7,28.81295,94.41628,Residential,Masonry,3,1960,21,401.5,Poor,High,1583650.0
2526,10,1,23.8581,97.67709,Industrial,Reinforced Concrete,6,1975,50,16.7,Fair,Medium,362840.0
2527,46,5,23.16928,97.82003,Residential,Masonry,1,1997,40,52.9,Poor,High,2742448.0
2528,14,2,22.59455,93.10947,Institutional,Timber,5,2014,26,194.0,Good,Medium,2790101.0
2529,23,3,27.73552,91.69102,Industrial,Reinforced Concrete,6,1989,45,415.7,Dilapidated,Low,2679370.0
2530,7,1,26.20437,92.35809,Mixed,Reinforced Concrete,6,1967,32,170.6,Fair,Negligible,854089.0
2531,3,1,27.29785,98.84566,Mixed,Timber,4,1986,31,192.0,Dilapidated,High,661697.0
2532,58,7,27.3845,94.24099,Residential,Kutcha,4,1950,43,290.9,Dilapidated,Negligible,776775.0
2533,55,7,29.05797,94.29868,Residential,Timber,1,1987,39,446.0,Good,Negligible,183232.0
2534,27,3,25.03802,90.78968,Residential,Kutcha,1,2012,14,484.3,Fair,Medium,3595120.0
2535,9,1,27.4795,93.36164,Residential,Timber,4,1994,5,124.7,Good,Medium,2280392.0
2536,18,2,28.67451,98.5067,Commercial,Masonry,6,2007,46,222.7,Poor,Medium,4451282.0
2537,24,3,24.15091,99.09734,Industrial,Reinforced Concrete,1,1998,35,127.1,Fair,Negligible,3734902.0
2538,13,2,26.19142,99.79312,Commercial,Masonry,1,2006,20,197.0,Poor,High,1870164.0
2539,18,2,28.78347,98.63029,Mixed,Masonry,3,1952,30,400.9,Fair,Negligible,361226.0
2540,12,1,26.91561,98.26466,Mixed,Reinforced Concrete,3,1990,45,375.0,Fair,Low,4228318.0
2541,5,1,23.74858,94.8924,Commercial,Masonry,3,1954,18,352.4,Fair,High,1642461.0
2542,38,4,29.59202,98.75004,Industrial,Reinforced Concrete,6,2014,38,208.5,Poor,Low,2994260.0
2543,37,4,26.65539,94.71445,Mixed,Kutcha,5,2015,26,491.5,Fair,Medium,342056.0
2544,56,7,29.44887,97.66404,Industrial,Timber,1,1971,13,195.3,Dilapidated,Low,2373905.0
2545,47,6,29.48845,99.13072,Institutional,Steel,6,2000,25,16.1,Poor,Medium,4048647.0
2546,62,8,27.04141,92.15932,Residential,Kutcha,6,2008,13,252.3,Good,High,603030.0
2547,47,6,29.68614,99.41869,Mixed,Timber,2,1952,32,56.5,Poor,High,4497880.0
2548,18,2,28.9791,98.64828,Institutional,Kutcha,5,2004,36,91.8,Fair,High,3856414.0
2549,42,5,22.18537,97.2907,Institutional,Timber,6,2013,11,178.6,Dilapidated,Medium,3670477.0
2550,40,5,27.88001,97.82533,Industrial,Timber,2,1978,29,202.6,Dilapidated,Low,4751023.0
2551,2,1,23.85999,91.23202,Institutional,Masonry,3,2012,29,114.6,Fair,High,245264.0
2552,51,6,29.53264,91.0372,Industrial,Steel,3,1960,17,262.9,Dilapidated,Low,3780047.0
2553,50,6,23.85383,92.59215,Industrial,Masonry,4,1975,19,243.9,Good,Low,261511.0
2554,47,6,29.72328,99.40668,Industrial,Kutcha,6,2016,23,408.1,Poor,High,2259606.0
2555,20,2,23.1806,93.56551,Institutional,Kutcha,2,1999,50,198.5,Poor,Negligible,1972697.0
2556,16,2,23.41833,90.78076,Commercial,Steel,2,1968,25,498.8,Fair,High,1253490.0
2557,10,1,23.8475,97.83274,Commercial,Timber,3,2016,50,178.4,Poor,High,4905127.0
2558,42,5,22.01392,97.27481,Mixed,Kutcha,3,1981,42,492.8,Good,Medium,2283513.0
2559,19,2,24.29717,96.43318,Residential,Reinforced Concrete,5,2000,42,385.8,Fair,High,887019.0
2560,14,2,22.44901,93.08303,Institutional,Steel,1,2007,20,233.1,Good,Low,287818.0
2561,42,5,21.98953,97.21643,Industrial,Kutcha,3,1989,42,340.9,Poor,High,3148742.0
2562,41,5,22.82218,94.19331,Institutional,Steel,5,1981,33,211.8,Poor,High,3484685.0
2563,50,6,24.01451,92.46336,Residential,Timber,6,1988,8,88.5,Dilapidated,High,794018.0
2564,50,6,23.93356,92.44292,Institutional,Kutcha,4,1999,22,382.3,Fair,Low,1729288.0
2565,29,3,26.12815,98.67048,Industrial,Timber,2,1970,24,496.8,Dilapidated,Negligible,128752.0
2566,25,3,26.57314,96.88204,Industrial,Kutcha,3,2013,14,164.4,Dilapidated,Medium,222742.0
2567,33,4,23.7565,100.13696,Residential,Steel,6,1987,49,182.2,Good,High,3198069.0
2568,48,6,26.71356,94.87271,Mixed,Kutcha,1,1980,11,15.1,Good,Negligible,2715072.0
2569,7,1,26.49199,92.07863,Commercial,Kutcha,2,1993,12,109.7,Dilapidated,Negligible,4945274.0
2570,34,4,26.0888,97.41441,Institutional,Masonry,4,1953,41,191.9,Dilapidated,Low,2625995.0
2571,48,6,26.82009,94.95767,Residential,Timber,3,1955,21,152.7,Good,Medium,4308687.0
2572,21,2,24.25118,99.3658,Mixed,Masonry,3,1965,10,460.8,Good,Negligible,983654.0
2573,47,6,29.50082,99.09518,Institutional,Reinforced Concrete,4,1990,22,430.3,Poor,Low,3398378.0
2574,39,4,27.32798,91.2448,Industrial,Timber,6,1966,10,55.4,Fair,Low,4659426.0
2575,15,2,27.11153,98.52336,Institutional,Steel,3,2008,24,212.7,Poor,High,2566801.0
2576,16,2,23.60192,90.75518,Industrial,Steel,2,1967,29,65.8,Fair,Negligible,23030.0
2577,3,1,27.2739,98.9898,Residential,Masonry,3,1990,43,487.5,Good,High,71546.0
2578,57,7,23.54136,93.02313,Institutional,Reinforced Concrete,3,2018,43,317.0,Good,High,4943974.0
2579,10,1,23.6025,97.82246,Institutional,Masonry,6,1992,48,52.5,Fair,Medium,2005884.0
2580,23,3,27.97784,91.5571,Residential,Reinforced Concrete,2,1984,7,34.5,Dilapidated,High,431591.0
2581,39,4,27.40183,91.00217,Residential,Kutcha,1,1955,17,55.8,Poor,Medium,104179.0
2582,56,7,29.24982,97.57854,Mixed,Kutcha,4,1968,25,433.8,Dilapidated,Low,2538584.0
2583,38,4,29.58869,98.66603,Institutional,Kutcha,1,1993,38,79.6,Fair,Low,2555687.0
2584,10,1,23.71093,97.63284,Industrial,Timber,6,2013,30,26.2,Fair,Negligible,4105654.0
2585,24,3,24.26821,99.43318,Mixed,Timber,5,1971,3,378.6,Dilapidated,Medium,2994622.0
2586,51,6,29.39514,90.93117,Mixed,Reinforced Concrete,6,2020,21,121.1,Poor,Low,3611285.0
2587,40,5,28.18476,97.55228,Residential,Kutcha,3,1972,20,357.9,Poor,Negligible,3393177.0
2588,52,6,28.49728,99.81681,Institutional,Masonry,3,1952,25,341.0,Good,Negligible,3246374.0
2589,53,6,27.93787,91.2475,Residential,Reinforced Concrete,6,1972,15,387.2,Poor,Medium,3071997.0
2590,11,1,22.68813,90.84604,Commercial,Kutcha,5,1978,21,322.5,Good,Negligible,786427.0
2591,59,8,25.79149,92.32524,Commercial,Masonry,5,1978,44,346.2,Good,Low,4336045.0
2592,44,5,29.29042,98.69914,Institutional,Kutcha,5,1989,45,258.7,Fair,High,2483842.0
2593,6,1,26.36164,97.24599,Commercial,Masonry,3,1999,29,350.2,Fair,High,692037.0
2594,39,4,27.55857,91.17774,Institutional,Kutcha,6,1997,33,59.9,Good,High,2637698.0
2595,17,2,23.69961,92.86982,Institutional,Timber,1,2007,5,215.8,Dilapidated,Low,2565038.0
2596,12,1,26.98908,98.02409,Mixed,Reinforced Concrete,4,1981,25,210.2,Dilapidated,Low,405391.0
2597,7,1,26.46585,92.00491,Mixed,Reinforced Concrete,1,1958,6,443.7,Poor,Medium,430689.0
2598,37,4,26.91394,94.7699,Mixed,Reinforced Concrete,2,1997,11,175.1,Good,Negligible,4601089.0
2599,6,1,26.48479,97.22976,Commercial,Masonry,4,2001,44,338.2,Poor,Low,1438652.0
2600,7,1,26.485,92.03624,Institutional,Reinforced Concrete,3,2015,20,297.3,Good,Medium,3720248.0
2601,12,1,27.02812,98.1503,Mixed,Kutcha,1,2005,15,125.0,Good,Low,1778109.0
2602,34,4,25.91139,97.46596,Institutional,Timber,5,1996,2,27.8,Fair,High,3107998.0
2603,17,2,23.74281,93.06898,Mixed,Masonry,6,2009,37,431.6,Dilapidated,High,1812321.0
2604,59,8,25.76687,92.46972,Residential,Masonry,5,1955,47,178.2,Poor,Medium,4761831.0
2605,8,1,24.36258,98.54062,Institutional,Steel,1,2011,50,430.9,Fair,Medium,1986257.0
2606,47,6,29.71757,99.22171,Residential,Kutcha,2,1988,16,53.2,Poor,Medium,2578516.0
2607,53,6,28.04065,91.32459,Mixed,Steel,5,1990,19,402.2,Good,High,4369698.0
2608,27,3,25.32044,90.85471,Institutional,Masonry,6,1978,40,418.8,Fair,Medium,1068094.0
2609,57,7,23.61868,93.01074,Mixed,Steel,3,2017,21,456.5,Dilapidated,High,4922266.0
2610,1,1,27.26841,90.32861,Commercial,Kutcha,6,1981,16,268.4,Fair,Negligible,913961.0
2611,17,2,23.77722,92.90865,Mixed,Kutcha,5,2002,50,149.3,Poor,High,3002967.0
2612,34,4,26.05171,97.35799,Commercial,Reinforced Concrete,3,2014,9,490.1,Good,Negligible,2875626.0
2613,2,1,23.92734,91.53042,Commercial,Timber,3,1975,47,148.3,Good,Medium,4471591.0
2614,62,8,27.02872,92.20737,Mixed,Reinforced Concrete,2,2011,22,379.0,Fair,High,3096314.0
2615,47,6,29.79306,99.28222,Residential,Reinforced Concrete,2,2018,28,26.5,Good,Medium,4109734.0
2616,24,3,24.06826,99.16947,Residential,Reinforced Concrete,3,2018,10,176.6,Dilapidated,High,1441892.0
2617,23,3,27.92261,91.59983,Residential,Kutcha,1,2012,18,222.4,Dilapidated,High,34446.0
2618,58,7,27.01762,94.32003,Mixed,Timber,5,1991,48,206.5,Fair,Low,2623397.0
2619,52,6,28.41623,99.74171,Mixed,Reinforced Concrete,2,1970,16,333.9,Good,High,1148220.0
2620,53,6,28.1869,91.19196,Institutional,Kutcha,6,2019,44,416.0,Good,Medium,666021.0
2621,7,1,26.54559,92.13739,Industrial,Masonry,6,1968,48,353.7,Fair,Negligible,256807.0
2622,11,1,22.82214,90.88813,Mixed,Masonry,1,1993,23,339.4,Good,Low,1771410.0
2623,22,2,22.62336,96.52112,Residential,Reinforced Concrete,4,2002,44,386.8,Good,Low,2853934.0
2624,12,1,26.77521,97.92518,Institutional,Reinforced Concrete,4,1986,17,494.4,Dilapidated,Medium,740819.0
2625,59,8,25.50047,92.39631,Industrial,Reinforced Concrete,4,2017,18,459.6,Poor,Medium,2035213.0
2626,17,2,23.91308,92.94747,Commercial,Steel,5,1995,28,277.3,Good,Low,3998218.0
2627,37,4,26.94432,94.60669,Mixed,Steel,5,1955,31,488.8,Fair,Negligible,2338229.0
2628,5,1,23.93774,95.14156,Institutional,Reinforced Concrete,2,1978,48,293.3,Dilapidated,Negligible,4263736.0
2629,52,6,28.6087,99.80002,Industrial,Reinforced Concrete,3,2021,14,20.9,Dilapidated,High,325283.0
2630,15,2,26.99297,98.5039,Residential,Masonry,3,1951,23,229.8,Poor,Negligible,221559.0
2631,60,8,24.53327,95.84454,Residential,Reinforced Concrete,2,2015,35,429.6,Fair,Medium,2606579.0
2632,62,8,26.9993,92.42581,Industrial,Masonry,6,1969,1,171.3,Poor,High,713439.0
2633,43,5,29.73621,97.53042,Industrial,Reinforced Concrete,2,1963,20,148.6,Dilapidated,High,4595748.0
2634,12,1,26.86552,97.95527,Industrial,Masonry,4,1999,8,52.5,Dilapidated,Medium,2959682.0
2635,61,8,26.79488,89.88093,Commercial,Reinforced Concrete,2,1990,21,496.7,Dilapidated,High,1575794.0
2636,1,1,26.95272,90.21314,Institutional,Steel,2,2002,28,385.1,Good,Medium,677405.0
2637,3,1,27.33066,98.90892,Commercial,Masonry,3,2009,20,46.0,Dilapidated,Low,4970586.0
2638,7,1,26.55815,92.13916,Residential,Steel,1,1973,7,389.1,Dilapidated,High,1965995.0
2639,56,7,29.52948,97.72718,Commercial,Steel,6,1980,36,217.2,Fair,Low,703660.0
2640,7,1,26.20195,92.29379,Institutional,Reinforced Concrete,4,2003,29,437.0,Dilapidated,Medium,2503234.0
2641,44,5,29.14593,98.59094,Mixed,Reinforced Concrete,2,2011,8,174.4,Poor,Medium,3568981.0
2642,6,1,26.34453,97.21312,Mixed,Steel,2,1959,3,337.0,Poor,Medium,2131210.0
2643,54,6,29.41422,91.70338,Mixed,Kutcha,2,2010,36,289.4,Dilapidated,High,3004886.0
2644,39,4,27.44578,90.95754,Commercial,Steel,1,2006,22,65.8,Good,High,2291324.0
2645,20,2,23.30677,93.60955,Residential,Timber,3,1969,1,388.8,Poor,Low,3814152.0
2646,17,2,23.86461,93.08781,Commercial,Reinforced Concrete,3,2004,24,439.6,Poor,High,2248635.0
2647,27,3,25.09003,90.4667,Residential,Kutcha,2,2012,36,34.6,Fair,Medium,4611910.0
2648,52,6,28.5762,99.92699,Commercial,Steel,2,1970,19,39.1,Dilapidated,High,4714330.0
2649,20,2,23.45333,93.69537,Residential,Kutcha,6,1978,45,180.2,Dilapidated,Medium,201723.0
2650,46,5,23.11267,97.57841,Industrial,Reinforced Concrete,4,2003,2,311.4,Fair,Medium,2895159.0
2651,49,6,29.38159,98.60198,Commercial,Steel,6,1956,13,177.0,Good,High,1672175.0
2652,11,1,22.86932,91.0543,Commercial,Masonry,6,1965,39,264.6,Fair,High,466787.0
2653,12,1,26.9393,98.14908,Institutional,Masonry,5,2008,48,325.4,Fair,Medium,4016628.0
2654,56,7,29.41475,97.59987,Residential,Kutcha,2,1956,24,272.2,Poor,Negligible,1222516.0
2655,36,4,25.25946,90.81444,Residential,Reinforced Concrete,3,2009,6,337.8,Dilapidated,Low,1460250.0
2656,14,2,22.45743,93.03421,Industrial,Reinforced Concrete,6,1953,4,417.4,Dilapidated,Negligible,2185084.0
2657,33,4,23.74059,100.14377,Commercial,Steel,4,1964,4,74.1,Dilapidated,Low,1603361.0
2658,30,3,25.48821,92.48826,Institutional,Reinforced Concrete,2,2017,10,236.3,Good,Low,1056508.0
2659,31,3,28.02431,95.48314,Mixed,Kutcha,6,1993,12,371.7,Fair,Low,4340123.0
2660,24,3,24.0765,99.05606,Commercial,Reinforced Concrete,5,2011,16,321.0,Poor,High,3656843.0
2661,48,6,26.75811,94.90214,Institutional,Timber,4,1999,34,294.2,Poor,Medium,2434612.0
2662,8,1,24.12748,98.69457,Residential,Kutcha,3,1979,37,318.0,Fair,Negligible,2108109.0
2663,30,3,25.81892,92.55389,Residential,Steel,6,1969,16,224.9,Good,Medium,1832928.0
2664,44,5,29.16856,98.75337,Commercial,Steel,6,2010,5,175.4,Dilapidated,Medium,3391390.0
2665,51,6,29.40174,90.77921,Institutional,Timber,3,2013,34,87.6,Poor,High,1570678.0
2666,61,8,26.83829,90.20781,Residential,Reinforced Concrete,3,2022,50,84.6,Dilapidated,Low,324227.0
2667,20,2,23.22086,93.66977,Mixed,Steel,6,1998,21,303.9,Poor,Medium,1596452.0
2668,14,2,22.78016,92.77684,Mixed,Steel,4,1973,40,323.1,Dilapidated,Medium,4437151.0
2669,22,2,22.39073,96.41848,Mixed,Steel,6,1997,26,152.1,Poor,Negligible,1317395.0
2670,62,8,26.87829,92.30212,Industrial,Steel,2,2018,18,65.7,Fair,Negligible,2610385.0
2671,56,7,29.46288,97.54892,Institutional,Reinforced Concrete,4,1979,3,65.5,Fair,Negligible,4445835.0
2672,11,1,22.8084,90.90299,Mixed,Masonry,1,1953,14,200.3,Poor,Medium,809449.0
2673,24,3,24.35037,99.27035,Residential,Reinforced Concrete,1,2022,42,50.5,Dilapidated,Negligible,3441524.0
2674,39,4,27.25113,91.29,Institutional,Kutcha,3,1982,49,247.3,Dilapidated,Low,2367617.0
2675,15,2,26.85552,98.71498,Mixed,Masonry,2,2012,6,397.6,Dilapidated,Negligible,4973759.0
2676,41,5,22.83967,94.27922,Industrial,Timber,5,2016,10,199.4,Poor,Low,915475.0
2677,8,1,24.36041,98.54222,Mixed,Steel,1,2000,28,218.9,Poor,Low,2543054.0
2678,49,6,29.25997,98.8804,Mixed,Kutcha,2,2001,35,355.1,Good,High,2451120.0
2679,51,6,29.50993,91.02847,Commercial,Masonry,1,1951,36,12.1,Dilapidated,Low,2144832.0
2680,54,6,29.64105,91.57011,Commercial,Kutcha,3,2014,2,375.9,Poor,Medium,1555449.0
2681,53,6,28.08373,91.31507,Industrial,Masonry,4,1995,12,388.1,Good,Low,757753.0
2682,48,6,26.92511,94.84757,Mixed,Reinforced Concrete,2,1995,17,112.3,Dilapidated,Medium,2514120.0
2683,38,4,29.96269,98.55591,Mixed,Masonry,2,2002,30,191.2,Good,High,3195378.0
2684,19,2,24.0801,96.50326,Mixed,Masonry,3,1964,48,147.9,Fair,Negligible,2795928.0
2685,43,5,29.80263,97.51419,Institutional,Reinforced Concrete,4,2022,19,487.1,Poor,Negligible,3090034.0
2686,20,2,23.12942,93.68944,Mixed,Steel,6,1987,29,289.0,Good,Low,21023.0
2687,51,6,29.64648,90.75501,Commercial,Masonry,5,1979,13,259.0,Dilapidated,Negligible,2354841.0
2688,56,7,29.5342,97.57685,Industrial,Reinforced Concrete,6,1953,7,74.8,Poor,Medium,1014827.0
2689,17,2,23.68344,92.99737,Institutional,Kutcha,3,1955,50,363.7,Dilapidated,High,4792599.0
2690,51,6,29.45148,90.7499,Institutional,Reinforced Concrete,4,1988,13,460.4,Poor,Medium,4892526.0
2691,32,3,25.28205,95.75547,Commercial,Kutcha,1,1956,5,409.1,Poor,Medium,3764806.0
2692,49,6,29.32892,98.9104,Residential,Kutcha,3,1960,8,280.8,Fair,High,3037389.0
2693,18,2,28.78559,98.76175,Commercial,Timber,4,1995,18,172.0,Dilapidated,Negligible,2675043.0
2694,24,3,24.26359,99.08309,Industrial,Kutcha,4,2004,26,338.5,Poor,High,3757568.0
2695,22,2,22.75615,96.24867,Mixed,Steel,5,1957,6,149.9,Poor,Negligible,4348225.0
2696,53,6,28.29675,91.24302,Industrial,Masonry,2,1953,10,48.2,Good,High,3062163.0
2697,34,4,25.92811,97.59518,Mixed,Masonry,4,1969,39,69.3,Poor,Low,3728665.0
2698,15,2,27.09983,98.69736,Institutional,Kutcha,6,1991,14,372.2,Good,Medium,1095718.0
2699,46,5,23.21459,97.76502,Industrial,Reinforced Concrete,2,1994,19,86.6,Good,Medium,4906988.0
2700,35,4,23.18288,91.53477,Commercial,Kutcha,6,1956,33,223.7,Fair,Negligible,3257534.0
2701,61,8,26.87613,89.94259,Industrial,Masonry,1,1976,36,412.2,Good,Low,1684306.0
2702,33,4,23.6419,100.0386,Commercial,Masonry,6,1981,9,444.7,Poor,Negligible,1817179.0
2703,11,1,22.9056,91.05255,Residential,Timber,3,1973,36,380.4,Good,Negligible,3150874.0
2704,15,2,26.93245,98.59859,Industrial,Kutcha,6,1988,24,317.5,Poor,High,2405129.0
2705,39,4,27.46766,91.24736,Mixed,Reinforced Concrete,4,1971,5,259.3,Dilapidated,Negligible,1355517.0
2706,57,7,23.78854,93.31253,Residential,Timber,5,1983,44,74.8,Good,Negligible,1482890.0
2707,16,2,23.4863,90.55961,Commercial,Steel,5,1986,17,25.5,Poor,High,4610696.0
2708,57,7,23.63547,93.20952,Industrial,Masonry,5,1998,40,148.5,Fair,High,3981912.0
2709,30,3,25.85567,92.80115,Institutional,Steel,5,1974,47,437.7,Poor,Medium,2993632.0
2710,40,5,27.96866,97.57425,Residential,Kutcha,3,2023,9,318.3,Dilapidated,Low,844000.0
2711,3,1,27.52888,98.86263,Commercial,Reinforced Concrete,5,1955,7,478.6,Fair,Medium,511297.0
2712,59,8,25.47242,92.62945,Industrial,Kutcha,1,1956,31,332.8,Good,High,2202194.0
2713,42,5,21.82822,97.3987,Mixed,Masonry,4,1966,48,106.3,Dilapidated,Medium,3461527.0
2714,32,3,25.50838,95.71314,Commercial,Masonry,1,1962,26,168.6,Good,High,3775461.0
2715,3,1,27.50299,99.03357,Commercial,Steel,1,2013,29,176.4,Dilapidated,High,2853123.0
2716,61,8,26.65882,90.09454,Residential,Masonry,6,1963,47,311.7,Dilapidated,High,3074094.0
2717,14,2,22.65196,92.8925,Mixed,Kutcha,3,1962,31,258.6,Good,Low,529092.0
2718,5,1,23.91386,95.02933,Industrial,Masonry,2,1986,28,147.6,Poor,Medium,1501997.0
2719,28,3,28.90778,93.33962,Commercial,Kutcha,1,1971,25,93.5,Dilapidated,Negligible,74212.0
2720,44,5,29.26903,98.79698,Industrial,Masonry,3,1997,11,418.8,Poor,Negligible,4303254.0
2721,40,5,27.87103,97.8839,Industrial,Masonry,4,2009,19,280.3,Good,Low,276189.0
2722,21,2,24.15662,99.26098,Mixed,Kutcha,6,1951,17,337.2,Good,Medium,833393.0
2723,15,2,27.10516,98.53427,Institutional,Kutcha,6,2012,10,328.6,Fair,Medium,2703995.0
2724,23,3,27.86202,91.51204,Commercial,Masonry,4,1969,27,485.4,Poor,High,1579755.0
2725,49,6,29.2989,98.7928,Industrial,Timber,1,2007,47,103.9,Dilapidated,High,171349.0
2726,37,4,26.9107,94.86674,Residential,Reinforced Concrete,5,2010,7,230.3,Poor,Medium,4600419.0
2727,52,6,28.68992,99.5959,Mixed,Timber,6,2003,18,450.7,Dilapidated,Medium,4435699.0
2728,5,1,23.66745,95.24465,Industrial,Steel,2,2017,24,79.9,Dilapidated,Negligible,4448697.0
2729,24,3,24.27736,99.20444,Mixed,Kutcha,5,1993,2,246.3,Poor,Negligible,1041613.0
