record_id,slope_id,district_id,measurement_date,depth_m,moisture_content_pct,saturation_ratio,porosity_pct,cohesion_kpa,friction_angle_deg,permeability_cm_s,bulk_density_g_cc,sand_pct,silt_pct,clay_pct,hydrological_group,drainage_class
1730,176,21,2024-03-12,1.87,37.9,0.998,24.5,18.7,41.7,25.004,1.07,36,19,45,A,Moderately Drained
1731,246,9,2022-01-18,1.14,40.8,0.346,55.0,78.0,26.6,17.491,1.62,46,49,5,C,Moderately Drained
1732,379,43,2021-01-15,0.64,5.2,0.33,53.8,38.1,22.1,34.749,1.75,52,43,5,C,Moderately Drained
1733,24,8,2019-07-09,1.88,59.3,0.316,47.2,32.3,21.2,18.659,2.07,35,18,47,D,Poorly Drained
1734,120,14,2021-07-06,0.95,7.8,0.955,45.3,58.6,41.3,39.333,1.41,57,35,8,B,Moderately Drained
1735,497,32,2020-04-06,0.38,44.1,0.333,78.4,31.1,32.0,16.673,1.79,58,20,22,C,Well Drained
1736,279,26,2024-11-26,1.04,7.2,0.296,74.2,6.5,35.5,9.035,1.22,36,17,47,A,Poorly Drained
1737,152,25,2018-06-24,2.7,46.2,0.241,57.6,56.9,15.1,1.353,1.36,44,38,18,C,Moderately Drained
1738,419,15,2022-01-07,0.85,24.4,0.839,31.2,8.1,32.3,49.401,1.35,25,6,69,A,Poorly Drained
1739,478,14,2023-05-24,2.61,55.1,0.173,61.5,22.7,33.3,36.751,1.53,19,17,64,C,Well Drained
1740,97,59,2020-09-26,2.35,39.2,0.419,60.4,30.2,21.1,25.971,1.83,8,54,38,C,Well Drained
1741,155,34,2020-08-12,0.61,16.5,0.851,40.4,48.2,20.7,45.839,0.83,24,56,20,C,Well Drained
1742,156,3,2021-07-31,0.78,48.2,0.681,41.6,53.6,20.3,2.736,0.98,75,20,5,D,Well Drained
1743,174,33,2018-10-15,0.45,56.8,0.598,39.5,29.1,18.4,30.692,1.97,42,28,30,C,Moderately Drained
1744,56,45,2020-09-24,1.18,18.7,0.631,68.1,1.7,20.9,49.917,2.17,58,36,6,C,Poorly Drained
1745,28,54,2018-07-15,2.9,43.4,0.303,77.6,10.8,42.1,40.451,1.36,13,55,32,D,Poorly Drained
1746,120,14,2021-11-04,2.18,12.7,0.569,26.9,21.4,18.1,18.061,1.53,35,8,57,D,Well Drained
1747,213,8,2024-08-26,1.09,41.1,0.663,44.5,34.2,17.3,42.846,2.16,47,14,39,B,Well Drained
1748,18,60,2022-01-26,1.49,40.2,0.613,53.4,21.8,29.6,21.005,1.89,67,9,24,A,Poorly Drained
1749,293,43,2023-09-03,0.47,39.8,0.792,61.3,3.5,17.3,19.174,0.95,45,32,23,B,Poorly Drained
1750,334,48,2023-08-26,2.13,56.9,0.157,15.1,0.0,42.4,42.755,1.76,60,35,5,B,Moderately Drained
1751,442,7,2023-03-04,1.57,19.9,0.218,67.5,79.6,18.1,18.65,1.28,70,14,16,C,Well Drained
1752,484,10,2024-09-04,0.89,20.6,0.147,40.7,35.4,22.9,38.585,0.91,15,15,70,A,Moderately Drained
1753,257,50,2020-07-06,2.08,49.2,0.426,29.1,59.9,31.6,20.755,0.94,16,60,24,C,Poorly Drained
1754,146,5,2022-08-08,0.52,32.5,0.945,45.0,64.8,18.1,36.009,1.2,33,10,57,D,Poorly Drained
1755,261,20,2022-08-31,1.73,10.2,0.782,26.2,30.9,40.6,29.166,1.79,41,47,12,B,Moderately Drained
1756,398,46,2018-04-11,0.5,47.5,0.577,68.0,30.0,16.3,5.771,1.74,43,20,37,B,Well Drained
1757,134,20,2023-12-25,0.72,35.3,0.582,36.1,31.8,23.1,17.935,1.82,27,10,63,D,Moderately Drained
1758,160,34,2020-01-29,2.6,12.2,0.315,48.6,65.2,20.8,1.24,1.31,45,40,15,B,Moderately Drained
1759,108,42,2018-06-12,1.18,59.8,0.546,32.9,31.6,29.8,37.405,1.07,64,10,26,D,Moderately Drained
1760,475,57,2021-02-22,0.78,52.8,0.938,47.7,32.6,28.0,2.676,1.48,48,48,4,A,Poorly Drained
1761,118,39,2021-03-29,1.57,7.3,0.415,76.1,8.6,32.0,16.593,1.5,27,40,33,C,Well Drained
1762,378,36,2020-04-16,1.72,35.1,0.846,53.6,79.8,44.1,23.055,1.45,28,59,13,A,Well Drained
1763,252,46,2024-10-10,1.42,34.9,0.181,50.7,77.6,27.8,47.473,1.91,75,9,16,B,Well Drained
1764,325,10,2023-08-25,2.85,50.5,0.203,54.6,61.3,17.3,38.61,1.5,63,32,5,D,Poorly Drained
1765,297,55,2021-03-08,2.03,41.2,0.984,68.9,68.7,15.2,11.925,1.52,9,41,50,A,Well Drained
1766,197,62,2020-07-07,1.93,58.2,0.37,39.6,15.9,35.7,10.799,1.89,25,10,65,A,Moderately Drained
1767,445,22,2021-10-15,2.54,7.1,0.574,52.6,11.7,39.0,28.967,0.89,51,35,14,B,Well Drained
1768,93,29,2021-10-26,1.14,28.1,0.184,61.7,17.9,30.9,5.047,1.6,65,28,7,B,Poorly Drained
1769,449,51,2024-10-15,2.51,10.6,0.123,55.0,56.7,15.5,0.893,2.04,59,36,5,D,Well Drained
1770,452,34,2024-06-17,2.57,29.4,0.599,46.4,60.4,19.5,2.031,1.46,54,31,15,B,Well Drained
1771,222,50,2024-07-27,1.94,7.6,0.105,33.2,22.0,42.8,3.361,1.62,50,45,5,C,Well Drained
1772,94,33,2018-01-22,2.34,33.0,0.788,19.3,38.6,16.6,35.045,0.96,17,39,44,D,Poorly Drained
1773,9,21,2019-02-25,0.95,8.6,0.466,59.2,35.4,36.2,5.666,1.34,20,11,69,D,Poorly Drained
1774,133,25,2020-11-05,2.84,13.0,0.817,13.8,24.4,39.3,24.594,1.05,53,45,2,A,Poorly Drained
1775,25,29,2021-01-12,2.84,23.7,0.733,50.1,19.6,28.5,20.717,0.88,58,42,0,D,Well Drained
1776,248,28,2020-02-18,0.44,50.6,0.879,42.6,32.4,37.6,8.096,1.4,39,55,6,D,Well Drained
1777,40,32,2022-12-15,0.99,26.8,0.657,25.2,64.8,27.6,0.369,1.44,14,35,51,A,Poorly Drained
1778,39,4,2021-06-19,1.16,50.9,0.928,59.7,56.6,42.0,4.059,1.82,52,41,7,C,Poorly Drained
1779,169,36,2023-07-07,1.2,10.4,0.27,34.1,12.1,23.3,2.13,1.25,22,43,35,A,Moderately Drained
1780,461,25,2021-04-23,1.61,9.3,0.781,69.5,69.4,19.2,23.559,1.98,15,33,52,D,Well Drained
1781,299,45,2020-12-03,2.26,28.7,0.157,78.0,68.4,35.8,28.558,1.87,60,13,27,B,Moderately Drained
1782,10,27,2019-11-20,0.24,22.0,0.435,59.8,1.7,31.7,20.999,1.64,43,26,31,B,Poorly Drained
1783,134,20,2019-09-11,2.85,30.2,0.363,27.9,73.1,33.1,17.328,2.13,39,14,47,A,Well Drained
1784,51,20,2023-10-21,0.81,49.3,0.92,33.4,53.8,44.2,37.456,1.74,16,23,61,C,Moderately Drained
1785,170,32,2021-02-24,1.65,54.9,0.186,26.7,28.9,23.5,36.821,2.1,35,13,52,C,Poorly Drained
1786,157,27,2019-03-12,0.6,33.5,0.567,10.2,12.2,29.7,45.27,1.74,63,32,5,B,Poorly Drained
1787,314,31,2023-05-24,2.11,54.4,0.767,58.8,74.1,30.1,24.611,1.08,14,50,36,C,Poorly Drained
1788,13,31,2020-04-01,0.48,8.2,0.342,22.6,63.3,16.6,27.35,1.7,18,58,24,A,Moderately Drained
1789,445,22,2022-06-09,0.45,59.4,0.53,73.5,78.7,42.4,0.659,1.41,71,8,21,A,Poorly Drained
1790,320,23,2018-10-14,2.2,44.0,0.254,69.9,9.0,37.9,12.56,1.54,57,38,5,D,Well Drained
1791,225,42,2024-10-27,1.5,5.7,0.795,77.4,27.2,24.6,4.143,1.5,54,18,28,A,Poorly Drained
1792,81,61,2020-09-22,0.56,24.3,0.147,29.2,40.0,31.9,3.909,1.66,25,36,39,B,Moderately Drained
1793,117,50,2021-01-27,0.5,24.5,0.905,63.0,42.5,43.0,8.848,2.17,57,38,5,C,Well Drained
1794,275,43,2019-05-25,2.16,56.2,0.386,30.4,43.7,20.1,25.758,1.75,33,18,49,D,Well Drained
1795,469,21,2019-06-11,1.43,34.4,0.635,48.8,79.9,27.3,15.335,2.06,57,32,11,C,Well Drained
1796,311,5,2022-11-13,0.31,48.8,0.863,27.0,70.4,30.3,31.995,0.83,64,31,5,B,Moderately Drained
1797,125,58,2020-03-14,2.34,14.8,0.918,48.4,34.8,19.6,25.25,1.03,65,30,5,B,Well Drained
1798,230,59,2021-05-14,2.38,49.8,0.783,73.0,70.5,43.8,1.143,2.04,36,60,4,B,Poorly Drained
1799,342,3,2022-04-11,2.49,24.5,0.643,14.2,17.5,39.7,2.541,1.05,6,5,89,D,Poorly Drained
1800,116,34,2023-03-06,1.78,34.1,0.202,62.5,15.8,25.2,44.664,0.87,79,16,5,B,Well Drained
1801,118,39,2024-01-21,0.75,47.7,0.805,20.9,62.8,26.8,36.681,0.81,63,31,6,D,Well Drained
1802,21,25,2020-09-22,1.46,33.9,0.253,61.4,29.5,23.2,14.296,1.74,60,36,4,D,Moderately Drained
1803,19,30,2018-12-09,1.56,54.0,0.863,11.1,6.4,42.3,41.791,1.19,38,44,18,D,Well Drained
1804,226,5,2024-09-26,1.32,37.2,0.711,12.1,50.9,30.8,27.161,2.18,14,5,81,B,Poorly Drained
1805,41,34,2024-08-23,1.52,52.4,0.697,66.9,44.8,18.0,4.595,1.27,79,16,5,D,Moderately Drained
1806,61,28,2021-09-25,0.25,19.8,0.217,29.5,58.2,25.1,13.654,1.76,35,41,24,C,Well Drained
1807,40,32,2020-12-25,0.57,11.0,0.199,10.5,29.6,30.0,41.27,0.82,72,6,22,D,Well Drained
1808,294,22,2023-08-11,1.42,58.2,0.458,45.9,32.9,29.8,36.894,1.97,5,27,68,B,Moderately Drained
1809,3,47,2018-05-15,1.45,18.2,0.696,64.2,66.3,31.8,45.04,1.0,7,37,56,A,Poorly Drained
1810,68,40,2019-07-04,2.02,28.2,0.955,21.7,2.6,34.3,14.329,0.95,12,21,67,B,Poorly Drained
1811,380,28,2020-07-17,1.37,52.9,0.89,15.5,23.1,36.5,29.729,2.13,69,26,5,D,Well Drained
1812,242,17,2018-09-14,0.43,55.7,0.956,38.7,38.0,26.4,25.096,1.26,78,17,5,D,Moderately Drained
1813,118,39,2020-01-18,1.71,5.3,0.91,60.0,48.3,24.1,5.513,2.17,74,21,5,D,Poorly Drained
1814,34,25,2023-10-30,2.47,40.1,0.423,53.5,6.2,19.7,20.606,2.17,76,19,5,C,Moderately Drained
1815,262,52,2019-06-19,2.61,38.1,0.826,41.2,50.1,33.7,48.836,2.04,70,24,6,A,Well Drained
1816,31,57,2024-05-22,1.11,7.9,0.373,41.3,46.3,21.8,10.02,1.96,53,42,5,D,Poorly Drained
1817,106,23,2018-11-08,0.58,6.2,0.253,48.8,26.1,40.7,49.888,1.82,6,43,51,C,Poorly Drained
1818,98,27,2018-02-26,2.18,37.5,0.988,46.5,64.5,21.0,24.391,1.22,65,28,7,B,Poorly Drained
1819,387,6,2023-03-12,1.52,22.3,0.469,35.4,69.3,34.5,49.796,1.47,21,8,71,A,Moderately Drained
1820,104,21,2024-07-31,1.19,49.1,0.708,42.1,11.7,16.5,29.042,1.28,77,18,5,B,Poorly Drained
1821,245,60,2019-03-11,1.38,31.5,0.51,56.2,30.3,21.4,42.221,2.19,51,24,25,D,Well Drained
1822,448,12,2023-03-19,1.9,58.1,0.685,73.5,1.2,18.4,37.982,0.95,71,14,15,B,Poorly Drained
1823,185,1,2018-10-28,2.31,26.4,0.398,45.4,54.0,28.0,39.345,1.76,45,21,34,C,Well Drained
1824,401,51,2019-11-18,0.38,51.4,0.532,57.2,76.0,33.3,29.259,1.31,72,11,17,D,Well Drained
1825,402,22,2021-05-01,1.17,40.6,0.677,19.4,53.3,27.9,32.347,1.49,29,47,24,A,Well Drained
1826,495,40,2023-07-06,1.61,18.8,0.188,79.0,30.6,38.6,35.413,1.66,12,55,33,B,Moderately Drained
1827,38,62,2019-07-16,1.75,53.5,0.542,55.2,12.0,34.4,31.082,1.51,60,40,0,B,Poorly Drained
1828,391,33,2018-06-11,1.23,40.9,0.842,27.6,41.3,39.7,25.543,2.08,46,40,14,B,Well Drained
1829,241,16,2021-07-11,1.92,44.7,0.897,33.9,69.5,24.1,3.282,2.15,73,22,5,D,Poorly Drained
1830,389,28,2024-01-25,2.09,34.6,0.246,59.8,36.8,30.0,19.41,1.01,56,24,20,D,Poorly Drained
1831,53,12,2024-03-19,2.52,43.0,0.949,77.0,56.9,36.8,37.515,2.15,69,26,5,D,Well Drained
1832,360,52,2020-11-24,0.6,14.7,0.739,56.3,66.8,36.6,13.16,0.96,16,37,47,B,Well Drained
1833,51,20,2022-04-30,1.12,9.6,0.694,67.1,6.6,34.3,13.786,1.31,33,22,45,B,Well Drained
1834,42,44,2020-04-29,0.34,26.3,0.325,62.4,8.6,24.5,11.655,1.07,25,14,61,C,Moderately Drained
1835,308,8,2024-12-16,2.71,45.1,0.747,28.9,76.4,23.8,30.337,2.07,10,16,74,C,Well Drained
1836,206,9,2023-04-17,2.87,49.5,0.131,28.8,44.0,20.0,22.062,1.71,70,20,10,B,Poorly Drained
1837,49,36,2021-08-21,1.78,49.9,0.397,48.8,43.6,22.9,46.071,1.48,23,30,47,D,Poorly Drained
1838,334,48,2024-07-17,0.14,57.9,0.376,69.5,77.0,19.5,49.443,2.09,64,13,23,A,Moderately Drained
1839,68,40,2023-10-21,1.74,58.4,0.295,21.1,2.4,31.3,37.17,1.54,45,43,12,B,Moderately Drained
1840,43,55,2022-05-21,1.45,31.9,0.152,49.3,63.6,30.3,16.363,1.49,62,33,5,D,Poorly Drained
1841,194,8,2018-05-17,1.74,10.5,0.514,73.5,9.0,34.5,40.921,2.16,59,30,11,B,Moderately Drained
1842,452,34,2018-01-16,0.72,52.7,0.747,79.2,10.1,29.7,13.384,1.74,58,19,23,C,Poorly Drained
1843,96,6,2019-12-14,1.18,17.6,0.989,11.2,27.7,23.6,32.67,1.73,76,19,5,C,Moderately Drained
1844,284,35,2021-03-07,2.99,35.7,0.774,66.9,19.7,18.8,9.368,2.18,75,7,18,B,Well Drained
1845,53,12,2022-07-06,1.04,57.8,0.526,66.3,73.8,40.7,43.902,1.88,51,44,5,C,Well Drained
1846,240,19,2022-01-02,1.37,56.8,0.177,70.7,28.2,34.6,4.564,1.11,43,34,23,B,Poorly Drained
1847,83,6,2024-08-15,1.26,23.0,0.853,39.9,54.7,25.6,16.615,1.17,8,45,47,B,Moderately Drained
1848,25,29,2021-07-23,1.36,29.6,0.148,18.0,58.5,40.5,13.596,0.9,76,19,5,C,Poorly Drained
1849,33,36,2023-10-22,1.58,37.9,0.53,39.3,22.4,43.1,22.726,1.63,28,44,28,A,Moderately Drained
1850,390,28,2020-07-31,2.61,47.9,0.444,20.3,53.4,17.8,20.322,1.12,19,6,75,C,Poorly Drained
1851,248,28,2024-04-03,0.85,27.3,0.169,61.5,69.3,37.0,11.068,1.53,69,26,5,C,Well Drained
1852,225,42,2024-06-02,1.22,12.9,0.733,43.9,48.0,39.8,11.908,1.63,29,54,17,A,Poorly Drained
1853,442,7,2022-03-29,1.81,21.2,0.87,46.7,75.3,31.3,39.053,2.06,21,60,19,A,Poorly Drained
1854,52,54,2023-07-05,1.55,42.8,0.831,37.9,40.9,43.9,11.648,2.0,29,7,64,C,Well Drained
1855,339,14,2019-01-17,2.41,8.6,0.841,63.1,66.2,21.8,11.657,1.63,47,48,5,A,Moderately Drained
1856,88,36,2018-02-18,1.78,38.3,0.65,30.4,37.8,30.9,26.613,1.73,78,17,5,B,Poorly Drained
1857,26,28,2020-06-14,0.86,49.3,0.437,56.2,57.1,17.8,14.221,1.06,46,42,12,A,Moderately Drained
1858,367,29,2023-06-05,2.22,13.4,0.199,16.4,67.9,17.1,12.288,1.11,46,40,14,D,Well Drained
1859,95,4,2023-02-14,2.51,30.3,0.567,75.3,10.7,43.4,49.902,1.36,66,29,5,B,Moderately Drained
1860,194,8,2018-07-17,2.14,15.4,0.223,17.5,43.4,39.5,35.982,1.88,66,12,22,D,Poorly Drained
1861,43,55,2020-05-23,2.41,45.2,0.243,54.5,44.1,28.6,40.553,1.89,30,28,42,A,Well Drained
1862,157,27,2022-11-09,0.55,47.3,0.97,51.3,76.4,33.4,32.951,2.12,76,19,5,A,Moderately Drained
1863,483,39,2020-11-14,2.98,53.0,0.407,23.7,15.2,26.2,33.068,1.54,56,6,38,A,Well Drained
1864,472,50,2023-01-13,0.39,28.9,0.232,55.4,70.8,39.6,44.359,2.15,5,26,69,C,Poorly Drained
1865,431,6,2022-05-17,2.48,45.8,0.95,38.2,19.6,40.3,26.105,1.49,77,18,5,A,Well Drained
1866,468,11,2019-12-03,1.06,23.6,0.84,62.9,72.7,22.1,38.902,0.82,53,5,42,A,Well Drained
1867,89,1,2022-08-08,0.91,53.7,0.161,44.1,45.2,33.2,17.833,2.06,63,32,5,B,Moderately Drained
1868,143,27,2024-07-26,2.36,39.1,0.464,46.5,28.8,22.3,9.474,1.82,23,45,32,C,Moderately Drained
1869,270,9,2022-04-10,0.25,10.4,0.544,56.4,43.3,22.0,38.865,1.67,31,7,62,C,Moderately Drained
1870,139,3,2019-02-26,1.82,23.7,0.194,16.1,7.9,18.0,47.88,2.17,62,33,5,A,Well Drained
1871,41,34,2024-08-04,2.46,45.6,0.427,39.4,73.1,42.5,11.041,1.89,63,18,19,D,Well Drained
1872,233,20,2019-08-17,1.55,23.0,0.46,16.0,60.6,15.9,41.735,1.68,47,28,25,B,Poorly Drained
1873,293,43,2019-12-01,1.2,21.7,0.557,41.1,69.1,26.7,38.539,1.34,5,53,42,D,Poorly Drained
1874,248,28,2023-04-02,0.23,26.4,0.225,37.7,16.2,18.6,20.365,1.67,73,22,5,C,Well Drained
1875,147,29,2024-09-29,2.24,40.4,0.577,52.4,22.5,23.9,31.167,1.6,14,35,51,B,Moderately Drained
1876,272,61,2022-05-13,2.22,30.9,0.451,58.0,46.6,31.1,43.582,1.41,55,7,38,B,Well Drained
1877,434,13,2023-11-25,0.35,37.6,0.318,18.1,19.5,30.3,32.253,1.0,59,36,5,A,Moderately Drained
1878,226,5,2024-02-15,0.64,44.4,0.645,29.3,68.2,42.7,14.695,1.52,63,32,5,A,Poorly Drained
1879,290,18,2018-07-13,0.26,41.9,0.744,27.4,71.2,43.3,26.202,1.71,22,47,31,A,Well Drained
1880,255,6,2020-06-10,1.25,29.0,0.234,78.7,27.7,26.5,14.439,2.15,26,52,22,C,Poorly Drained
1881,34,25,2022-01-10,2.49,54.7,0.164,56.4,8.7,24.5,14.715,1.99,17,24,59,B,Well Drained
1882,245,60,2021-11-24,2.93,46.6,0.502,45.0,11.6,38.7,41.823,1.8,70,25,5,B,Well Drained
1883,13,31,2023-09-25,1.77,47.2,0.121,78.3,37.2,17.8,0.749,2.13,64,31,5,C,Moderately Drained
1884,254,49,2024-03-21,1.74,51.9,0.257,42.1,18.1,20.1,20.154,0.91,38,28,34,A,Well Drained
1885,409,6,2021-08-16,2.82,16.4,0.619,31.4,41.6,18.4,15.066,1.3,44,21,35,C,Moderately Drained
1886,473,11,2022-01-22,1.09,17.8,0.273,50.3,8.2,34.7,23.12,1.76,24,53,23,A,Poorly Drained
1887,197,62,2020-10-14,1.29,35.6,0.946,30.4,62.4,31.7,38.013,2.03,18,21,61,A,Moderately Drained
1888,27,58,2024-01-23,2.55,7.8,0.767,20.1,9.6,37.1,41.154,0.94,61,24,15,B,Poorly Drained
1889,108,42,2024-07-19,0.67,27.7,0.236,72.0,51.5,28.1,22.414,2.14,78,17,5,D,Well Drained
1890,173,36,2019-08-14,2.08,51.3,0.895,58.7,75.9,30.4,3.457,2.16,57,38,5,C,Poorly Drained
1891,222,50,2019-12-16,0.38,30.9,0.752,68.1,76.9,30.4,8.861,1.97,22,41,37,A,Well Drained
1892,423,20,2023-12-20,0.96,42.8,0.904,69.3,39.8,25.8,0.218,1.66,9,29,62,A,Well Drained
1893,352,17,2020-08-03,0.51,5.6,0.391,64.1,53.0,24.9,46.179,2.02,61,12,27,C,Well Drained
1894,286,9,2019-02-13,0.35,39.0,0.293,32.5,25.0,44.5,42.966,1.82,79,16,5,C,Poorly Drained
1895,46,15,2022-01-24,2.27,20.6,0.685,17.3,2.0,22.9,33.123,1.32,56,38,6,C,Poorly Drained
1896,314,31,2024-02-07,2.29,27.8,0.453,45.3,60.9,40.5,7.719,1.63,7,51,42,D,Moderately Drained
1897,395,53,2019-09-12,0.57,37.7,0.931,29.9,60.3,24.8,49.948,2.0,13,39,48,A,Poorly Drained
1898,72,18,2021-08-12,2.18,5.0,0.346,16.9,17.0,21.2,31.627,0.97,75,11,14,C,Moderately Drained
1899,15,17,2018-06-16,1.07,50.9,0.954,35.6,73.9,36.9,5.227,1.36,26,57,17,D,Well Drained
1900,433,62,2024-06-06,1.0,57.3,0.836,34.2,32.3,34.9,17.4,1.91,55,45,0,C,Poorly Drained
1901,394,62,2023-10-19,2.7,55.3,0.971,37.0,70.1,16.2,49.939,1.94,46,16,38,D,Poorly Drained
1902,228,36,2021-09-15,2.7,19.6,0.457,27.1,43.3,16.8,26.347,1.99,72,17,11,A,Well Drained
1903,180,62,2023-11-12,1.05,55.1,0.322,28.8,2.4,20.2,3.694,0.87,65,21,14,D,Well Drained
1904,289,31,2022-02-03,2.91,40.8,0.113,21.7,2.8,25.6,4.427,1.45,9,29,62,A,Moderately Drained
1905,156,3,2018-02-08,0.4,20.5,0.93,16.7,61.7,24.5,32.962,1.52,56,5,39,C,Moderately Drained
1906,157,27,2023-12-24,2.66,34.3,0.557,48.8,26.5,42.4,40.012,1.25,51,15,34,B,Moderately Drained
1907,52,54,2019-01-30,2.41,16.5,0.789,46.1,54.0,38.0,44.048,1.49,78,17,5,B,Poorly Drained
1908,379,43,2024-10-23,2.54,48.0,0.179,24.9,76.3,32.3,11.318,2.13,34,9,57,D,Well Drained
1909,108,42,2019-06-20,2.03,42.0,0.394,65.2,54.8,20.4,7.555,1.66,25,13,62,D,Well Drained
1910,171,46,2018-07-05,2.29,18.8,0.508,25.8,5.2,20.5,8.566,1.71,39,16,45,D,Moderately Drained
1911,203,36,2024-03-19,1.56,34.1,0.821,56.5,21.6,32.0,9.313,1.38,12,23,65,A,Poorly Drained
1912,134,20,2019-06-28,0.44,55.0,0.444,58.7,73.5,17.0,2.495,1.11,17,17,66,C,Well Drained
1913,222,50,2022-01-21,0.79,21.0,0.909,45.3,47.7,23.9,48.498,1.8,64,23,13,C,Poorly Drained
1914,117,50,2022-03-29,1.66,28.7,0.146,62.9,60.9,39.8,3.614,0.94,46,43,11,C,Moderately Drained
1915,388,43,2018-07-14,2.38,31.9,0.703,54.3,38.4,29.0,4.235,1.2,60,17,23,D,Poorly Drained
1916,189,17,2018-07-24,1.71,58.2,0.579,73.7,49.9,20.9,12.655,1.35,70,25,5,D,Well Drained
1917,222,50,2019-03-05,1.79,33.1,0.775,24.4,72.6,39.7,14.181,1.46,79,17,4,A,Poorly Drained
1918,401,51,2024-07-28,1.43,6.6,0.101,37.4,28.7,42.6,21.884,2.17,25,22,53,D,Poorly Drained
1919,165,26,2020-05-17,1.44,59.0,0.494,29.6,22.3,36.7,32.95,0.86,30,56,14,B,Moderately Drained
1920,236,28,2019-09-28,0.13,49.2,0.104,29.5,42.6,40.3,4.741,2.11,33,48,19,B,Moderately Drained
1921,346,34,2023-07-04,2.19,15.5,0.772,55.3,51.5,36.9,12.61,0.92,68,27,5,D,Moderately Drained
1922,408,59,2024-07-14,1.8,12.2,0.27,75.3,48.7,24.5,25.208,1.26,10,37,53,A,Well Drained
1923,336,47,2024-11-27,2.44,19.6,0.432,46.5,5.8,22.6,27.341,1.76,61,11,28,D,Well Drained
1924,380,28,2023-11-09,0.55,41.0,0.585,18.5,48.1,28.3,48.063,2.03,60,36,4,C,Well Drained
1925,5,32,2018-01-14,1.34,41.7,0.643,50.9,23.0,39.4,37.651,1.17,35,21,44,A,Well Drained
1926,430,62,2022-06-03,1.39,52.2,0.109,77.5,22.2,42.4,26.44,1.52,25,32,43,A,Moderately Drained
1927,373,44,2019-04-09,1.3,15.8,0.336,19.7,1.5,38.2,18.032,1.48,13,39,48,D,Well Drained
1928,239,11,2019-11-14,0.34,48.2,0.227,10.0,2.9,16.2,2.233,1.74,70,25,5,A,Moderately Drained
1929,228,36,2018-04-22,0.51,11.7,0.255,27.6,55.8,35.1,42.596,2.18,63,32,5,B,Poorly Drained
1930,187,36,2021-03-26,2.26,16.7,0.307,48.9,8.4,28.6,39.868,1.59,64,12,24,D,Well Drained
1931,198,52,2023-09-29,1.41,52.2,0.266,41.0,33.0,32.5,24.02,2.02,21,26,53,C,Well Drained
1932,67,48,2024-03-10,0.98,18.5,0.807,46.1,79.2,23.2,33.303,1.45,64,31,5,B,Well Drained
1933,412,19,2023-08-12,1.45,27.1,0.18,24.6,63.7,15.3,18.813,1.59,34,55,11,C,Poorly Drained
1934,357,2,2023-10-12,1.39,42.7,0.227,13.9,29.8,19.4,36.562,1.31,69,26,5,A,Moderately Drained
1935,327,20,2018-05-01,1.89,36.2,0.891,29.4,68.9,41.6,22.221,2.1,54,12,34,B,Moderately Drained
1936,32,43,2021-08-25,3.0,28.0,0.166,77.2,45.9,29.7,24.3,1.83,79,6,15,C,Moderately Drained
1937,355,23,2022-09-12,0.35,39.7,0.541,70.5,66.7,35.1,26.908,1.38,80,15,5,B,Moderately Drained
1938,482,6,2021-03-25,0.87,49.6,0.876,29.7,74.4,21.6,23.035,1.94,58,37,5,D,Well Drained
1939,489,48,2018-04-05,0.32,35.5,0.286,27.1,41.5,34.8,5.861,2.11,41,45,14,A,Moderately Drained
1940,129,49,2021-04-18,2.02,37.2,0.298,25.7,73.9,18.5,22.638,1.17,76,23,1,B,Well Drained
1941,87,37,2023-11-24,0.8,28.5,0.602,31.5,18.7,26.5,4.863,0.85,50,16,34,D,Poorly Drained
1942,256,59,2023-06-13,1.65,32.7,0.427,13.1,51.3,17.3,15.247,1.68,38,30,32,C,Well Drained
1943,195,6,2019-01-18,0.53,53.0,0.935,67.0,41.4,36.8,2.893,1.57,73,22,5,B,Well Drained
1944,444,1,2021-08-26,1.99,20.1,0.42,24.4,24.3,39.1,15.696,2.07,7,32,61,A,Poorly Drained
1945,414,36,2023-09-24,2.25,20.3,0.249,44.8,2.0,23.4,20.192,1.27,17,16,67,B,Moderately Drained
1946,140,5,2021-04-03,1.23,50.9,0.697,49.5,59.6,23.0,4.722,1.93,40,55,5,B,Well Drained
1947,317,51,2023-10-30,2.0,59.7,0.905,42.8,10.0,32.4,13.905,1.37,78,17,5,B,Moderately Drained
1948,254,49,2024-11-23,0.76,33.0,0.62,66.3,39.6,41.3,48.834,1.59,80,15,5,B,Poorly Drained
1949,359,40,2018-06-12,2.86,8.6,0.456,39.3,50.1,33.5,22.111,1.44,57,38,5,D,Poorly Drained
1950,483,39,2024-03-28,2.34,55.9,0.484,77.7,56.5,36.8,28.22,1.56,18,19,63,A,Poorly Drained
1951,345,12,2023-10-30,0.8,42.7,0.785,73.9,63.0,23.4,43.096,1.91,54,41,5,A,Poorly Drained
1952,156,3,2023-05-16,1.22,11.6,0.774,59.6,65.1,29.0,26.121,1.51,13,42,45,D,Well Drained
1953,147,29,2024-12-01,0.65,59.5,0.735,46.7,65.6,42.4,13.647,1.77,14,9,77,A,Poorly Drained
1954,152,25,2021-08-29,0.3,30.3,0.522,46.2,25.4,19.2,19.247,2.03,35,30,35,C,Poorly Drained
1955,327,20,2022-03-03,2.38,30.5,0.631,65.4,6.2,19.5,21.569,2.02,54,41,5,B,Well Drained
